Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Airasca;001002;-1;7;1.899999976158142;2020/05/07
Ala di Stura;001003;-1;1;2.2100000381469727;2020/05/07
Albiano d'Ivrea;001004;-1;1;0.6100000143051147;2020/05/07
Almese;001006;-1;12;1.8799999952316284;2020/05/07
Alpette;001007;-1;0;0;2020/05/07
Alpignano;001008;-1;191;11.65999984741211;2020/05/07
Andezeno;001009;-1;3;1.4900000095367432;2020/05/07
Andrate;001010;-1;1;2;2020/05/07
Angrogna;001011;-1;2;2.319999933242798;2020/05/07
Arignano;001012;-1;4;3.7200000286102295;2020/05/07
Avigliana;001013;-1;38;3.0199999809265137;2020/05/07
Azeglio;001014;-1;2;1.590000033378601;2020/05/07
Bairo;001015;-1;16;20;2020/05/07
Balangero;001016;-1;6;1.899999976158142;2020/05/07
Baldissero Canavese;001017;-1;0;0;2020/05/07
Baldissero Torinese;001018;-1;6;1.6299999952316284;2020/05/07
Balme;001019;-1;0;0;2020/05/07
Banchette;001020;-1;4;1.2300000190734863;2020/05/07
Barbania;001021;-1;5;3.119999885559082;2020/05/07
Bardonecchia;001022;-1;13;4.130000114440918;2020/05/07
Barone Canavese;001023;-1;1;1.7000000476837158;2020/05/07
Beinasco;001024;-1;110;6.130000114440918;2020/05/07
Bibiana;001025;-1;3;0.8700000047683716;2020/05/07
Bobbio Pellice;001026;-1;0;0;2020/05/07
Bollengo;001027;-1;4;1.850000023841858;2020/05/07
Borgaro Torinese;001028;-1;44;3.690000057220459;2020/05/07
Borgiallo;001029;-1;0;0;2020/05/07
Borgofranco d'Ivrea;001030;-1;3;0.8199999928474426;2020/05/07
Borgomasino;001031;-1;4;5.079999923706055;2020/05/07
Borgone Susa;001032;-1;5;2.259999990463257;2020/05/07
Bosconero;001033;-1;86;27.450000762939453;2020/05/07
Brandizzo;001034;-1;92;10.529999732971191;2020/05/07
Bricherasio;001035;-1;10;2.1700000762939453;2020/05/07
Brosso;001036;-1;0;0;2020/05/07
Brozolo;001037;-1;2;4.590000152587891;2020/05/07
Bruino;001038;-1;28;3.2200000286102295;2020/05/07
Brusasco;001039;-1;47;30.760000228881836;2020/05/07
Bruzolo;001040;-1;1;0.6600000262260437;2020/05/07
Buriasco;001041;-1;3;2.2200000286102295;2020/05/07
Burolo;001042;-1;1;0.8700000047683716;2020/05/07
Busano;001043;-1;1;0.6100000143051147;2020/05/07
Bussoleno;001044;-1;4;0.6700000166893005;2020/05/07
Buttigliera Alta;001045;-1;13;2.0299999713897705;2020/05/07
Cafasse;001046;-1;8;2.3399999141693115;2020/05/07
Caluso;001047;-1;5;0.6600000262260437;2020/05/07
Cambiano;001048;-1;74;12.369999885559082;2020/05/07
Campiglione Fenile;001049;-1;1;0.75;2020/05/07
Candia Canavese;001050;-1;0;0;2020/05/07
Candiolo;001051;-1;21;3.7300000190734863;2020/05/07
Canischio;001052;-1;0;0;2020/05/07
Cantalupa;001053;-1;8;3.049999952316284;2020/05/07
Cantoira;001054;-1;1;1.7400000095367432;2020/05/07
Caprie;001055;-1;6;2.880000114440918;2020/05/07
Caravino;001056;-1;4;4.429999828338623;2020/05/07
Carema;001057;-1;0;0;2020/05/07
Carignano;001058;-1;69;7.440000057220459;2020/05/07
Carmagnola;001059;-1;231;7.96999979019165;2020/05/07
Casalborgone;001060;-1;4;2.119999885559082;2020/05/07
Cascinette d'Ivrea;001061;-1;0;0;2020/05/07
Caselette;001062;-1;9;2.9700000286102295;2020/05/07
Caselle Torinese;001063;-1;28;2.009999990463257;2020/05/07
Castagneto Po;001064;-1;2;1.1200000047683716;2020/05/07
Castagnole Piemonte;001065;-1;2;0.8899999856948853;2020/05/07
Castellamonte;001066;-1;35;3.5199999809265137;2020/05/07
Castelnuovo Nigra;001067;-1;2;4.650000095367432;2020/05/07
Castiglione Torinese;001068;-1;14;2.1500000953674316;2020/05/07
Cavagnolo;001069;-1;11;5.340000152587891;2020/05/07
Cavour;001070;-1;67;12.199999809265137;2020/05/07
Cercenasco;001071;-1;14;7.739999771118164;2020/05/07
Ceres;001072;-1;3;2.869999885559082;2020/05/07
Ceresole Reale;001073;-1;0;0;2020/05/07
Cesana Torinese;001074;-1;0;0;2020/05/07
Chialamberto;001075;-1;15;40.7599983215332;2020/05/07
Chianocco;001076;-1;9;5.579999923706055;2020/05/07
Chiaverano;001077;-1;4;1.940000057220459;2020/05/07
Chieri;001078;-1;130;3.5199999809265137;2020/05/07
Chiesanuova;001079;-1;0;0;2020/05/07
Chiomonte;001080;-1;0;0;2020/05/07
Chiusa di San Michele;001081;-1;2;1.2300000190734863;2020/05/07
Chivasso;001082;-1;134;4.980000019073486;2020/05/07
Ciconio;001083;-1;0;0;2020/05/07
Cintano;001084;-1;0;0;2020/05/07
Cinzano;001085;-1;1;3.0299999713897705;2020/05/07
Ciriè;001086;-1;49;2.640000104904175;2020/05/07
Claviere;001087;-1;0;0;2020/05/07
Coassolo Torinese;001088;-1;0;0;2020/05/07
Coazze;001089;-1;3;0.9300000071525574;2020/05/07
Collegno;001090;-1;139;2.799999952316284;2020/05/07
Colleretto Castelnuovo;001091;-1;0;0;2020/05/07
Colleretto Giacosa;001092;-1;0;0;2020/05/07
Condove;001093;-1;13;2.8299999237060547;2020/05/07
Corio;001094;-1;103;32.099998474121094;2020/05/07
Cossano Canavese;001095;-1;2;4.119999885559082;2020/05/07
Cuceglio;001096;-1;3;3.0299999713897705;2020/05/07
Cumiana;001097;-1;14;1.7699999809265137;2020/05/07
Cuorgnè;001098;-1;14;1.4500000476837158;2020/05/07
Druento;001099;-1;28;3.1600000858306885;2020/05/07
Exilles;001100;-1;0;0;2020/05/07
Favria;001101;-1;7;1.3300000429153442;2020/05/07
Feletto;001102;-1;6;2.6500000953674316;2020/05/07
Fenestrelle;001103;-1;3;5.880000114440918;2020/05/07
Fiano;001104;-1;7;2.619999885559082;2020/05/07
Fiorano Canavese;001105;-1;0;0;2020/05/07
Foglizzo;001106;-1;3;1.2899999618530273;2020/05/07
Forno Canavese;001107;-1;4;1.2000000476837158;2020/05/07
Frassinetto;001108;-1;0;0;2020/05/07
Front;001109;-1;5;3.049999952316284;2020/05/07
Frossasco;001110;-1;8;2.7899999618530273;2020/05/07
Garzigliana;001111;-1;0;0;2020/05/07
Gassino Torinese;001112;-1;9;0.9399999976158142;2020/05/07
Germagnano;001113;-1;1;0.8600000143051147;2020/05/07
Giaglione;001114;-1;1;1.6399999856948853;2020/05/07
Giaveno;001115;-1;44;2.690000057220459;2020/05/07
Givoletto;001116;-1;4;1.0199999809265137;2020/05/07
Gravere;001117;-1;0;0;2020/05/07
Groscavallo;001118;-1;1;5.03000020980835;2020/05/07
Grosso;001119;-1;2;1.9500000476837158;2020/05/07
Grugliasco;001120;-1;173;4.599999904632568;2020/05/07
Ingria;001121;-1;0;0;2020/05/07
Inverso Pinasca;001122;-1;4;5.699999809265137;2020/05/07
Isolabella;001123;-1;1;2.609999895095825;2020/05/07
Issiglio;001124;-1;1;2.5799999237060547;2020/05/07
Ivrea;001125;-1;45;1.9199999570846558;2020/05/07
La Cassa;001126;-1;4;2.2200000286102295;2020/05/07
La Loggia;001127;-1;26;2.940000057220459;2020/05/07
Lanzo Torinese;001128;-1;74;14.760000228881836;2020/05/07
Lauriano;001129;-1;23;16.020000457763672;2020/05/07
Leini;001130;-1;32;1.940000057220459;2020/05/07
Lemie;001131;-1;0;0;2020/05/07
Lessolo;001132;-1;2;1.100000023841858;2020/05/07
Levone;001133;-1;0;0;2020/05/07
Locana;001134;-1;3;2.0899999141693115;2020/05/07
Lombardore;001135;-1;4;2.309999942779541;2020/05/07
Lombriasco;001136;-1;2;1.909999966621399;2020/05/07
Loranzè;001137;-1;2;1.7200000286102295;2020/05/07
Luserna San Giovanni;001139;-1;32;4.420000076293945;2020/05/07
Lusernetta;001140;-1;0;0;2020/05/07
Lusigliè;001141;-1;1;1.7599999904632568;2020/05/07
Macello;001142;-1;2;1.7100000381469727;2020/05/07
Maglione;001143;-1;0;0;2020/05/07
Marentino;001144;-1;2;1.5299999713897705;2020/05/07
Massello;001145;-1;0;0;2020/05/07
Mathi;001146;-1;5;1.2999999523162842;2020/05/07
Mattie;001147;-1;0;0;2020/05/07
Mazzè;001148;-1;13;3.140000104904175;2020/05/07
Meana di Susa;001149;-1;2;2.5399999618530273;2020/05/07
Mercenasco;001150;-1;0;0;2020/05/07
Mezzenile;001152;-1;0;0;2020/05/07
Mombello di Torino;001153;-1;0;0;2020/05/07
Mompantero;001154;-1;1;1.5399999618530273;2020/05/07
Monastero di Lanzo;001155;-1;2;5.78000020980835;2020/05/07
Moncalieri;001156;-1;266;4.619999885559082;2020/05/07
Moncenisio;001157;-1;0;0;2020/05/07
Montaldo Torinese;001158;-1;2;2.7799999713897705;2020/05/07
Montalenghe;001159;-1;2;2.009999990463257;2020/05/07
Montalto Dora;001160;-1;2;0.5899999737739563;2020/05/07
Montanaro;001161;-1;28;5.409999847412109;2020/05/07
Monteu da Po;001162;-1;2;2.3399999141693115;2020/05/07
Moriondo Torinese;001163;-1;0;0;2020/05/07
Nichelino;001164;-1;188;3.9600000381469727;2020/05/07
Noasca;001165;-1;0;0;2020/05/07
Nole;001166;-1;44;6.449999809265137;2020/05/07
Nomaglio;001167;-1;0;0;2020/05/07
None;001168;-1;24;2.990000009536743;2020/05/07
Novalesa;001169;-1;0;0;2020/05/07
Oglianico;001170;-1;1;0.6700000166893005;2020/05/07
Orbassano;001171;-1;79;3.380000114440918;2020/05/07
Orio Canavese;001172;-1;0;0;2020/05/07
Osasco;001173;-1;0;0;2020/05/07
Osasio;001174;-1;1;1.090000033378601;2020/05/07
Oulx;001175;-1;2;0.5899999737739563;2020/05/07
Ozegna;001176;-1;4;3.259999990463257;2020/05/07
Palazzo Canavese;001177;-1;3;3.5799999237060547;2020/05/07
Pancalieri;001178;-1;3;1.4299999475479126;2020/05/07
Parella;001179;-1;0;0;2020/05/07
Pavarolo;001180;-1;2;1.7599999904632568;2020/05/07
Pavone Canavese;001181;-1;4;1.0399999618530273;2020/05/07
Pecetto Torinese;001183;-1;16;3.9600000381469727;2020/05/07
Perosa Argentina;001184;-1;18;5.679999828338623;2020/05/07
Perosa Canavese;001185;-1;1;1.9199999570846558;2020/05/07
Perrero;001186;-1;0;0;2020/05/07
Pertusio;001187;-1;0;0;2020/05/07
Pessinetto;001188;-1;2;3.240000009536743;2020/05/07
Pianezza;001189;-1;60;3.9000000953674316;2020/05/07
Pinasca;001190;-1;27;9.1899995803833;2020/05/07
Pinerolo;001191;-1;184;5.090000152587891;2020/05/07
Pino Torinese;001192;-1;27;3.2100000381469727;2020/05/07
Piobesi Torinese;001193;-1;14;3.680000066757202;2020/05/07
Piossasco;001194;-1;46;2.5;2020/05/07
Piscina;001195;-1;8;2.369999885559082;2020/05/07
Piverone;001196;-1;19;13.920000076293945;2020/05/07
Poirino;001197;-1;59;5.670000076293945;2020/05/07
Pomaretto;001198;-1;1;0.9900000095367432;2020/05/07
Pont-Canavese;001199;-1;4;1.2200000286102295;2020/05/07
Porte;001200;-1;4;3.869999885559082;2020/05/07
Pragelato;001201;-1;3;3.869999885559082;2020/05/07
Prali;001202;-1;0;0;2020/05/07
Pralormo;001203;-1;44;23.100000381469727;2020/05/07
Pramollo;001204;-1;1;4.460000038146973;2020/05/07
Prarostino;001205;-1;0;0;2020/05/07
Prascorsano;001206;-1;2;2.6600000858306885;2020/05/07
Pratiglione;001207;-1;0;0;2020/05/07
Quagliuzzo;001208;-1;0;0;2020/05/07
Quassolo;001209;-1;0;0;2020/05/07
Quincinetto;001210;-1;3;2.9100000858306885;2020/05/07
Reano;001211;-1;3;1.690000057220459;2020/05/07
Ribordone;001212;-1;0;0;2020/05/07
Rivalba;001213;-1;4;3.4700000286102295;2020/05/07
Rivalta di Torino;001214;-1;42;2.0899999141693115;2020/05/07
Riva presso Chieri;001215;-1;8;1.6799999475479126;2020/05/07
Rivara;001216;-1;4;1.5499999523162842;2020/05/07
Rivarolo Canavese;001217;-1;32;2.569999933242798;2020/05/07
Rivarossa;001218;-1;3;1.8799999952316284;2020/05/07
Rivoli;001219;-1;251;5.170000076293945;2020/05/07
Robassomero;001220;-1;9;2.940000057220459;2020/05/07
Rocca Canavese;001221;-1;2;1.1699999570846558;2020/05/07
Roletto;001222;-1;7;3.440000057220459;2020/05/07
Romano Canavese;001223;-1;4;1.5099999904632568;2020/05/07
Ronco Canavese;001224;-1;0;0;2020/05/07
Rondissone;001225;-1;2;1.059999942779541;2020/05/07
Rorà;001226;-1;0;0;2020/05/07
Roure;001227;-1;0;0;2020/05/07
Rosta;001228;-1;7;1.409999966621399;2020/05/07
Rubiana;001229;-1;12;5.059999942779541;2020/05/07
Rueglio;001230;-1;1;1.2899999618530273;2020/05/07
Salassa;001231;-1;0;0;2020/05/07
Salbertrand;001232;-1;3;4.860000133514404;2020/05/07
Salerano Canavese;001233;-1;2;4.230000019073486;2020/05/07
Salza di Pinerolo;001234;-1;0;0;2020/05/07
Samone;001235;-1;3;1.899999976158142;2020/05/07
San Benigno Canavese;001236;-1;3;0.5;2020/05/07
San Carlo Canavese;001237;-1;72;17.889999389648438;2020/05/07
San Colombano Belmonte;001238;-1;2;5.650000095367432;2020/05/07
San Didero;001239;-1;1;1.850000023841858;2020/05/07
San Francesco al Campo;001240;-1;8;1.6299999952316284;2020/05/07
Sangano;001241;-1;31;8.260000228881836;2020/05/07
San Germano Chisone;001242;-1;1;0.5699999928474426;2020/05/07
San Gillio;001243;-1;61;19.100000381469727;2020/05/07
San Giorgio Canavese;001244;-1;2;0.7799999713897705;2020/05/07
San Giorio di Susa;001245;-1;1;1.0299999713897705;2020/05/07
San Giusto Canavese;001246;-1;1;0.30000001192092896;2020/05/07
San Martino Canavese;001247;-1;0;0;2020/05/07
San Maurizio Canavese;001248;-1;69;6.690000057220459;2020/05/07
San Mauro Torinese;001249;-1;107;5.659999847412109;2020/05/07
San Pietro Val Lemina;001250;-1;4;2.819999933242798;2020/05/07
San Ponso;001251;-1;0;0;2020/05/07
San Raffaele Cimena;001252;-1;8;2.569999933242798;2020/05/07
San Sebastiano da Po;001253;-1;1;0.5199999809265137;2020/05/07
San Secondo di Pinerolo;001254;-1;11;3.0399999618530273;2020/05/07
Sant'Ambrogio di Torino;001255;-1;15;3.190000057220459;2020/05/07
Sant'Antonino di Susa;001256;-1;11;2.5899999141693115;2020/05/07
Santena;001257;-1;36;3.3499999046325684;2020/05/07
Sauze di Cesana;001258;-1;0;0;2020/05/07
Sauze d'Oulx;001259;-1;4;3.6500000953674316;2020/05/07
Scalenghe;001260;-1;4;1.2200000286102295;2020/05/07
Scarmagno;001261;-1;9;10.84000015258789;2020/05/07
Sciolze;001262;-1;1;0.6899999976158142;2020/05/07
Sestriere;001263;-1;1;1.0700000524520874;2020/05/07
Settimo Rottaro;001264;-1;0;0;2020/05/07
Settimo Torinese;001265;-1;191;4.059999942779541;2020/05/07
Settimo Vittone;001266;-1;1;0.6499999761581421;2020/05/07
Sparone;001267;-1;3;3.0899999141693115;2020/05/07
Strambinello;001268;-1;0;0;2020/05/07
Strambino;001269;-1;1;0.1599999964237213;2020/05/07
Susa;001270;-1;29;4.639999866485596;2020/05/07
Tavagnasco;001271;-1;0;0;2020/05/07
Torino;001272;-1;3323;3.7899999618530273;2020/05/07
Torrazza Piemonte;001273;-1;9;3.0399999618530273;2020/05/07
Torre Canavese;001274;-1;2;3.3299999237060547;2020/05/07
Torre Pellice;001275;-1;12;2.619999885559082;2020/05/07
Trana;001276;-1;13;3.4000000953674316;2020/05/07
Traversella;001278;-1;1;3.0899999141693115;2020/05/07
Traves;001279;-1;4;7.599999904632568;2020/05/07
Trofarello;001280;-1;88;8.100000381469727;2020/05/07
Usseaux;001281;-1;0;0;2020/05/07
Usseglio;001282;-1;0;0;2020/05/07
Vaie;001283;-1;2;1.4199999570846558;2020/05/07
Val della Torre;001284;-1;15;3.8299999237060547;2020/05/07
Valgioie;001285;-1;1;1.0399999618530273;2020/05/07
Vallo Torinese;001286;-1;2;2.5799999237060547;2020/05/07
Valperga;001287;-1;53;17.34000015258789;2020/05/07
Valprato Soana;001288;-1;0;0;2020/05/07
Varisella;001289;-1;3;3.609999895095825;2020/05/07
Vauda Canavese;001290;-1;0;0;2020/05/07
Venaus;001291;-1;0;0;2020/05/07
Venaria Reale;001292;-1;133;3.9600000381469727;2020/05/07
Verolengo;001293;-1;9;1.8600000143051147;2020/05/07
Verrua Savoia;001294;-1;2;1.4299999475479126;2020/05/07
Vestignè;001295;-1;2;2.509999990463257;2020/05/07
Vialfrè;001296;-1;0;0;2020/05/07
Vidracco;001298;-1;0;0;2020/05/07
Vigone;001299;-1;2;0.38999998569488525;2020/05/07
Villafranca Piemonte;001300;-1;8;1.7300000190734863;2020/05/07
Villanova Canavese;001301;-1;1;0.8299999833106995;2020/05/07
Villarbasse;001302;-1;5;1.4500000476837158;2020/05/07
Villar Dora;001303;-1;5;1.7300000190734863;2020/05/07
Villareggia;001304;-1;4;3.7899999618530273;2020/05/07
Villar Focchiardo;001305;-1;5;2.5399999618530273;2020/05/07
Villar Pellice;001306;-1;3;2.809999942779541;2020/05/07
Villar Perosa;001307;-1;7;1.7300000190734863;2020/05/07
Villastellone;001308;-1;45;9.65999984741211;2020/05/07
Vinovo;001309;-1;52;3.430000066757202;2020/05/07
Virle Piemonte;001310;-1;4;3.4100000858306885;2020/05/07
Vische;001311;-1;2;1.5800000429153442;2020/05/07
Vistrorio;001312;-1;1;1.8799999952316284;2020/05/07
Viù;001313;-1;1;0.9800000190734863;2020/05/07
Volpiano;001314;-1;156;10.100000381469727;2020/05/07
Volvera;001315;-1;28;3.240000009536743;2020/05/07
Mappano;001316;-1;21;2.859999895095825;2020/05/07
Val di Chy;001317;-1;2;1.559999942779541;2020/05/07
Valchiusa;001318;-1;29;28.100000381469727;2020/05/07
Alagna Valsesia;002002;-1;2;2.819999933242798;2020/05/07
Albano Vercellese;002003;-1;5;15.579999923706055;2020/05/07
Alice Castello;002004;-1;24;9.300000190734863;2020/05/07
Arborio;002006;-1;3;3.4800000190734863;2020/05/07
Asigliano Vercellese;002007;-1;1;0.6899999976158142;2020/05/07
Balmuccia;002008;-1;0;0;2020/05/07
Balocco;002009;-1;0;0;2020/05/07
Bianzè;002011;-1;5;2.609999895095825;2020/05/07
Boccioleto;002014;-1;0;0;2020/05/07
Borgo d'Ale;002015;-1;6;2.559999942779541;2020/05/07
Borgosesia;002016;-1;31;2.4700000286102295;2020/05/07
Borgo Vercelli;002017;-1;28;12.4399995803833;2020/05/07
Buronzo;002021;-1;2;2.319999933242798;2020/05/07
Campertogno;002025;-1;0;0;2020/05/07
Carcoforo;002029;-1;0;0;2020/05/07
Caresana;002030;-1;4;3.7799999713897705;2020/05/07
Caresanablot;002031;-1;7;6.230000019073486;2020/05/07
Carisio;002032;-1;4;4.960000038146973;2020/05/07
Casanova Elvo;002033;-1;1;4.480000019073486;2020/05/07
San Giacomo Vercellese;002035;-1;0;0;2020/05/07
Cervatto;002041;-1;0;0;2020/05/07
Cigliano;002042;-1;35;7.909999847412109;2020/05/07
Civiasco;002043;-1;0;0;2020/05/07
Collobiano;002045;-1;1;11.359999656677246;2020/05/07
Costanzana;002047;-1;24;31.700000762939453;2020/05/07
Cravagliana;002048;-1;0;0;2020/05/07
Crescentino;002049;-1;70;8.989999771118164;2020/05/07
Crova;002052;-1;2;4.869999885559082;2020/05/07
Desana;002054;-1;16;15.039999961853027;2020/05/07
Fobello;002057;-1;0;0;2020/05/07
Fontanetto Po;002058;-1;0;0;2020/05/07
Formigliana;002059;-1;1;1.9800000190734863;2020/05/07
Gattinara;002061;-1;19;2.430000066757202;2020/05/07
Ghislarengo;002062;-1;4;4.670000076293945;2020/05/07
Greggio;002065;-1;4;11.460000038146973;2020/05/07
Guardabosone;002066;-1;1;2.9600000381469727;2020/05/07
Lamporo;002067;-1;1;1.9700000286102295;2020/05/07
Lenta;002068;-1;2;2.4000000953674316;2020/05/07
Lignana;002070;-1;1;1.7999999523162842;2020/05/07
Livorno Ferraris;002071;-1;10;2.309999942779541;2020/05/07
Lozzolo;002072;-1;12;14.5600004196167;2020/05/07
Mollia;002078;-1;0;0;2020/05/07
Moncrivello;002079;-1;10;7.170000076293945;2020/05/07
Motta de' Conti;002082;-1;2;2.619999885559082;2020/05/07
Olcenengo;002088;-1;7;8.949999809265137;2020/05/07
Oldenico;002089;-1;0;0;2020/05/07
Palazzolo Vercellese;002090;-1;1;0.8399999737739563;2020/05/07
Pertengo;002091;-1;2;6.760000228881836;2020/05/07
Pezzana;002093;-1;6;4.639999866485596;2020/05/07
Pila;002096;-1;0;0;2020/05/07
Piode;002097;-1;0;0;2020/05/07
Postua;002102;-1;0;0;2020/05/07
Prarolo;002104;-1;1;1.3799999952316284;2020/05/07
Quarona;002107;-1;6;1.5;2020/05/07
Quinto Vercellese;002108;-1;2;5.010000228881836;2020/05/07
Rassa;002110;-1;0;0;2020/05/07
Rimella;002113;-1;0;0;2020/05/07
Rive;002115;-1;0;0;2020/05/07
Roasio;002116;-1;10;4.28000020980835;2020/05/07
Ronsecco;002118;-1;2;3.5299999713897705;2020/05/07
Rossa;002121;-1;1;5.619999885559082;2020/05/07
Rovasenda;002122;-1;2;2.1500000953674316;2020/05/07
Salasco;002126;-1;0;0;2020/05/07
Sali Vercellese;002127;-1;0;0;2020/05/07
Saluggia;002128;-1;4;1.0199999809265137;2020/05/07
San Germano Vercellese;002131;-1;2;1.2999999523162842;2020/05/07
Santhià;002133;-1;26;3.069999933242798;2020/05/07
Scopa;002134;-1;0;0;2020/05/07
Scopello;002135;-1;1;2.759999990463257;2020/05/07
Serravalle Sesia;002137;-1;5;1.0199999809265137;2020/05/07
Stroppiana;002142;-1;2;1.6799999475479126;2020/05/07
Tricerro;002147;-1;3;4.320000171661377;2020/05/07
Trino;002148;-1;18;2.559999942779541;2020/05/07
Tronzano Vercellese;002150;-1;6;1.7400000095367432;2020/05/07
Valduggia;002152;-1;6;3.059999942779541;2020/05/07
Varallo;002156;-1;12;1.6799999475479126;2020/05/07
Vercelli;002158;-1;203;4.409999847412109;2020/05/07
Villarboit;002163;-1;1;2.3399999141693115;2020/05/07
Villata;002164;-1;7;4.480000019073486;2020/05/07
Vocca;002166;-1;0;0;2020/05/07
Alto Sermenza;002170;-1;0;0;2020/05/07
Cellio con Breia;002171;-1;0;0;2020/05/07
Agrate Conturbia;003001;-1;2;1.2899999618530273;2020/05/07
Ameno;003002;-1;3;3.1500000953674316;2020/05/07
Armeno;003006;-1;1;0.46000000834465027;2020/05/07
Arona;003008;-1;31;2.2200000286102295;2020/05/07
Barengo;003012;-1;1;1.2699999809265137;2020/05/07
Bellinzago Novarese;003016;-1;28;2.9200000762939453;2020/05/07
Biandrate;003018;-1;14;10.75;2020/05/07
Boca;003019;-1;3;2.5;2020/05/07
Bogogno;003021;-1;2;1.5700000524520874;2020/05/07
Bolzano Novarese;003022;-1;2;1.6699999570846558;2020/05/07
Borgolavezzaro;003023;-1;70;34.47999954223633;2020/05/07
Borgomanero;003024;-1;130;6;2020/05/07
Borgo Ticino;003025;-1;9;1.7400000095367432;2020/05/07
Briga Novarese;003026;-1;5;1.7599999904632568;2020/05/07
Briona;003027;-1;4;3.4700000286102295;2020/05/07
Caltignaga;003030;-1;4;1.590000033378601;2020/05/07
Cameri;003032;-1;98;9.029999732971191;2020/05/07
