Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Meana di Susa;001149;-1;2;2.5399999618530273;2020/05/12
Mercenasco;001150;-1;0;0;2020/05/12
Mezzenile;001152;-1;0;0;2020/05/12
Mombello di Torino;001153;-1;1;2.559999942779541;2020/05/12
Mompantero;001154;-1;1;1.5399999618530273;2020/05/12
Monastero di Lanzo;001155;-1;2;5.78000020980835;2020/05/12
Moncalieri;001156;-1;259;4.5;2020/05/12
Moncenisio;001157;-1;0;0;2020/05/12
Montaldo Torinese;001158;-1;2;2.7799999713897705;2020/05/12
Montalenghe;001159;-1;2;2.009999990463257;2020/05/12
Montalto Dora;001160;-1;2;0.5899999737739563;2020/05/12
Montanaro;001161;-1;27;5.210000038146973;2020/05/12
Monteu da Po;001162;-1;1;1.1699999570846558;2020/05/12
Moriondo Torinese;001163;-1;0;0;2020/05/12
Nichelino;001164;-1;177;3.7300000190734863;2020/05/12
Noasca;001165;-1;0;0;2020/05/12
Nole;001166;-1;41;6.010000228881836;2020/05/12
Nomaglio;001167;-1;0;0;2020/05/12
None;001168;-1;20;2.490000009536743;2020/05/12
Novalesa;001169;-1;0;0;2020/05/12
Oglianico;001170;-1;1;0.6700000166893005;2020/05/12
Orbassano;001171;-1;71;3.0399999618530273;2020/05/12
Orio Canavese;001172;-1;0;0;2020/05/12
Osasco;001173;-1;0;0;2020/05/12
Osasio;001174;-1;1;1.090000033378601;2020/05/12
Oulx;001175;-1;2;0.5899999737739563;2020/05/12
Ozegna;001176;-1;4;3.259999990463257;2020/05/12
Palazzo Canavese;001177;-1;3;3.5799999237060547;2020/05/12
Pancalieri;001178;-1;3;1.4299999475479126;2020/05/12
Parella;001179;-1;0;0;2020/05/12
Pavarolo;001180;-1;2;1.7599999904632568;2020/05/12
Pavone Canavese;001181;-1;4;1.0399999618530273;2020/05/12
Pecetto Torinese;001183;-1;15;3.7100000381469727;2020/05/12
Perosa Argentina;001184;-1;13;4.099999904632568;2020/05/12
Perosa Canavese;001185;-1;1;1.9199999570846558;2020/05/12
Perrero;001186;-1;0;0;2020/05/12
Pertusio;001187;-1;0;0;2020/05/12
Pessinetto;001188;-1;2;3.240000009536743;2020/05/12
Pianezza;001189;-1;59;3.8299999237060547;2020/05/12
Pinasca;001190;-1;25;8.510000228881836;2020/05/12
Pinerolo;001191;-1;181;5.010000228881836;2020/05/12
Pino Torinese;001192;-1;21;2.5;2020/05/12
Piobesi Torinese;001193;-1;13;3.4200000762939453;2020/05/12
Piossasco;001194;-1;43;2.3399999141693115;2020/05/12
Piscina;001195;-1;7;2.0799999237060547;2020/05/12
Piverone;001196;-1;15;10.989999771118164;2020/05/12
Poirino;001197;-1;58;5.570000171661377;2020/05/12
Pomaretto;001198;-1;1;0.9900000095367432;2020/05/12
Pont-Canavese;001199;-1;5;1.5199999809265137;2020/05/12
Porte;001200;-1;5;4.840000152587891;2020/05/12
Pragelato;001201;-1;3;3.869999885559082;2020/05/12
Prali;001202;-1;0;0;2020/05/12
Pralormo;001203;-1;43;22.56999969482422;2020/05/12
Pramollo;001204;-1;1;4.460000038146973;2020/05/12
Prarostino;001205;-1;0;0;2020/05/12
Prascorsano;001206;-1;1;1.3300000429153442;2020/05/12
Pratiglione;001207;-1;0;0;2020/05/12
Quagliuzzo;001208;-1;0;0;2020/05/12
Quassolo;001209;-1;0;0;2020/05/12
Quincinetto;001210;-1;4;3.880000114440918;2020/05/12
Reano;001211;-1;2;1.1299999952316284;2020/05/12
Ribordone;001212;-1;0;0;2020/05/12
Rivalba;001213;-1;4;3.4700000286102295;2020/05/12
Rivalta di Torino;001214;-1;38;1.8899999856948853;2020/05/12
Riva presso Chieri;001215;-1;11;2.319999933242798;2020/05/12
Rivara;001216;-1;3;1.159999966621399;2020/05/12
Rivarolo Canavese;001217;-1;34;2.7300000190734863;2020/05/12
Rivarossa;001218;-1;3;1.8799999952316284;2020/05/12
Rivoli;001219;-1;221;4.550000190734863;2020/05/12
Robassomero;001220;-1;7;2.2799999713897705;2020/05/12
Rocca Canavese;001221;-1;2;1.1699999570846558;2020/05/12
Roletto;001222;-1;9;4.420000076293945;2020/05/12
Romano Canavese;001223;-1;4;1.5099999904632568;2020/05/12
Ronco Canavese;001224;-1;0;0;2020/05/12
Rondissone;001225;-1;2;1.059999942779541;2020/05/12
Rorà;001226;-1;0;0;2020/05/12
Roure;001227;-1;0;0;2020/05/12
Rosta;001228;-1;8;1.6100000143051147;2020/05/12
Rubiana;001229;-1;10;4.210000038146973;2020/05/12
Rueglio;001230;-1;0;0;2020/05/12
Salassa;001231;-1;0;0;2020/05/12
Salbertrand;001232;-1;0;0;2020/05/12
Salerano Canavese;001233;-1;2;4.230000019073486;2020/05/12
Salza di Pinerolo;001234;-1;0;0;2020/05/12
Samone;001235;-1;3;1.899999976158142;2020/05/12
San Benigno Canavese;001236;-1;3;0.5;2020/05/12
San Carlo Canavese;001237;-1;54;13.420000076293945;2020/05/12
San Colombano Belmonte;001238;-1;1;2.819999933242798;2020/05/12
San Didero;001239;-1;0;0;2020/05/12
San Francesco al Campo;001240;-1;6;1.2200000286102295;2020/05/12
Sangano;001241;-1;29;7.730000019073486;2020/05/12
San Germano Chisone;001242;-1;1;0.5699999928474426;2020/05/12
San Gillio;001243;-1;59;18.479999542236328;2020/05/12
San Giorgio Canavese;001244;-1;2;0.7799999713897705;2020/05/12
San Giorio di Susa;001245;-1;1;1.0299999713897705;2020/05/12
San Giusto Canavese;001246;-1;1;0.30000001192092896;2020/05/12
San Martino Canavese;001247;-1;0;0;2020/05/12
San Maurizio Canavese;001248;-1;66;6.400000095367432;2020/05/12
San Mauro Torinese;001249;-1;92;4.869999885559082;2020/05/12
San Pietro Val Lemina;001250;-1;3;2.119999885559082;2020/05/12
San Ponso;001251;-1;0;0;2020/05/12
San Raffaele Cimena;001252;-1;6;1.9199999570846558;2020/05/12
San Sebastiano da Po;001253;-1;1;0.5199999809265137;2020/05/12
San Secondo di Pinerolo;001254;-1;8;2.2100000381469727;2020/05/12
Sant'Ambrogio di Torino;001255;-1;13;2.759999990463257;2020/05/12
Sant'Antonino di Susa;001256;-1;8;1.8799999952316284;2020/05/12
Santena;001257;-1;39;3.630000114440918;2020/05/12
Sauze di Cesana;001258;-1;0;0;2020/05/12
Sauze d'Oulx;001259;-1;3;2.740000009536743;2020/05/12
Scalenghe;001260;-1;3;0.9100000262260437;2020/05/12
Scarmagno;001261;-1;13;15.65999984741211;2020/05/12
Sciolze;001262;-1;1;0.6899999976158142;2020/05/12
Sestriere;001263;-1;1;1.0700000524520874;2020/05/12
Settimo Rottaro;001264;-1;1;2.119999885559082;2020/05/12
Settimo Torinese;001265;-1;170;3.619999885559082;2020/05/12
Settimo Vittone;001266;-1;1;0.6499999761581421;2020/05/12
Sparone;001267;-1;3;3.0899999141693115;2020/05/12
Strambinello;001268;-1;0;0;2020/05/12
Strambino;001269;-1;1;0.1599999964237213;2020/05/12
Susa;001270;-1;25;4;2020/05/12
Tavagnasco;001271;-1;0;0;2020/05/12
Torino;001272;-1;3018;3.450000047683716;2020/05/12
Torrazza Piemonte;001273;-1;9;3.0399999618530273;2020/05/12
Torre Canavese;001274;-1;2;3.3299999237060547;2020/05/12
Torre Pellice;001275;-1;11;2.4000000953674316;2020/05/12
Trana;001276;-1;9;2.3499999046325684;2020/05/12
Traversella;001278;-1;1;3.0899999141693115;2020/05/12
Traves;001279;-1;4;7.599999904632568;2020/05/12
Trofarello;001280;-1;84;7.739999771118164;2020/05/12
Usseaux;001281;-1;0;0;2020/05/12
Usseglio;001282;-1;0;0;2020/05/12
Vaie;001283;-1;3;2.119999885559082;2020/05/12
Val della Torre;001284;-1;15;3.8299999237060547;2020/05/12
Valgioie;001285;-1;1;1.0399999618530273;2020/05/12
Vallo Torinese;001286;-1;2;2.5799999237060547;2020/05/12
Valperga;001287;-1;50;16.360000610351562;2020/05/12
Valprato Soana;001288;-1;0;0;2020/05/12
Varisella;001289;-1;6;7.230000019073486;2020/05/12
Vauda Canavese;001290;-1;0;0;2020/05/12
Venaus;001291;-1;0;0;2020/05/12
Venaria Reale;001292;-1;114;3.4000000953674316;2020/05/12
Verolengo;001293;-1;7;1.4500000476837158;2020/05/12
Verrua Savoia;001294;-1;2;1.4299999475479126;2020/05/12
Vestignè;001295;-1;2;2.509999990463257;2020/05/12
Vialfrè;001296;-1;0;0;2020/05/12
Vidracco;001298;-1;0;0;2020/05/12
Vigone;001299;-1;1;0.1899999976158142;2020/05/12
Villafranca Piemonte;001300;-1;8;1.7300000190734863;2020/05/12
Villanova Canavese;001301;-1;1;0.8299999833106995;2020/05/12
Villarbasse;001302;-1;7;2.0299999713897705;2020/05/12
Villar Dora;001303;-1;5;1.7300000190734863;2020/05/12
Villareggia;001304;-1;3;2.8399999141693115;2020/05/12
Villar Focchiardo;001305;-1;4;2.0299999713897705;2020/05/12
Villar Pellice;001306;-1;3;2.809999942779541;2020/05/12
Villar Perosa;001307;-1;8;1.9800000190734863;2020/05/12
Villastellone;001308;-1;43;9.229999542236328;2020/05/12
Vinovo;001309;-1;54;3.569999933242798;2020/05/12
Virle Piemonte;001310;-1;4;3.4100000858306885;2020/05/12
Vische;001311;-1;2;1.5800000429153442;2020/05/12
Vistrorio;001312;-1;1;1.8799999952316284;2020/05/12
Viù;001313;-1;2;1.9700000286102295;2020/05/12
Volpiano;001314;-1;153;9.899999618530273;2020/05/12
Volvera;001315;-1;23;2.6600000858306885;2020/05/12
Mappano;001316;-1;16;2.180000066757202;2020/05/12
Val di Chy;001317;-1;3;2.3399999141693115;2020/05/12
Valchiusa;001318;-1;29;28.100000381469727;2020/05/12
Alagna Valsesia;002002;-1;2;2.819999933242798;2020/05/12
Albano Vercellese;002003;-1;4;12.460000038146973;2020/05/12
Alice Castello;002004;-1;21;8.140000343322754;2020/05/12
Arborio;002006;-1;3;3.4800000190734863;2020/05/12
Asigliano Vercellese;002007;-1;1;0.6899999976158142;2020/05/12
Balmuccia;002008;-1;0;0;2020/05/12
Balocco;002009;-1;0;0;2020/05/12
Bianzè;002011;-1;2;1.0399999618530273;2020/05/12
Boccioleto;002014;-1;0;0;2020/05/12
Borgo d'Ale;002015;-1;6;2.559999942779541;2020/05/12
Borgosesia;002016;-1;28;2.2300000190734863;2020/05/12
Borgo Vercelli;002017;-1;25;11.109999656677246;2020/05/12
Buronzo;002021;-1;1;1.159999966621399;2020/05/12
Campertogno;002025;-1;0;0;2020/05/12
Carcoforo;002029;-1;0;0;2020/05/12
Caresana;002030;-1;4;3.7799999713897705;2020/05/12
Caresanablot;002031;-1;7;6.230000019073486;2020/05/12
Carisio;002032;-1;4;4.960000038146973;2020/05/12
Casanova Elvo;002033;-1;0;0;2020/05/12
San Giacomo Vercellese;002035;-1;0;0;2020/05/12
Cervatto;002041;-1;0;0;2020/05/12
Cigliano;002042;-1;28;6.329999923706055;2020/05/12
Civiasco;002043;-1;0;0;2020/05/12
Collobiano;002045;-1;1;11.359999656677246;2020/05/12
Costanzana;002047;-1;18;23.780000686645508;2020/05/12
Cravagliana;002048;-1;0;0;2020/05/12
Crescentino;002049;-1;62;7.960000038146973;2020/05/12
Crova;002052;-1;0;0;2020/05/12
Desana;002054;-1;11;10.34000015258789;2020/05/12
Fobello;002057;-1;0;0;2020/05/12
Fontanetto Po;002058;-1;0;0;2020/05/12
Formigliana;002059;-1;1;1.9800000190734863;2020/05/12
Gattinara;002061;-1;18;2.299999952316284;2020/05/12
Ghislarengo;002062;-1;4;4.670000076293945;2020/05/12
Greggio;002065;-1;4;11.460000038146973;2020/05/12
Guardabosone;002066;-1;1;2.9600000381469727;2020/05/12
Lamporo;002067;-1;2;3.940000057220459;2020/05/12
Lenta;002068;-1;1;1.2000000476837158;2020/05/12
Lignana;002070;-1;2;3.5899999141693115;2020/05/12
Livorno Ferraris;002071;-1;6;1.3799999952316284;2020/05/12
Lozzolo;002072;-1;12;14.5600004196167;2020/05/12
Mollia;002078;-1;0;0;2020/05/12
Moncrivello;002079;-1;8;5.730000019073486;2020/05/12
Motta de' Conti;002082;-1;2;2.619999885559082;2020/05/12
Olcenengo;002088;-1;6;7.670000076293945;2020/05/12
Oldenico;002089;-1;0;0;2020/05/12
Palazzolo Vercellese;002090;-1;1;0.8399999737739563;2020/05/12
Pertengo;002091;-1;2;6.760000228881836;2020/05/12
Pezzana;002093;-1;7;5.420000076293945;2020/05/12
Pila;002096;-1;0;0;2020/05/12
Piode;002097;-1;0;0;2020/05/12
Postua;002102;-1;0;0;2020/05/12
Prarolo;002104;-1;1;1.3799999952316284;2020/05/12
Quarona;002107;-1;4;1;2020/05/12
Quinto Vercellese;002108;-1;2;5.010000228881836;2020/05/12
Rassa;002110;-1;0;0;2020/05/12
Rimella;002113;-1;0;0;2020/05/12
Rive;002115;-1;1;2.240000009536743;2020/05/12
Roasio;002116;-1;9;3.8499999046325684;2020/05/12
Ronsecco;002118;-1;2;3.5299999713897705;2020/05/12
Rossa;002121;-1;1;5.619999885559082;2020/05/12
Rovasenda;002122;-1;2;2.1500000953674316;2020/05/12
Salasco;002126;-1;0;0;2020/05/12
Sali Vercellese;002127;-1;0;0;2020/05/12
Saluggia;002128;-1;5;1.2799999713897705;2020/05/12
San Germano Vercellese;002131;-1;1;0.6499999761581421;2020/05/12
Santhià;002133;-1;17;2.009999990463257;2020/05/12
Scopa;002134;-1;0;0;2020/05/12
Scopello;002135;-1;1;2.759999990463257;2020/05/12
Serravalle Sesia;002137;-1;5;1.0199999809265137;2020/05/12
Stroppiana;002142;-1;2;1.6799999475479126;2020/05/12
Tricerro;002147;-1;2;2.880000114440918;2020/05/12
Trino;002148;-1;20;2.8499999046325684;2020/05/12
Tronzano Vercellese;002150;-1;5;1.4500000476837158;2020/05/12
Valduggia;002152;-1;6;3.059999942779541;2020/05/12
Varallo;002156;-1;11;1.5399999618530273;2020/05/12
Vercelli;002158;-1;182;3.950000047683716;2020/05/12
Villarboit;002163;-1;1;2.3399999141693115;2020/05/12
Villata;002164;-1;8;5.119999885559082;2020/05/12
Vocca;002166;-1;0;0;2020/05/12
Alto Sermenza;002170;-1;0;0;2020/05/12
Cellio con Breia;002171;-1;0;0;2020/05/12
Agrate Conturbia;003001;-1;2;1.2899999618530273;2020/05/12
Ameno;003002;-1;3;3.1500000953674316;2020/05/12
Armeno;003006;-1;1;0.46000000834465027;2020/05/12
Arona;003008;-1;29;2.0799999237060547;2020/05/12
Barengo;003012;-1;1;1.2699999809265137;2020/05/12
Bellinzago Novarese;003016;-1;29;3.0299999713897705;2020/05/12
Biandrate;003018;-1;14;10.75;2020/05/12
Boca;003019;-1;2;1.6699999570846558;2020/05/12
Bogogno;003021;-1;3;2.3499999046325684;2020/05/12
Bolzano Novarese;003022;-1;2;1.6699999570846558;2020/05/12
Borgolavezzaro;003023;-1;68;33.5;2020/05/12
Borgomanero;003024;-1;109;5.03000020980835;2020/05/12
Borgo Ticino;003025;-1;7;1.3600000143051147;2020/05/12
Briga Novarese;003026;-1;2;0.7099999785423279;2020/05/12
Briona;003027;-1;4;3.4700000286102295;2020/05/12
Caltignaga;003030;-1;3;1.190000057220459;2020/05/12
Cameri;003032;-1;95;8.75;2020/05/12
Carpignano Sesia;003036;-1;9;3.569999933242798;2020/05/12
Casalbeltrame;003037;-1;9;9.59000015258789;2020/05/12
