Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;419;0;0;2020/03/25
Antrona Schieranco;103001;419;0;0;2020/03/26
Antrona Schieranco;103001;419;0;0;2020/03/27
Antrona Schieranco;103001;419;0;0;2020/03/28
Antrona Schieranco;103001;419;0;0;2020/03/29
Antrona Schieranco;103001;419;0;0;2020/03/30
Antrona Schieranco;103001;419;0;0;2020/03/31
Antrona Schieranco;103001;419;0;0;2020/04/01
Antrona Schieranco;103001;419;3;7.159999847412109;2020/04/02
Antrona Schieranco;103001;419;5;11.932999610900879;2020/04/03
Antrona Schieranco;103001;419;5;11.932999610900879;2020/04/04
Antrona Schieranco;103001;419;5;11.932999610900879;2020/04/05
Antrona Schieranco;103001;419;5;11.932999610900879;2020/04/06
Antrona Schieranco;103001;419;5;11.932999610900879;2020/04/07
Antrona Schieranco;103001;419;5;11.932999610900879;2020/04/08
Antrona Schieranco;103001;419;5;11.932999610900879;2020/04/09
Anzola d'Ossola;103002;407;0;0;2020/03/25
Anzola d'Ossola;103002;407;0;0;2020/03/26
Anzola d'Ossola;103002;407;0;0;2020/03/27
Anzola d'Ossola;103002;407;0;0;2020/03/28
Anzola d'Ossola;103002;407;0;0;2020/03/29
Anzola d'Ossola;103002;407;0;0;2020/03/30
Anzola d'Ossola;103002;407;0;0;2020/03/31
Anzola d'Ossola;103002;407;0;0;2020/04/01
Anzola d'Ossola;103002;407;0;0;2020/04/02
Anzola d'Ossola;103002;407;0;0;2020/04/03
Anzola d'Ossola;103002;407;0;0;2020/04/04
Anzola d'Ossola;103002;407;0;0;2020/04/05
Anzola d'Ossola;103002;407;1;2.4570000171661377;2020/04/06
Anzola d'Ossola;103002;407;1;2.4570000171661377;2020/04/07
Anzola d'Ossola;103002;407;1;2.4570000171661377;2020/04/08
Anzola d'Ossola;103002;407;1;2.4570000171661377;2020/04/09
Arizzano;103003;2012;3;1.4910000562667847;2020/03/25
Arizzano;103003;2012;3;1.4910000562667847;2020/03/26
Arizzano;103003;2012;3;1.4910000562667847;2020/03/27
Arizzano;103003;2012;4;1.9880000352859497;2020/03/28
Arizzano;103003;2012;4;1.9880000352859497;2020/03/29
Arizzano;103003;2012;9;4.4730000495910645;2020/03/30
Arizzano;103003;2012;9;4.4730000495910645;2020/03/31
Arizzano;103003;2012;9;4.4730000495910645;2020/04/01
Arizzano;103003;2012;9;4.4730000495910645;2020/04/02
Arizzano;103003;2012;9;4.4730000495910645;2020/04/03
Arizzano;103003;2012;9;4.4730000495910645;2020/04/04
Arizzano;103003;2012;10;4.96999979019165;2020/04/05
Arizzano;103003;2012;10;4.96999979019165;2020/04/06
Arizzano;103003;2012;10;4.96999979019165;2020/04/07
Arizzano;103003;2012;10;4.96999979019165;2020/04/08
Arizzano;103003;2012;10;4.96999979019165;2020/04/09
Arola;103004;243;1;4.114999771118164;2020/03/25
Arola;103004;243;1;4.114999771118164;2020/03/26
Arola;103004;243;1;4.114999771118164;2020/03/27
Arola;103004;243;1;4.114999771118164;2020/03/28
Arola;103004;243;1;4.114999771118164;2020/03/29
Arola;103004;243;1;4.114999771118164;2020/03/30
Arola;103004;243;1;4.114999771118164;2020/03/31
Arola;103004;243;1;4.114999771118164;2020/04/01
Arola;103004;243;1;4.114999771118164;2020/04/02
Arola;103004;243;1;4.114999771118164;2020/04/03
Arola;103004;243;1;4.114999771118164;2020/04/04
Arola;103004;243;1;4.114999771118164;2020/04/05
Arola;103004;243;1;4.114999771118164;2020/04/06
Arola;103004;243;1;4.114999771118164;2020/04/07
Arola;103004;243;1;4.114999771118164;2020/04/08
Arola;103004;243;1;4.114999771118164;2020/04/09
Aurano;103005;103;0;0;2020/03/25
Aurano;103005;103;0;0;2020/03/26
Aurano;103005;103;0;0;2020/03/27
Aurano;103005;103;0;0;2020/03/28
Aurano;103005;103;0;0;2020/03/29
Aurano;103005;103;0;0;2020/03/30
Aurano;103005;103;0;0;2020/03/31
Aurano;103005;103;0;0;2020/04/01
Aurano;103005;103;0;0;2020/04/02
Aurano;103005;103;1;9.708999633789062;2020/04/03
Aurano;103005;103;1;9.708999633789062;2020/04/04
Aurano;103005;103;1;9.708999633789062;2020/04/05
Aurano;103005;103;1;9.708999633789062;2020/04/06
Aurano;103005;103;1;9.708999633789062;2020/04/07
Aurano;103005;103;1;9.708999633789062;2020/04/08
Aurano;103005;103;1;9.708999633789062;2020/04/09
Baceno;103006;897;0;0;2020/03/25
Baceno;103006;897;0;0;2020/03/26
Baceno;103006;897;0;0;2020/03/27
Baceno;103006;897;0;0;2020/03/28
Baceno;103006;897;0;0;2020/03/29
Baceno;103006;897;0;0;2020/03/30
Baceno;103006;897;0;0;2020/03/31
Baceno;103006;897;0;0;2020/04/01
Baceno;103006;897;0;0;2020/04/02
Baceno;103006;897;0;0;2020/04/03
Baceno;103006;897;0;0;2020/04/04
Baceno;103006;897;0;0;2020/04/05
Baceno;103006;897;0;0;2020/04/06
Baceno;103006;897;0;0;2020/04/07
Baceno;103006;897;0;0;2020/04/08
Baceno;103006;897;0;0;2020/04/09
Bannio Anzino;103007;478;0;0;2020/03/25
Bannio Anzino;103007;478;0;0;2020/03/26
Bannio Anzino;103007;478;0;0;2020/03/27
Bannio Anzino;103007;478;0;0;2020/03/28
Bannio Anzino;103007;478;0;0;2020/03/29
Bannio Anzino;103007;478;0;0;2020/03/30
Bannio Anzino;103007;478;0;0;2020/03/31
Bannio Anzino;103007;478;0;0;2020/04/01
Bannio Anzino;103007;478;0;0;2020/04/02
Bannio Anzino;103007;478;0;0;2020/04/03
Bannio Anzino;103007;478;0;0;2020/04/04
Bannio Anzino;103007;478;0;0;2020/04/05
Bannio Anzino;103007;478;0;0;2020/04/06
Bannio Anzino;103007;478;0;0;2020/04/07
Bannio Anzino;103007;478;0;0;2020/04/08
Bannio Anzino;103007;478;1;2.0920000076293945;2020/04/09
Baveno;103008;4919;5;1.0160000324249268;2020/03/25
Baveno;103008;4919;5;1.0160000324249268;2020/03/26
Baveno;103008;4919;7;1.4229999780654907;2020/03/27
Baveno;103008;4919;7;1.4229999780654907;2020/03/28
Baveno;103008;4919;7;1.4229999780654907;2020/03/29
Baveno;103008;4919;7;1.4229999780654907;2020/03/30
Baveno;103008;4919;7;1.4229999780654907;2020/03/31
Baveno;103008;4919;7;1.4229999780654907;2020/04/01
Baveno;103008;4919;8;1.6260000467300415;2020/04/02
Baveno;103008;4919;9;1.8300000429153442;2020/04/03
Baveno;103008;4919;9;1.8300000429153442;2020/04/04
Baveno;103008;4919;9;1.8300000429153442;2020/04/05
Baveno;103008;4919;10;2.0329999923706055;2020/04/06
Baveno;103008;4919;10;2.0329999923706055;2020/04/07
Baveno;103008;4919;11;2.2360000610351562;2020/04/08
Baveno;103008;4919;11;2.2360000610351562;2020/04/09
Bee;103009;755;0;0;2020/03/25
Bee;103009;755;0;0;2020/03/26
Bee;103009;755;0;0;2020/03/27
Bee;103009;755;0;0;2020/03/28
Bee;103009;755;0;0;2020/03/29
Bee;103009;755;0;0;2020/03/30
Bee;103009;755;1;1.3250000476837158;2020/03/31
Bee;103009;755;1;1.3250000476837158;2020/04/01
Bee;103009;755;2;2.6489999294281006;2020/04/02
Bee;103009;755;1;1.3250000476837158;2020/04/03
Bee;103009;755;1;1.3250000476837158;2020/04/04
Bee;103009;755;1;1.3250000476837158;2020/04/05
Bee;103009;755;1;1.3250000476837158;2020/04/06
Bee;103009;755;2;2.6489999294281006;2020/04/07
Bee;103009;755;2;2.6489999294281006;2020/04/08
Bee;103009;755;2;2.6489999294281006;2020/04/09
Belgirate;103010;503;0;0;2020/03/25
Belgirate;103010;503;0;0;2020/03/26
Belgirate;103010;503;0;0;2020/03/27
Belgirate;103010;503;0;0;2020/03/28
Belgirate;103010;503;0;0;2020/03/29
Belgirate;103010;503;0;0;2020/03/30
Belgirate;103010;503;0;0;2020/03/31
Belgirate;103010;503;1;1.9880000352859497;2020/04/01
Belgirate;103010;503;1;1.9880000352859497;2020/04/02
Belgirate;103010;503;1;1.9880000352859497;2020/04/03
Belgirate;103010;503;4;7.952000141143799;2020/04/04
Belgirate;103010;503;4;7.952000141143799;2020/04/05
Belgirate;103010;503;4;7.952000141143799;2020/04/06
Belgirate;103010;503;4;7.952000141143799;2020/04/07
Belgirate;103010;503;5;9.9399995803833;2020/04/08
Belgirate;103010;503;5;9.9399995803833;2020/04/09
Beura-Cardezza;103011;1468;1;0.6809999942779541;2020/03/25
Beura-Cardezza;103011;1468;1;0.6809999942779541;2020/03/26
Beura-Cardezza;103011;1468;1;0.6809999942779541;2020/03/27
Beura-Cardezza;103011;1468;1;0.6809999942779541;2020/03/28
Beura-Cardezza;103011;1468;1;0.6809999942779541;2020/03/29
Beura-Cardezza;103011;1468;2;1.3619999885559082;2020/03/30
Beura-Cardezza;103011;1468;2;1.3619999885559082;2020/03/31
Beura-Cardezza;103011;1468;2;1.3619999885559082;2020/04/01
Beura-Cardezza;103011;1468;3;2.0439999103546143;2020/04/02
Beura-Cardezza;103011;1468;4;2.7249999046325684;2020/04/03
Beura-Cardezza;103011;1468;4;2.7249999046325684;2020/04/04
Beura-Cardezza;103011;1468;5;3.4059998989105225;2020/04/05
Beura-Cardezza;103011;1468;5;3.4059998989105225;2020/04/06
Beura-Cardezza;103011;1468;5;3.4059998989105225;2020/04/07
Beura-Cardezza;103011;1468;5;3.4059998989105225;2020/04/08
Beura-Cardezza;103011;1468;7;4.76800012588501;2020/04/09
Bognanco;103012;188;0;0;2020/03/25
Bognanco;103012;188;0;0;2020/03/26
Bognanco;103012;188;0;0;2020/03/27
Bognanco;103012;188;0;0;2020/03/28
Bognanco;103012;188;0;0;2020/03/29
Bognanco;103012;188;0;0;2020/03/30
Bognanco;103012;188;0;0;2020/03/31
Bognanco;103012;188;0;0;2020/04/01
Bognanco;103012;188;0;0;2020/04/02
Bognanco;103012;188;0;0;2020/04/03
