Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/04/24
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2020/04/24
Arizzano;103003;-1;9;4.46999979019165;2020/04/24
Arola;103004;-1;0;0;2020/04/24
Aurano;103005;-1;1;9.710000038146973;2020/04/24
Baceno;103006;-1;0;0;2020/04/24
Bannio Anzino;103007;-1;0;0;2020/04/24
Baveno;103008;-1;8;1.6299999952316284;2020/04/24
Bee;103009;-1;1;1.3200000524520874;2020/04/24
Belgirate;103010;-1;18;35.790000915527344;2020/04/24
Beura-Cardezza;103011;-1;5;3.4100000858306885;2020/04/24
Bognanco;103012;-1;1;5.320000171661377;2020/04/24
Brovello-Carpugnino;103013;-1;0;0;2020/04/24
Calasca-Castiglione;103014;-1;0;0;2020/04/24
Cambiasca;103015;-1;10;6.159999847412109;2020/04/24
Cannero Riviera;103016;-1;1;1.100000023841858;2020/04/24
Cannobio;103017;-1;6;1.1699999570846558;2020/04/24
Caprezzo;103018;-1;0;0;2020/04/24
Casale Corte Cerro;103019;-1;9;2.5999999046325684;2020/04/24
Ceppo Morelli;103021;-1;0;0;2020/04/24
Cesara;103022;-1;0;0;2020/04/24
Cossogno;103023;-1;5;7.360000133514404;2020/04/24
Craveggia;103024;-1;3;3.940000057220459;2020/04/24
Crevoladossola;103025;-1;4;0.8700000047683716;2020/04/24
Crodo;103026;-1;0;0;2020/04/24
Domodossola;103028;-1;36;1.9800000190734863;2020/04/24
Druogno;103029;-1;4;3.759999990463257;2020/04/24
Formazza;103031;-1;0;0;2020/04/24
Germagno;103032;-1;1;5.260000228881836;2020/04/24
Ghiffa;103033;-1;6;2.549999952316284;2020/04/24
Gignese;103034;-1;2;1.909999966621399;2020/04/24
Gravellona Toce;103035;-1;32;4.099999904632568;2020/04/24
Gurro;103036;-1;0;0;2020/04/24
Intragna;103037;-1;0;0;2020/04/24
Loreglia;103038;-1;0;0;2020/04/24
Macugnaga;103039;-1;1;1.850000023841858;2020/04/24
Madonna del Sasso;103040;-1;2;4.940000057220459;2020/04/24
Malesco;103041;-1;0;0;2020/04/24
Masera;103042;-1;2;1.350000023841858;2020/04/24
Massiola;103043;-1;0;0;2020/04/24
Mergozzo;103044;-1;7;3.2300000190734863;2020/04/24
Miazzina;103045;-1;6;15.710000038146973;2020/04/24
Montecrestese;103046;-1;1;0.7900000214576721;2020/04/24
Montescheno;103047;-1;5;12.760000228881836;2020/04/24
Nonio;103048;-1;4;4.650000095367432;2020/04/24
Oggebbio;103049;-1;3;3.440000057220459;2020/04/24
Omegna;103050;-1;108;7.110000133514404;2020/04/24
