Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/05/03
Anzola d'Ossola;103002;-1;0;0;2020/05/03
Arizzano;103003;-1;6;2.9800000190734863;2020/05/03
Arola;103004;-1;0;0;2020/05/03
Aurano;103005;-1;1;9.710000038146973;2020/05/03
Baceno;103006;-1;0;0;2020/05/03
Bannio Anzino;103007;-1;0;0;2020/05/03
Baveno;103008;-1;8;1.6299999952316284;2020/05/03
Bee;103009;-1;1;1.3200000524520874;2020/05/03
Belgirate;103010;-1;16;31.809999465942383;2020/05/03
Beura-Cardezza;103011;-1;6;4.090000152587891;2020/05/03
Bognanco;103012;-1;0;0;2020/05/03
Brovello-Carpugnino;103013;-1;0;0;2020/05/03
Calasca-Castiglione;103014;-1;0;0;2020/05/03
Cambiasca;103015;-1;6;3.700000047683716;2020/05/03
Cannero Riviera;103016;-1;0;0;2020/05/03
Cannobio;103017;-1;11;2.1500000953674316;2020/05/03
Caprezzo;103018;-1;0;0;2020/05/03
Casale Corte Cerro;103019;-1;7;2.0199999809265137;2020/05/03
Ceppo Morelli;103021;-1;0;0;2020/05/03
Cesara;103022;-1;0;0;2020/05/03
Cossogno;103023;-1;8;11.779999732971191;2020/05/03
Craveggia;103024;-1;3;3.940000057220459;2020/05/03
Crevoladossola;103025;-1;4;0.8700000047683716;2020/05/03
Crodo;103026;-1;0;0;2020/05/03
Domodossola;103028;-1;31;1.7100000381469727;2020/05/03
Druogno;103029;-1;3;2.819999933242798;2020/05/03
Formazza;103031;-1;0;0;2020/05/03
Germagno;103032;-1;0;0;2020/05/03
Ghiffa;103033;-1;26;11.050000190734863;2020/05/03
Gignese;103034;-1;2;1.909999966621399;2020/05/03
Gravellona Toce;103035;-1;29;3.7100000381469727;2020/05/03
Gurro;103036;-1;0;0;2020/05/03
Intragna;103037;-1;0;0;2020/05/03
Loreglia;103038;-1;0;0;2020/05/03
Macugnaga;103039;-1;1;1.850000023841858;2020/05/03
Madonna del Sasso;103040;-1;2;4.940000057220459;2020/05/03
Malesco;103041;-1;0;0;2020/05/03
Masera;103042;-1;2;1.350000023841858;2020/05/03
Massiola;103043;-1;0;0;2020/05/03
Mergozzo;103044;-1;4;1.850000023841858;2020/05/03
Miazzina;103045;-1;4;10.470000267028809;2020/05/03
Montecrestese;103046;-1;4;3.140000104904175;2020/05/03
Montescheno;103047;-1;1;2.549999952316284;2020/05/03
Nonio;103048;-1;4;4.650000095367432;2020/05/03
Oggebbio;103049;-1;2;2.2899999618530273;2020/05/03
Omegna;103050;-1;107;7.039999961853027;2020/05/03
Ornavasso;103051;-1;6;1.75;2020/05/03
Pallanzeno;103052;-1;1;0.8700000047683716;2020/05/03
Piedimulera;103053;-1;2;1.309999942779541;2020/05/03
Pieve Vergonte;103054;-1;2;0.7900000214576721;2020/05/03
Premeno;103055;-1;8;10.960000038146973;2020/05/03
Premia;103056;-1;2;3.619999885559082;2020/05/03
Premosello-Chiovenda;103057;-1;46;23.700000762939453;2020/05/03
Quarna Sopra;103058;-1;0;0;2020/05/03
Quarna Sotto;103059;-1;2;5.190000057220459;2020/05/03
Re;103060;-1;1;1.3600000143051147;2020/05/03
San Bernardino Verbano;103061;-1;1;0.7599999904632568;2020/05/03
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2020/05/03
Stresa;103064;-1;9;1.850000023841858;2020/05/03
Toceno;103065;-1;2;2.740000009536743;2020/05/03
Trarego Viggiona;103066;-1;0;0;2020/05/03
Trasquera;103067;-1;0;0;2020/05/03
Trontano;103068;-1;0;0;2020/05/03
Valstrona;103069;-1;1;0.8199999928474426;2020/05/03
Vanzone con San Carlo;103070;-1;2;5.239999771118164;2020/05/03
Varzo;103071;-1;2;0.9900000095367432;2020/05/03
Verbania;103072;-1;187;6.130000114440918;2020/05/03
Vignone;103074;-1;4;3.3499999046325684;2020/05/03
Villadossola;103075;-1;13;1.9900000095367432;2020/05/03
Villette;103076;-1;0;0;2020/05/03
Vogogna;103077;-1;34;19.360000610351562;2020/05/03
Borgomezzavalle;103078;-1;0;0;2020/05/03
Valle Cannobina;103079;-1;2;4.119999885559082;2020/05/03
Agliè;001001;-1;4;1.5199999809265137;2020/05/03
Airasca;001002;-1;7;1.899999976158142;2020/05/03
Ala di Stura;001003;-1;1;2.2100000381469727;2020/05/03
Albiano d'Ivrea;001004;-1;1;0.6100000143051147;2020/05/03
Almese;001006;-1;15;2.3499999046325684;2020/05/03
Alpette;001007;-1;0;0;2020/05/03
Alpignano;001008;-1;198;12.09000015258789;2020/05/03
Andezeno;001009;-1;3;1.4900000095367432;2020/05/03
Andrate;001010;-1;1;2;2020/05/03
Angrogna;001011;-1;1;1.159999966621399;2020/05/03
Arignano;001012;-1;4;3.7200000286102295;2020/05/03
Avigliana;001013;-1;41;3.259999990463257;2020/05/03
Azeglio;001014;-1;2;1.590000033378601;2020/05/03
Bairo;001015;-1;19;23.75;2020/05/03
Balangero;001016;-1;7;2.2100000381469727;2020/05/03
Baldissero Canavese;001017;-1;0;0;2020/05/03
