Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;0;0;2020/05/01
Anzola d'Ossola;103002;-1;0;0;2020/05/01
Arizzano;103003;-1;7;3.4800000190734863;2020/05/01
Arola;103004;-1;0;0;2020/05/01
Aurano;103005;-1;1;9.710000038146973;2020/05/01
Baceno;103006;-1;0;0;2020/05/01
Bannio Anzino;103007;-1;0;0;2020/05/01
Baveno;103008;-1;8;1.6299999952316284;2020/05/01
Bee;103009;-1;1;1.3200000524520874;2020/05/01
Belgirate;103010;-1;17;33.79999923706055;2020/05/01
Beura-Cardezza;103011;-1;5;3.4100000858306885;2020/05/01
Bognanco;103012;-1;0;0;2020/05/01
Brovello-Carpugnino;103013;-1;0;0;2020/05/01
Calasca-Castiglione;103014;-1;0;0;2020/05/01
Cambiasca;103015;-1;6;3.700000047683716;2020/05/01
Cannero Riviera;103016;-1;0;0;2020/05/01
Cannobio;103017;-1;10;1.9500000476837158;2020/05/01
Caprezzo;103018;-1;0;0;2020/05/01
Casale Corte Cerro;103019;-1;5;1.440000057220459;2020/05/01
Ceppo Morelli;103021;-1;0;0;2020/05/01
Cesara;103022;-1;0;0;2020/05/01
Cossogno;103023;-1;6;8.84000015258789;2020/05/01
Craveggia;103024;-1;3;3.940000057220459;2020/05/01
Crevoladossola;103025;-1;4;0.8700000047683716;2020/05/01
Crodo;103026;-1;0;0;2020/05/01
Domodossola;103028;-1;34;1.8700000047683716;2020/05/01
Druogno;103029;-1;2;1.8799999952316284;2020/05/01
Formazza;103031;-1;0;0;2020/05/01
Germagno;103032;-1;0;0;2020/05/01
Ghiffa;103033;-1;26;11.050000190734863;2020/05/01
Gignese;103034;-1;2;1.909999966621399;2020/05/01
Gravellona Toce;103035;-1;28;3.5899999141693115;2020/05/01
Gurro;103036;-1;0;0;2020/05/01
Intragna;103037;-1;0;0;2020/05/01
Loreglia;103038;-1;0;0;2020/05/01
Macugnaga;103039;-1;1;1.850000023841858;2020/05/01
Madonna del Sasso;103040;-1;1;2.4700000286102295;2020/05/01
Malesco;103041;-1;1;0.7300000190734863;2020/05/01
Masera;103042;-1;2;1.350000023841858;2020/05/01
Massiola;103043;-1;0;0;2020/05/01
Mergozzo;103044;-1;4;1.850000023841858;2020/05/01
Miazzina;103045;-1;4;10.470000267028809;2020/05/01
Montecrestese;103046;-1;3;2.359999895095825;2020/05/01
Montescheno;103047;-1;1;2.549999952316284;2020/05/01
Nonio;103048;-1;4;4.650000095367432;2020/05/01
Oggebbio;103049;-1;3;3.440000057220459;2020/05/01
Omegna;103050;-1;97;6.389999866485596;2020/05/01
Ornavasso;103051;-1;6;1.75;2020/05/01
Pallanzeno;103052;-1;1;0.8700000047683716;2020/05/01
Piedimulera;103053;-1;1;0.6600000262260437;2020/05/01
Pieve Vergonte;103054;-1;2;0.7900000214576721;2020/05/01
Premeno;103055;-1;7;9.59000015258789;2020/05/01
Premia;103056;-1;1;1.809999942779541;2020/05/01
Premosello-Chiovenda;103057;-1;49;25.239999771118164;2020/05/01
Quarna Sopra;103058;-1;0;0;2020/05/01
Quarna Sotto;103059;-1;2;5.190000057220459;2020/05/01
Re;103060;-1;1;1.3600000143051147;2020/05/01
San Bernardino Verbano;103061;-1;2;1.5199999809265137;2020/05/01
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2020/05/01
Stresa;103064;-1;8;1.6399999856948853;2020/05/01
Toceno;103065;-1;2;2.740000009536743;2020/05/01
Trarego Viggiona;103066;-1;0;0;2020/05/01
Trasquera;103067;-1;0;0;2020/05/01
Trontano;103068;-1;0;0;2020/05/01
Valstrona;103069;-1;1;0.8199999928474426;2020/05/01
Vanzone con San Carlo;103070;-1;1;2.619999885559082;2020/05/01
Varzo;103071;-1;2;0.9900000095367432;2020/05/01
Verbania;103072;-1;196;6.429999828338623;2020/05/01
Vignone;103074;-1;4;3.3499999046325684;2020/05/01
Villadossola;103075;-1;13;1.9900000095367432;2020/05/01
Villette;103076;-1;0;0;2020/05/01
Vogogna;103077;-1;36;20.5;2020/05/01
Borgomezzavalle;103078;-1;0;0;2020/05/01
Valle Cannobina;103079;-1;1;2.059999942779541;2020/05/01
Agliè;001001;-1;4;1.5199999809265137;2020/05/01
Airasca;001002;-1;8;2.1700000762939453;2020/05/01
Ala di Stura;001003;-1;1;2.2100000381469727;2020/05/01
Albiano d'Ivrea;001004;-1;1;0.6100000143051147;2020/05/01
Almese;001006;-1;16;2.509999990463257;2020/05/01
Alpette;001007;-1;0;0;2020/05/01
Alpignano;001008;-1;195;11.90999984741211;2020/05/01
Andezeno;001009;-1;3;1.4900000095367432;2020/05/01
Andrate;001010;-1;1;2;2020/05/01
Angrogna;001011;-1;1;1.159999966621399;2020/05/01
Arignano;001012;-1;4;3.7200000286102295;2020/05/01
Avigliana;001013;-1;40;3.180000066757202;2020/05/01
Azeglio;001014;-1;2;1.590000033378601;2020/05/01
Bairo;001015;-1;19;23.75;2020/05/01
Balangero;001016;-1;9;2.8499999046325684;2020/05/01
Baldissero Canavese;001017;-1;0;0;2020/05/01
Baldissero Torinese;001018;-1;9;2.450000047683716;2020/05/01
Balme;001019;-1;0;0;2020/05/01
Banchette;001020;-1;4;1.2300000190734863;2020/05/01
Barbania;001021;-1;5;3.119999885559082;2020/05/01
Bardonecchia;001022;-1;25;7.940000057220459;2020/05/01
Barone Canavese;001023;-1;1;1.7000000476837158;2020/05/01
Beinasco;001024;-1;122;6.800000190734863;2020/05/01
Bibiana;001025;-1;4;1.159999966621399;2020/05/01
Bobbio Pellice;001026;-1;0;0;2020/05/01
Bollengo;001027;-1;6;2.7699999809265137;2020/05/01
Borgaro Torinese;001028;-1;70;5.880000114440918;2020/05/01
Borgiallo;001029;-1;0;0;2020/05/01
Borgofranco d'Ivrea;001030;-1;3;0.8199999928474426;2020/05/01
Borgomasino;001031;-1;4;5.079999923706055;2020/05/01
Borgone Susa;001032;-1;3;1.3600000143051147;2020/05/01
Bosconero;001033;-1;87;27.770000457763672;2020/05/01
Brandizzo;001034;-1;98;11.220000267028809;2020/05/01
Bricherasio;001035;-1;14;3.0299999713897705;2020/05/01
Brosso;001036;-1;0;0;2020/05/01
Brozolo;001037;-1;3;6.880000114440918;2020/05/01
Bruino;001038;-1;27;3.0999999046325684;2020/05/01
Brusasco;001039;-1;48;31.40999984741211;2020/05/01
Bruzolo;001040;-1;2;1.309999942779541;2020/05/01
Buriasco;001041;-1;3;2.2200000286102295;2020/05/01
Burolo;001042;-1;1;0.8700000047683716;2020/05/01
Busano;001043;-1;1;0.6100000143051147;2020/05/01
Bussoleno;001044;-1;4;0.6700000166893005;2020/05/01
Buttigliera Alta;001045;-1;13;2.0299999713897705;2020/05/01
Cafasse;001046;-1;9;2.630000114440918;2020/05/01
Caluso;001047;-1;4;0.5299999713897705;2020/05/01
Cambiano;001048;-1;83;13.880000114440918;2020/05/01
Campiglione Fenile;001049;-1;3;2.240000009536743;2020/05/01
Candia Canavese;001050;-1;0;0;2020/05/01
Candiolo;001051;-1;20;3.549999952316284;2020/05/01
Canischio;001052;-1;0;0;2020/05/01
Cantalupa;001053;-1;8;3.049999952316284;2020/05/01
Cantoira;001054;-1;1;1.7400000095367432;2020/05/01
Caprie;001055;-1;6;2.880000114440918;2020/05/01
Caravino;001056;-1;5;5.539999961853027;2020/05/01
Carema;001057;-1;0;0;2020/05/01
Carignano;001058;-1;83;8.949999809265137;2020/05/01
Carmagnola;001059;-1;258;8.90999984741211;2020/05/01
Casalborgone;001060;-1;2;1.059999942779541;2020/05/01
Cascinette d'Ivrea;001061;-1;1;0.6600000262260437;2020/05/01
Caselette;001062;-1;10;3.299999952316284;2020/05/01
Caselle Torinese;001063;-1;27;1.9299999475479126;2020/05/01
Castagneto Po;001064;-1;3;1.6799999475479126;2020/05/01
Castagnole Piemonte;001065;-1;2;0.8899999856948853;2020/05/01
Castellamonte;001066;-1;38;3.819999933242798;2020/05/01
Castelnuovo Nigra;001067;-1;2;4.650000095367432;2020/05/01
Castiglione Torinese;001068;-1;18;2.7699999809265137;2020/05/01
Cavagnolo;001069;-1;12;5.829999923706055;2020/05/01
Cavour;001070;-1;75;13.65999984741211;2020/05/01
Cercenasco;001071;-1;14;7.739999771118164;2020/05/01
Ceres;001072;-1;2;1.909999966621399;2020/05/01
Ceresole Reale;001073;-1;0;0;2020/05/01
Cesana Torinese;001074;-1;1;1.059999942779541;2020/05/01
Chialamberto;001075;-1;27;73.37000274658203;2020/05/01
Chianocco;001076;-1;4;2.4800000190734863;2020/05/01
Chiaverano;001077;-1;4;1.940000057220459;2020/05/01
Chieri;001078;-1;154;4.170000076293945;2020/05/01
Chiesanuova;001079;-1;0;0;2020/05/01
Chiomonte;001080;-1;1;1.1299999952316284;2020/05/01
Chiusa di San Michele;001081;-1;2;1.2300000190734863;2020/05/01
Chivasso;001082;-1;138;5.130000114440918;2020/05/01
Ciconio;001083;-1;0;0;2020/05/01
Cintano;001084;-1;1;3.9700000286102295;2020/05/01
Cinzano;001085;-1;1;3.0299999713897705;2020/05/01
Ciriè;001086;-1;50;2.690000057220459;2020/05/01
Claviere;001087;-1;0;0;2020/05/01
Coassolo Torinese;001088;-1;0;0;2020/05/01
Coazze;001089;-1;2;0.6200000047683716;2020/05/01
Collegno;001090;-1;180;3.619999885559082;2020/05/01
Colleretto Castelnuovo;001091;-1;0;0;2020/05/01
Colleretto Giacosa;001092;-1;0;0;2020/05/01
Condove;001093;-1;33;7.179999828338623;2020/05/01
Corio;001094;-1;94;29.290000915527344;2020/05/01
Cossano Canavese;001095;-1;2;4.119999885559082;2020/05/01
Cuceglio;001096;-1;2;2.0199999809265137;2020/05/01
Cumiana;001097;-1;18;2.2799999713897705;2020/05/01
Cuorgnè;001098;-1;16;1.649999976158142;2020/05/01
Druento;001099;-1;30;3.380000114440918;2020/05/01
Exilles;001100;-1;0;0;2020/05/01
Favria;001101;-1;10;1.909999966621399;2020/05/01
Feletto;001102;-1;7;3.0899999141693115;2020/05/01
Fenestrelle;001103;-1;3;5.880000114440918;2020/05/01
Fiano;001104;-1;7;2.619999885559082;2020/05/01
Fiorano Canavese;001105;-1;0;0;2020/05/01
Foglizzo;001106;-1;4;1.7200000286102295;2020/05/01
Forno Canavese;001107;-1;4;1.2000000476837158;2020/05/01
Frassinetto;001108;-1;0;0;2020/05/01
Front;001109;-1;5;3.049999952316284;2020/05/01
Frossasco;001110;-1;5;1.7400000095367432;2020/05/01
Garzigliana;001111;-1;0;0;2020/05/01
Gassino Torinese;001112;-1;10;1.0499999523162842;2020/05/01
Germagnano;001113;-1;1;0.8600000143051147;2020/05/01
Giaglione;001114;-1;1;1.6399999856948853;2020/05/01
Giaveno;001115;-1;49;2.990000009536743;2020/05/01
Givoletto;001116;-1;8;2.0299999713897705;2020/05/01
Gravere;001117;-1;1;1.4800000190734863;2020/05/01
Groscavallo;001118;-1;1;5.03000020980835;2020/05/01
Grosso;001119;-1;2;1.9500000476837158;2020/05/01
Grugliasco;001120;-1;190;5.050000190734863;2020/05/01
Ingria;001121;-1;0;0;2020/05/01
Inverso Pinasca;001122;-1;4;5.699999809265137;2020/05/01
Isolabella;001123;-1;1;2.609999895095825;2020/05/01
Issiglio;001124;-1;1;2.5799999237060547;2020/05/01
Ivrea;001125;-1;48;2.049999952316284;2020/05/01
La Cassa;001126;-1;3;1.659999966621399;2020/05/01
La Loggia;001127;-1;27;3.049999952316284;2020/05/01
Lanzo Torinese;001128;-1;78;15.550000190734863;2020/05/01
Lauriano;001129;-1;21;14.619999885559082;2020/05/01
Leini;001130;-1;36;2.190000057220459;2020/05/01
Lemie;001131;-1;0;0;2020/05/01
Lessolo;001132;-1;1;0.550000011920929;2020/05/01
Levone;001133;-1;2;4.519999980926514;2020/05/01
Locana;001134;-1;4;2.7799999713897705;2020/05/01
Lombardore;001135;-1;4;2.309999942779541;2020/05/01
Lombriasco;001136;-1;4;3.8299999237060547;2020/05/01
Loranzè;001137;-1;2;1.7200000286102295;2020/05/01
Luserna San Giovanni;001139;-1;15;2.069999933242798;2020/05/01
Lusernetta;001140;-1;0;0;2020/05/01
Lusigliè;001141;-1;1;1.7599999904632568;2020/05/01
Macello;001142;-1;3;2.569999933242798;2020/05/01
Maglione;001143;-1;0;0;2020/05/01
Marentino;001144;-1;4;3.059999942779541;2020/05/01
Massello;001145;-1;0;0;2020/05/01
Mathi;001146;-1;9;2.3399999141693115;2020/05/01
Mattie;001147;-1;0;0;2020/05/01
Mazzè;001148;-1;15;3.619999885559082;2020/05/01
Meana di Susa;001149;-1;2;2.5399999618530273;2020/05/01
Mercenasco;001150;-1;0;0;2020/05/01
Mezzenile;001152;-1;0;0;2020/05/01
Mombello di Torino;001153;-1;0;0;2020/05/01
Mompantero;001154;-1;1;1.5399999618530273;2020/05/01
Monastero di Lanzo;001155;-1;3;8.670000076293945;2020/05/01
Moncalieri;001156;-1;284;4.940000057220459;2020/05/01
Moncenisio;001157;-1;0;0;2020/05/01
Montaldo Torinese;001158;-1;1;1.3899999856948853;2020/05/01
Montalenghe;001159;-1;2;2.009999990463257;2020/05/01
Montalto Dora;001160;-1;2;0.5899999737739563;2020/05/01
Montanaro;001161;-1;26;5.019999980926514;2020/05/01
Monteu da Po;001162;-1;2;2.3399999141693115;2020/05/01
Moriondo Torinese;001163;-1;1;1.190000057220459;2020/05/01
Nichelino;001164;-1;187;3.940000057220459;2020/05/01
Noasca;001165;-1;0;0;2020/05/01
Nole;001166;-1;89;13.0600004196167;2020/05/01
Nomaglio;001167;-1;0;0;2020/05/01
None;001168;-1;25;3.119999885559082;2020/05/01
Novalesa;001169;-1;0;0;2020/05/01
Oglianico;001170;-1;2;1.340000033378601;2020/05/01
Orbassano;001171;-1;85;3.640000104904175;2020/05/01
Orio Canavese;001172;-1;0;0;2020/05/01
Osasco;001173;-1;0;0;2020/05/01
Osasio;001174;-1;1;1.090000033378601;2020/05/01
Oulx;001175;-1;2;0.5899999737739563;2020/05/01
Ozegna;001176;-1;4;3.259999990463257;2020/05/01
Palazzo Canavese;001177;-1;1;1.190000057220459;2020/05/01
Pancalieri;001178;-1;5;2.390000104904175;2020/05/01
Parella;001179;-1;0;0;2020/05/01
Pavarolo;001180;-1;2;1.7599999904632568;2020/05/01
Pavone Canavese;001181;-1;13;3.380000114440918;2020/05/01
Pecetto Torinese;001183;-1;14;3.4600000381469727;2020/05/01
Perosa Argentina;001184;-1;20;6.309999942779541;2020/05/01
Perosa Canavese;001185;-1;1;1.9199999570846558;2020/05/01
Perrero;001186;-1;3;4.650000095367432;2020/05/01
Pertusio;001187;-1;0;0;2020/05/01
Pessinetto;001188;-1;3;4.860000133514404;2020/05/01
Pianezza;001189;-1;64;4.159999847412109;2020/05/01
Pinasca;001190;-1;30;10.210000038146973;2020/05/01
Pinerolo;001191;-1;174;4.820000171661377;2020/05/01
Pino Torinese;001192;-1;28;3.3299999237060547;2020/05/01
Piobesi Torinese;001193;-1;12;3.1500000953674316;2020/05/01
Piossasco;001194;-1;49;2.6700000762939453;2020/05/01
Piscina;001195;-1;11;3.259999990463257;2020/05/01
Piverone;001196;-1;13;9.520000457763672;2020/05/01
Poirino;001197;-1;68;6.53000020980835;2020/05/01
Pomaretto;001198;-1;3;2.9700000286102295;2020/05/01
Pont-Canavese;001199;-1;4;1.2200000286102295;2020/05/01
Porte;001200;-1;3;2.9000000953674316;2020/05/01
Pragelato;001201;-1;4;5.159999847412109;2020/05/01
