Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Valstrona;103069;-1;1;0.8199999928474426;2020/04/27
Vanzone con San Carlo;103070;-1;2;5.239999771118164;2020/04/27
Varzo;103071;-1;2;0.9900000095367432;2020/04/27
Verbania;103072;-1;189;6.199999809265137;2020/04/27
Vignone;103074;-1;4;3.3499999046325684;2020/04/27
Villadossola;103075;-1;15;2.299999952316284;2020/04/27
Villette;103076;-1;0;0;2020/04/27
Vogogna;103077;-1;38;21.639999389648438;2020/04/27
Borgomezzavalle;103078;-1;0;0;2020/04/27
Valle Cannobina;103079;-1;1;2.059999942779541;2020/04/27
Agliè;001001;-1;5;1.899999976158142;2020/04/27
Airasca;001002;-1;7;1.899999976158142;2020/04/27
Ala di Stura;001003;-1;1;2.2100000381469727;2020/04/27
Albiano d'Ivrea;001004;-1;2;1.2200000286102295;2020/04/27
Almese;001006;-1;16;2.509999990463257;2020/04/27
Alpette;001007;-1;0;0;2020/04/27
Alpignano;001008;-1;187;11.420000076293945;2020/04/27
Andezeno;001009;-1;2;0.9900000095367432;2020/04/27
Andrate;001010;-1;1;2;2020/04/27
Angrogna;001011;-1;1;1.159999966621399;2020/04/27
Arignano;001012;-1;3;2.7899999618530273;2020/04/27
Avigliana;001013;-1;26;2.069999933242798;2020/04/27
Azeglio;001014;-1;2;1.590000033378601;2020/04/27
Bairo;001015;-1;17;21.25;2020/04/27
Balangero;001016;-1;9;2.8499999046325684;2020/04/27
Baldissero Canavese;001017;-1;0;0;2020/04/27
Baldissero Torinese;001018;-1;8;2.1700000762939453;2020/04/27
Balme;001019;-1;0;0;2020/04/27
Banchette;001020;-1;4;1.2300000190734863;2020/04/27
Barbania;001021;-1;4;2.490000009536743;2020/04/27
Bardonecchia;001022;-1;24;7.619999885559082;2020/04/27
Barone Canavese;001023;-1;1;1.7000000476837158;2020/04/27
Beinasco;001024;-1;111;6.190000057220459;2020/04/27
Bibiana;001025;-1;4;1.159999966621399;2020/04/27
Bobbio Pellice;001026;-1;0;0;2020/04/27
Bollengo;001027;-1;8;3.690000057220459;2020/04/27
Borgaro Torinese;001028;-1;79;6.630000114440918;2020/04/27
Borgiallo;001029;-1;0;0;2020/04/27
Borgofranco d'Ivrea;001030;-1;2;0.5400000214576721;2020/04/27
Borgomasino;001031;-1;3;3.809999942779541;2020/04/27
Borgone Susa;001032;-1;5;2.259999990463257;2020/04/27
Bosconero;001033;-1;83;26.489999771118164;2020/04/27
Brandizzo;001034;-1;104;11.899999618530273;2020/04/27
Bricherasio;001035;-1;11;2.380000114440918;2020/04/27
Brosso;001036;-1;0;0;2020/04/27
Brozolo;001037;-1;3;6.880000114440918;2020/04/27
Bruino;001038;-1;21;2.4100000858306885;2020/04/27
Brusasco;001039;-1;49;32.06999969482422;2020/04/27
Bruzolo;001040;-1;2;1.309999942779541;2020/04/27
Buriasco;001041;-1;4;2.9600000381469727;2020/04/27
Burolo;001042;-1;1;0.8700000047683716;2020/04/27
Busano;001043;-1;1;0.6100000143051147;2020/04/27
Bussoleno;001044;-1;3;0.5;2020/04/27
Buttigliera Alta;001045;-1;12;1.8700000047683716;2020/04/27
Cafasse;001046;-1;11;3.2200000286102295;2020/04/27
Caluso;001047;-1;4;0.5299999713897705;2020/04/27
Cambiano;001048;-1;80;13.380000114440918;2020/04/27
Campiglione Fenile;001049;-1;3;2.240000009536743;2020/04/27
Candia Canavese;001050;-1;0;0;2020/04/27
Candiolo;001051;-1;20;3.549999952316284;2020/04/27
Canischio;001052;-1;0;0;2020/04/27
Cantalupa;001053;-1;8;3.049999952316284;2020/04/27
Cantoira;001054;-1;0;0;2020/04/27
Caprie;001055;-1;7;3.359999895095825;2020/04/27
Caravino;001056;-1;5;5.539999961853027;2020/04/27
Carema;001057;-1;0;0;2020/04/27
Carignano;001058;-1;80;8.630000114440918;2020/04/27
Carmagnola;001059;-1;251;8.65999984741211;2020/04/27
Casalborgone;001060;-1;3;1.590000033378601;2020/04/27
Cascinette d'Ivrea;001061;-1;1;0.6600000262260437;2020/04/27
Caselette;001062;-1;8;2.640000104904175;2020/04/27
Caselle Torinese;001063;-1;28;2.009999990463257;2020/04/27
Castagneto Po;001064;-1;4;2.240000009536743;2020/04/27
Castagnole Piemonte;001065;-1;2;0.8899999856948853;2020/04/27
Castellamonte;001066;-1;37;3.7200000286102295;2020/04/27
Castelnuovo Nigra;001067;-1;2;4.650000095367432;2020/04/27
Castiglione Torinese;001068;-1;19;2.9200000762939453;2020/04/27
Cavagnolo;001069;-1;9;4.369999885559082;2020/04/27
Cavour;001070;-1;75;13.65999984741211;2020/04/27
Cercenasco;001071;-1;14;7.739999771118164;2020/04/27
Ceres;001072;-1;3;2.869999885559082;2020/04/27
Ceresole Reale;001073;-1;0;0;2020/04/27
Cesana Torinese;001074;-1;1;1.059999942779541;2020/04/27
Chialamberto;001075;-1;27;73.37000274658203;2020/04/27
Chianocco;001076;-1;4;2.4800000190734863;2020/04/27
Chiaverano;001077;-1;4;1.940000057220459;2020/04/27
Chieri;001078;-1;148;4;2020/04/27
Chiesanuova;001079;-1;0;0;2020/04/27
Chiomonte;001080;-1;3;3.380000114440918;2020/04/27
Chiusa di San Michele;001081;-1;2;1.2300000190734863;2020/04/27
Chivasso;001082;-1;134;4.980000019073486;2020/04/27
Ciconio;001083;-1;0;0;2020/04/27
Cintano;001084;-1;2;7.940000057220459;2020/04/27
Cinzano;001085;-1;1;3.0299999713897705;2020/04/27
Ciriè;001086;-1;53;2.8499999046325684;2020/04/27
Claviere;001087;-1;0;0;2020/04/27
Coassolo Torinese;001088;-1;1;0.6700000166893005;2020/04/27
Coazze;001089;-1;3;0.9300000071525574;2020/04/27
Collegno;001090;-1;179;3.5999999046325684;2020/04/27
Colleretto Castelnuovo;001091;-1;0;0;2020/04/27
Colleretto Giacosa;001092;-1;0;0;2020/04/27
Condove;001093;-1;37;8.050000190734863;2020/04/27
Corio;001094;-1;89;27.729999542236328;2020/04/27
Cossano Canavese;001095;-1;2;4.119999885559082;2020/04/27
Cuceglio;001096;-1;2;2.0199999809265137;2020/04/27
Cumiana;001097;-1;17;2.1500000953674316;2020/04/27
Cuorgnè;001098;-1;21;2.1700000762939453;2020/04/27
Druento;001099;-1;29;3.2699999809265137;2020/04/27
Exilles;001100;-1;0;0;2020/04/27
Favria;001101;-1;13;2.4800000190734863;2020/04/27
Feletto;001102;-1;9;3.9700000286102295;2020/04/27
Fenestrelle;001103;-1;3;5.880000114440918;2020/04/27
Fiano;001104;-1;5;1.8700000047683716;2020/04/27
Fiorano Canavese;001105;-1;0;0;2020/04/27
Foglizzo;001106;-1;5;2.1600000858306885;2020/04/27
Forno Canavese;001107;-1;8;2.4000000953674316;2020/04/27
Frassinetto;001108;-1;0;0;2020/04/27
Front;001109;-1;5;3.049999952316284;2020/04/27
Frossasco;001110;-1;4;1.399999976158142;2020/04/27
Garzigliana;001111;-1;0;0;2020/04/27
Gassino Torinese;001112;-1;12;1.2599999904632568;2020/04/27
Germagnano;001113;-1;2;1.7200000286102295;2020/04/27
Giaglione;001114;-1;1;1.6399999856948853;2020/04/27
Giaveno;001115;-1;38;2.319999933242798;2020/04/27
Givoletto;001116;-1;8;2.0299999713897705;2020/04/27
Gravere;001117;-1;3;4.440000057220459;2020/04/27
Groscavallo;001118;-1;0;0;2020/04/27
Grosso;001119;-1;2;1.9500000476837158;2020/04/27
Grugliasco;001120;-1;186;4.949999809265137;2020/04/27
Ingria;001121;-1;0;0;2020/04/27
Inverso Pinasca;001122;-1;4;5.699999809265137;2020/04/27
Isolabella;001123;-1;1;2.609999895095825;2020/04/27
Issiglio;001124;-1;1;2.5799999237060547;2020/04/27
Ivrea;001125;-1;50;2.130000114440918;2020/04/27
La Cassa;001126;-1;5;2.7699999809265137;2020/04/27
La Loggia;001127;-1;29;3.2799999713897705;2020/04/27
Lanzo Torinese;001128;-1;96;19.139999389648438;2020/04/27
Lauriano;001129;-1;22;15.319999694824219;2020/04/27
Leini;001130;-1;36;2.190000057220459;2020/04/27
Lemie;001131;-1;0;0;2020/04/27
Lessolo;001132;-1;1;0.550000011920929;2020/04/27
Levone;001133;-1;2;4.519999980926514;2020/04/27
Locana;001134;-1;6;4.170000076293945;2020/04/27
Lombardore;001135;-1;3;1.7300000190734863;2020/04/27
Lombriasco;001136;-1;3;2.869999885559082;2020/04/27
Loranzè;001137;-1;1;0.8600000143051147;2020/04/27
Luserna San Giovanni;001139;-1;15;2.069999933242798;2020/04/27
Lusernetta;001140;-1;0;0;2020/04/27
Lusigliè;001141;-1;1;1.7599999904632568;2020/04/27
Macello;001142;-1;3;2.569999933242798;2020/04/27
Maglione;001143;-1;0;0;2020/04/27
Marentino;001144;-1;5;3.8299999237060547;2020/04/27
Massello;001145;-1;0;0;2020/04/27
Mathi;001146;-1;10;2.5999999046325684;2020/04/27
Mattie;001147;-1;0;0;2020/04/27
Mazzè;001148;-1;14;3.380000114440918;2020/04/27
Meana di Susa;001149;-1;2;2.5399999618530273;2020/04/27
Mercenasco;001150;-1;0;0;2020/04/27
Mezzenile;001152;-1;0;0;2020/04/27
Mombello di Torino;001153;-1;0;0;2020/04/27
Mompantero;001154;-1;1;1.5399999618530273;2020/04/27
Monastero di Lanzo;001155;-1;2;5.78000020980835;2020/04/27
Moncalieri;001156;-1;292;5.079999923706055;2020/04/27
Moncenisio;001157;-1;0;0;2020/04/27
Montaldo Torinese;001158;-1;2;2.7799999713897705;2020/04/27
Montalenghe;001159;-1;2;2.009999990463257;2020/04/27
Montalto Dora;001160;-1;2;0.5899999737739563;2020/04/27
Montanaro;001161;-1;24;4.630000114440918;2020/04/27
Monteu da Po;001162;-1;3;3.509999990463257;2020/04/27
Moriondo Torinese;001163;-1;3;3.559999942779541;2020/04/27
Nichelino;001164;-1;192;4.039999961853027;2020/04/27
Noasca;001165;-1;0;0;2020/04/27
Nole;001166;-1;88;12.90999984741211;2020/04/27
Nomaglio;001167;-1;0;0;2020/04/27
None;001168;-1;24;2.990000009536743;2020/04/27
Novalesa;001169;-1;0;0;2020/04/27
Oglianico;001170;-1;2;1.340000033378601;2020/04/27
Orbassano;001171;-1;84;3.5999999046325684;2020/04/27
Orio Canavese;001172;-1;0;0;2020/04/27
Osasco;001173;-1;0;0;2020/04/27
Osasio;001174;-1;1;1.090000033378601;2020/04/27
Oulx;001175;-1;3;0.8899999856948853;2020/04/27
Ozegna;001176;-1;5;4.070000171661377;2020/04/27
Palazzo Canavese;001177;-1;1;1.190000057220459;2020/04/27
Pancalieri;001178;-1;4;1.909999966621399;2020/04/27
Parella;001179;-1;0;0;2020/04/27
Pavarolo;001180;-1;2;1.7599999904632568;2020/04/27
Pavone Canavese;001181;-1;13;3.380000114440918;2020/04/27
Pecetto Torinese;001183;-1;14;3.4600000381469727;2020/04/27
Perosa Argentina;001184;-1;19;5.989999771118164;2020/04/27
Perosa Canavese;001185;-1;1;1.9199999570846558;2020/04/27
Perrero;001186;-1;3;4.650000095367432;2020/04/27
Pertusio;001187;-1;1;1.3200000524520874;2020/04/27
Pessinetto;001188;-1;3;4.860000133514404;2020/04/27
Pianezza;001189;-1;55;3.569999933242798;2020/04/27
Pinasca;001190;-1;11;3.75;2020/04/27
Pinerolo;001191;-1;163;4.510000228881836;2020/04/27
Pino Torinese;001192;-1;29;3.450000047683716;2020/04/27
Piobesi Torinese;001193;-1;14;3.680000066757202;2020/04/27
Piossasco;001194;-1;46;2.5;2020/04/27
Piscina;001195;-1;11;3.259999990463257;2020/04/27
Piverone;001196;-1;9;6.590000152587891;2020/04/27
Poirino;001197;-1;66;6.340000152587891;2020/04/27
Pomaretto;001198;-1;4;3.9600000381469727;2020/04/27
Pont-Canavese;001199;-1;4;1.2200000286102295;2020/04/27
Porte;001200;-1;5;4.840000152587891;2020/04/27
Pragelato;001201;-1;3;3.869999885559082;2020/04/27
Prali;001202;-1;0;0;2020/04/27
Pralormo;001203;-1;46;24.149999618530273;2020/04/27
Pramollo;001204;-1;1;4.460000038146973;2020/04/27
Prarostino;001205;-1;1;0.7799999713897705;2020/04/27
Prascorsano;001206;-1;2;2.6600000858306885;2020/04/27
Pratiglione;001207;-1;1;1.9500000476837158;2020/04/27
Quagliuzzo;001208;-1;0;0;2020/04/27
Quassolo;001209;-1;0;0;2020/04/27
Quincinetto;001210;-1;3;2.9100000858306885;2020/04/27
Reano;001211;-1;3;1.690000057220459;2020/04/27
Ribordone;001212;-1;0;0;2020/04/27
Rivalba;001213;-1;6;5.199999809265137;2020/04/27
Rivalta di Torino;001214;-1;51;2.5399999618530273;2020/04/27
Riva presso Chieri;001215;-1;6;1.2599999904632568;2020/04/27
Rivara;001216;-1;5;1.9299999475479126;2020/04/27
Rivarolo Canavese;001217;-1;42;3.369999885559082;2020/04/27
Rivarossa;001218;-1;9;5.650000095367432;2020/04/27
Rivoli;001219;-1;244;5.03000020980835;2020/04/27
Robassomero;001220;-1;11;3.5899999141693115;2020/04/27
Rocca Canavese;001221;-1;4;2.3299999237060547;2020/04/27
Roletto;001222;-1;6;2.950000047683716;2020/04/27
Romano Canavese;001223;-1;5;1.8899999856948853;2020/04/27
Ronco Canavese;001224;-1;0;0;2020/04/27
Rondissone;001225;-1;1;0.5299999713897705;2020/04/27
Rorà;001226;-1;0;0;2020/04/27
Roure;001227;-1;0;0;2020/04/27
Rosta;001228;-1;7;1.409999966621399;2020/04/27
Rubiana;001229;-1;4;1.690000057220459;2020/04/27
Rueglio;001230;-1;1;1.2899999618530273;2020/04/27
Salassa;001231;-1;1;0.5400000214576721;2020/04/27
Salbertrand;001232;-1;0;0;2020/04/27
Salerano Canavese;001233;-1;2;4.230000019073486;2020/04/27
Salza di Pinerolo;001234;-1;0;0;2020/04/27
Samone;001235;-1;3;1.899999976158142;2020/04/27
San Benigno Canavese;001236;-1;8;1.3300000429153442;2020/04/27
San Carlo Canavese;001237;-1;65;16.149999618530273;2020/04/27
San Colombano Belmonte;001238;-1;3;8.470000267028809;2020/04/27
San Didero;001239;-1;2;3.700000047683716;2020/04/27
San Francesco al Campo;001240;-1;10;2.0399999618530273;2020/04/27
Sangano;001241;-1;8;2.130000114440918;2020/04/27
San Germano Chisone;001242;-1;1;0.5699999928474426;2020/04/27
San Gillio;001243;-1;54;16.90999984741211;2020/04/27
San Giorgio Canavese;001244;-1;3;1.1699999570846558;2020/04/27
San Giorio di Susa;001245;-1;1;1.0299999713897705;2020/04/27
San Giusto Canavese;001246;-1;2;0.6000000238418579;2020/04/27
San Martino Canavese;001247;-1;0;0;2020/04/27
San Maurizio Canavese;001248;-1;77;7.46999979019165;2020/04/27
San Mauro Torinese;001249;-1;123;6.5;2020/04/27
San Pietro Val Lemina;001250;-1;4;2.819999933242798;2020/04/27
San Ponso;001251;-1;0;0;2020/04/27
San Raffaele Cimena;001252;-1;14;4.489999771118164;2020/04/27
San Sebastiano da Po;001253;-1;1;0.5199999809265137;2020/04/27
San Secondo di Pinerolo;001254;-1;12;3.319999933242798;2020/04/27
Sant'Ambrogio di Torino;001255;-1;13;2.759999990463257;2020/04/27
Sant'Antonino di Susa;001256;-1;13;3.059999942779541;2020/04/27
Santena;001257;-1;40;3.7200000286102295;2020/04/27
Sauze di Cesana;001258;-1;1;4.050000190734863;2020/04/27
Sauze d'Oulx;001259;-1;5;4.559999942779541;2020/04/27
Scalenghe;001260;-1;4;1.2200000286102295;2020/04/27
Scarmagno;001261;-1;10;12.050000190734863;2020/04/27
Sciolze;001262;-1;1;0.6899999976158142;2020/04/27
Sestriere;001263;-1;1;1.0700000524520874;2020/04/27
Settimo Rottaro;001264;-1;0;0;2020/04/27
Settimo Torinese;001265;-1;202;4.300000190734863;2020/04/27
Settimo Vittone;001266;-1;1;0.6499999761581421;2020/04/27
Sparone;001267;-1;4;4.119999885559082;2020/04/27
Strambinello;001268;-1;0;0;2020/04/27
Strambino;001269;-1;2;0.3199999928474426;2020/04/27
Susa;001270;-1;32;5.119999885559082;2020/04/27
Tavagnasco;001271;-1;0;0;2020/04/27
Torino;001272;-1;3157;3.609999895095825;2020/04/27
Torrazza Piemonte;001273;-1;10;3.380000114440918;2020/04/27
Torre Canavese;001274;-1;3;4.989999771118164;2020/04/27
Torre Pellice;001275;-1;7;1.5299999713897705;2020/04/27
Trana;001276;-1;15;3.9200000762939453;2020/04/27
Traversella;001278;-1;0;0;2020/04/27
Traves;001279;-1;2;3.799999952316284;2020/04/27
Trofarello;001280;-1;89;8.199999809265137;2020/04/27
Usseaux;001281;-1;0;0;2020/04/27
Usseglio;001282;-1;0;0;2020/04/27
Vaie;001283;-1;4;2.8299999237060547;2020/04/27
Val della Torre;001284;-1;13;3.319999933242798;2020/04/27
Valgioie;001285;-1;0;0;2020/04/27
Vallo Torinese;001286;-1;1;1.2899999618530273;2020/04/27
Valperga;001287;-1;53;17.34000015258789;2020/04/27
Valprato Soana;001288;-1;0;0;2020/04/27
Varisella;001289;-1;1;1.2000000476837158;2020/04/27
Vauda Canavese;001290;-1;0;0;2020/04/27
Venaus;001291;-1;0;0;2020/04/27
Venaria Reale;001292;-1;104;3.0999999046325684;2020/04/27
Verolengo;001293;-1;10;2.069999933242798;2020/04/27
Verrua Savoia;001294;-1;3;2.1500000953674316;2020/04/27
Vestignè;001295;-1;2;2.509999990463257;2020/04/27
Vialfrè;001296;-1;0;0;2020/04/27
Vidracco;001298;-1;0;0;2020/04/27
Vigone;001299;-1;5;0.9700000286102295;2020/04/27
Villafranca Piemonte;001300;-1;10;2.1700000762939453;2020/04/27
Villanova Canavese;001301;-1;1;0.8299999833106995;2020/04/27
Villarbasse;001302;-1;8;2.319999933242798;2020/04/27
Villar Dora;001303;-1;4;1.3799999952316284;2020/04/27
Villareggia;001304;-1;5;4.739999771118164;2020/04/27
Villar Focchiardo;001305;-1;4;2.0299999713897705;2020/04/27
Villar Pellice;001306;-1;1;0.9399999976158142;2020/04/27
Villar Perosa;001307;-1;13;3.2100000381469727;2020/04/27
Villastellone;001308;-1;49;10.520000457763672;2020/04/27
Vinovo;001309;-1;54;3.569999933242798;2020/04/27
Virle Piemonte;001310;-1;5;4.260000228881836;2020/04/27
Vische;001311;-1;1;0.7900000214576721;2020/04/27
Vistrorio;001312;-1;1;1.8799999952316284;2020/04/27
Viù;001313;-1;1;0.9800000190734863;2020/04/27
Volpiano;001314;-1;109;7.059999942779541;2020/04/27
Volvera;001315;-1;22;2.549999952316284;2020/04/27
Mappano;001316;-1;23;3.130000114440918;2020/04/27
Val di Chy;001317;-1;1;0.7799999713897705;2020/04/27
Valchiusa;001318;-1;25;24.219999313354492;2020/04/27
Alagna Valsesia;002002;-1;2;2.819999933242798;2020/04/27
Albano Vercellese;002003;-1;4;12.460000038146973;2020/04/27
Alice Castello;002004;-1;11;4.260000228881836;2020/04/27
Arborio;002006;-1;5;5.800000190734863;2020/04/27
Asigliano Vercellese;002007;-1;2;1.3899999856948853;2020/04/27
Balmuccia;002008;-1;0;0;2020/04/27
Balocco;002009;-1;0;0;2020/04/27
Bianzè;002011;-1;5;2.609999895095825;2020/04/27
Boccioleto;002014;-1;0;0;2020/04/27
Borgo d'Ale;002015;-1;4;1.7100000381469727;2020/04/27
Borgosesia;002016;-1;34;2.700000047683716;2020/04/27
Borgo Vercelli;002017;-1;27;12;2020/04/27
Buronzo;002021;-1;3;3.4800000190734863;2020/04/27
Campertogno;002025;-1;0;0;2020/04/27
Carcoforo;002029;-1;0;0;2020/04/27
Caresana;002030;-1;3;2.8299999237060547;2020/04/27
Caresanablot;002031;-1;7;6.230000019073486;2020/04/27
Carisio;002032;-1;4;4.960000038146973;2020/04/27
Casanova Elvo;002033;-1;1;4.480000019073486;2020/04/27
San Giacomo Vercellese;002035;-1;0;0;2020/04/27
Cervatto;002041;-1;0;0;2020/04/27
Cigliano;002042;-1;54;12.199999809265137;2020/04/27
Civiasco;002043;-1;0;0;2020/04/27
Collobiano;002045;-1;1;11.359999656677246;2020/04/27
Costanzana;002047;-1;25;33.029998779296875;2020/04/27
Cravagliana;002048;-1;0;0;2020/04/27
Crescentino;002049;-1;80;10.270000457763672;2020/04/27
Crova;002052;-1;2;4.869999885559082;2020/04/27
Desana;002054;-1;16;15.039999961853027;2020/04/27
Fobello;002057;-1;0;0;2020/04/27
Fontanetto Po;002058;-1;0;0;2020/04/27
Formigliana;002059;-1;1;1.9800000190734863;2020/04/27
Gattinara;002061;-1;21;2.680000066757202;2020/04/27
Ghislarengo;002062;-1;4;4.670000076293945;2020/04/27
Greggio;002065;-1;3;8.600000381469727;2020/04/27
Guardabosone;002066;-1;1;2.9600000381469727;2020/04/27
Lamporo;002067;-1;3;5.909999847412109;2020/04/27
Lenta;002068;-1;2;2.4000000953674316;2020/04/27
Lignana;002070;-1;1;1.7999999523162842;2020/04/27
Livorno Ferraris;002071;-1;9;2.0799999237060547;2020/04/27
Lozzolo;002072;-1;20;24.270000457763672;2020/04/27
Mollia;002078;-1;0;0;2020/04/27
Moncrivello;002079;-1;11;7.889999866485596;2020/04/27
Motta de' Conti;002082;-1;2;2.619999885559082;2020/04/27
Olcenengo;002088;-1;11;14.069999694824219;2020/04/27
Oldenico;002089;-1;2;9.130000114440918;2020/04/27
Palazzolo Vercellese;002090;-1;1;0.8399999737739563;2020/04/27
Pertengo;002091;-1;1;3.380000114440918;2020/04/27
Pezzana;002093;-1;5;3.869999885559082;2020/04/27
Pila;002096;-1;0;0;2020/04/27
Piode;002097;-1;0;0;2020/04/27
Postua;002102;-1;0;0;2020/04/27
Prarolo;002104;-1;1;1.3799999952316284;2020/04/27
Quarona;002107;-1;7;1.75;2020/04/27
Quinto Vercellese;002108;-1;2;5.010000228881836;2020/04/27
Rassa;002110;-1;0;0;2020/04/27
Rimella;002113;-1;0;0;2020/04/27
Rive;002115;-1;1;2.240000009536743;2020/04/27
Roasio;002116;-1;8;3.4200000762939453;2020/04/27
Ronsecco;002118;-1;2;3.5299999713897705;2020/04/27
Rossa;002121;-1;0;0;2020/04/27
Rovasenda;002122;-1;2;2.1500000953674316;2020/04/27
Salasco;002126;-1;0;0;2020/04/27
Sali Vercellese;002127;-1;0;0;2020/04/27
Saluggia;002128;-1;7;1.7899999618530273;2020/04/27
San Germano Vercellese;002131;-1;1;0.6499999761581421;2020/04/27
Santhià;002133;-1;48;5.670000076293945;2020/04/27
Scopa;002134;-1;0;0;2020/04/27
Scopello;002135;-1;1;2.759999990463257;2020/04/27
Serravalle Sesia;002137;-1;5;1.0199999809265137;2020/04/27
Stroppiana;002142;-1;3;2.509999990463257;2020/04/27
Tricerro;002147;-1;3;4.320000171661377;2020/04/27
Trino;002148;-1;20;2.8499999046325684;2020/04/27
Tronzano Vercellese;002150;-1;6;1.7400000095367432;2020/04/27
Valduggia;002152;-1;7;3.569999933242798;2020/04/27
Varallo;002156;-1;14;1.9600000381469727;2020/04/27
Vercelli;002158;-1;236;5.130000114440918;2020/04/27
Villarboit;002163;-1;2;4.679999828338623;2020/04/27
Villata;002164;-1;6;3.8399999141693115;2020/04/27
Vocca;002166;-1;0;0;2020/04/27
Alto Sermenza;002170;-1;0;0;2020/04/27
Cellio con Breia;002171;-1;1;1.0199999809265137;2020/04/27
Agrate Conturbia;003001;-1;2;1.2899999618530273;2020/04/27
Ameno;003002;-1;2;2.0999999046325684;2020/04/27
Armeno;003006;-1;1;0.46000000834465027;2020/04/27
Arona;003008;-1;38;2.7200000286102295;2020/04/27
Barengo;003012;-1;2;2.5399999618530273;2020/04/27
Bellinzago Novarese;003016;-1;33;3.450000047683716;2020/04/27
Biandrate;003018;-1;15;11.520000457763672;2020/04/27
Boca;003019;-1;3;2.5;2020/04/27
Bogogno;003021;-1;5;3.9200000762939453;2020/04/27
Bolzano Novarese;003022;-1;4;3.3399999141693115;2020/04/27
Borgolavezzaro;003023;-1;69;33.9900016784668;2020/04/27
Borgomanero;003024;-1;148;6.829999923706055;2020/04/27
Borgo Ticino;003025;-1;11;2.130000114440918;2020/04/27
Briga Novarese;003026;-1;8;2.819999933242798;2020/04/27
Briona;003027;-1;4;3.4700000286102295;2020/04/27
Caltignaga;003030;-1;2;0.7900000214576721;2020/04/27
