Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Antrona Schieranco;103001;-1;1;2.390000104904175;2020/04/23
Anzola d'Ossola;103002;-1;1;2.4600000381469727;2020/04/23
Arizzano;103003;-1;9;4.46999979019165;2020/04/23
Arola;103004;-1;0;0;2020/04/23
Aurano;103005;-1;1;9.710000038146973;2020/04/23
Baceno;103006;-1;0;0;2020/04/23
Bannio Anzino;103007;-1;0;0;2020/04/23
Baveno;103008;-1;8;1.6299999952316284;2020/04/23
Bee;103009;-1;1;1.3200000524520874;2020/04/23
Belgirate;103010;-1;19;37.77000045776367;2020/04/23
Beura-Cardezza;103011;-1;6;4.090000152587891;2020/04/23
Bognanco;103012;-1;1;5.320000171661377;2020/04/23
Brovello-Carpugnino;103013;-1;0;0;2020/04/23
Calasca-Castiglione;103014;-1;0;0;2020/04/23
Cambiasca;103015;-1;10;6.159999847412109;2020/04/23
Cannero Riviera;103016;-1;1;1.100000023841858;2020/04/23
Cannobio;103017;-1;6;1.1699999570846558;2020/04/23
Caprezzo;103018;-1;0;0;2020/04/23
Casale Corte Cerro;103019;-1;7;2.0199999809265137;2020/04/23
Ceppo Morelli;103021;-1;0;0;2020/04/23
Cesara;103022;-1;0;0;2020/04/23
Cossogno;103023;-1;6;8.84000015258789;2020/04/23
Craveggia;103024;-1;3;3.940000057220459;2020/04/23
Crevoladossola;103025;-1;4;0.8700000047683716;2020/04/23
Crodo;103026;-1;0;0;2020/04/23
Domodossola;103028;-1;39;2.1500000953674316;2020/04/23
Druogno;103029;-1;4;3.759999990463257;2020/04/23
Formazza;103031;-1;0;0;2020/04/23
Germagno;103032;-1;1;5.260000228881836;2020/04/23
Ghiffa;103033;-1;6;2.549999952316284;2020/04/23
Gignese;103034;-1;2;1.909999966621399;2020/04/23
Gravellona Toce;103035;-1;31;3.9700000286102295;2020/04/23
Gurro;103036;-1;0;0;2020/04/23
Intragna;103037;-1;0;0;2020/04/23
Loreglia;103038;-1;0;0;2020/04/23
Macugnaga;103039;-1;2;3.690000057220459;2020/04/23
Madonna del Sasso;103040;-1;2;4.940000057220459;2020/04/23
Malesco;103041;-1;0;0;2020/04/23
Masera;103042;-1;2;1.350000023841858;2020/04/23
Massiola;103043;-1;0;0;2020/04/23
Mergozzo;103044;-1;7;3.2300000190734863;2020/04/23
Miazzina;103045;-1;6;15.710000038146973;2020/04/23
Montecrestese;103046;-1;1;0.7900000214576721;2020/04/23
Montescheno;103047;-1;5;12.760000228881836;2020/04/23
Nonio;103048;-1;4;4.650000095367432;2020/04/23
Oggebbio;103049;-1;4;4.579999923706055;2020/04/23
Omegna;103050;-1;113;7.440000057220459;2020/04/23
Ornavasso;103051;-1;7;2.0399999618530273;2020/04/23
Pallanzeno;103052;-1;2;1.7400000095367432;2020/04/23
Piedimulera;103053;-1;5;3.2899999618530273;2020/04/23
Pieve Vergonte;103054;-1;4;1.590000033378601;2020/04/23
Premeno;103055;-1;6;8.220000267028809;2020/04/23
Premia;103056;-1;1;1.809999942779541;2020/04/23
Premosello-Chiovenda;103057;-1;58;29.8799991607666;2020/04/23
Quarna Sopra;103058;-1;0;0;2020/04/23
Quarna Sotto;103059;-1;2;5.190000057220459;2020/04/23
Re;103060;-1;1;1.3600000143051147;2020/04/23
San Bernardino Verbano;103061;-1;3;2.2799999713897705;2020/04/23
Santa Maria Maggiore;103062;-1;1;0.7699999809265137;2020/04/23
Stresa;103064;-1;8;1.6399999856948853;2020/04/23
Toceno;103065;-1;2;2.740000009536743;2020/04/23
Trarego Viggiona;103066;-1;0;0;2020/04/23
Trasquera;103067;-1;0;0;2020/04/23
Trontano;103068;-1;0;0;2020/04/23
Valstrona;103069;-1;1;0.8199999928474426;2020/04/23
Vanzone con San Carlo;103070;-1;2;5.239999771118164;2020/04/23
Varzo;103071;-1;3;1.4900000095367432;2020/04/23
Verbania;103072;-1;218;7.150000095367432;2020/04/23
Vignone;103074;-1;6;5.019999980926514;2020/04/23
Villadossola;103075;-1;15;2.299999952316284;2020/04/23
Villette;103076;-1;0;0;2020/04/23
Vogogna;103077;-1;39;22.209999084472656;2020/04/23
Borgomezzavalle;103078;-1;0;0;2020/04/23
Valle Cannobina;103079;-1;1;2.059999942779541;2020/04/23
Agliè;001001;-1;5;1.899999976158142;2020/04/23
Airasca;001002;-1;6;1.6299999952316284;2020/04/23
Ala di Stura;001003;-1;1;2.2100000381469727;2020/04/23
Albiano d'Ivrea;001004;-1;1;0.6100000143051147;2020/04/23
Almese;001006;-1;15;2.3499999046325684;2020/04/23
Alpette;001007;-1;0;0;2020/04/23
Alpignano;001008;-1;182;11.109999656677246;2020/04/23
Andezeno;001009;-1;2;0.9900000095367432;2020/04/23
Andrate;001010;-1;1;2;2020/04/23
Angrogna;001011;-1;1;1.159999966621399;2020/04/23
Arignano;001012;-1;3;2.7899999618530273;2020/04/23
Avigliana;001013;-1;27;2.1500000953674316;2020/04/23
Azeglio;001014;-1;2;1.590000033378601;2020/04/23
Bairo;001015;-1;6;7.5;2020/04/23
Balangero;001016;-1;9;2.8499999046325684;2020/04/23
Baldissero Canavese;001017;-1;0;0;2020/04/23
Baldissero Torinese;001018;-1;8;2.1700000762939453;2020/04/23
Balme;001019;-1;0;0;2020/04/23
Banchette;001020;-1;4;1.2300000190734863;2020/04/23
Barbania;001021;-1;3;1.8700000047683716;2020/04/23
Bardonecchia;001022;-1;21;6.670000076293945;2020/04/23
Barone Canavese;001023;-1;1;1.7000000476837158;2020/04/23
Beinasco;001024;-1;121;6.75;2020/04/23
Bibiana;001025;-1;4;1.159999966621399;2020/04/23
Bobbio Pellice;001026;-1;0;0;2020/04/23
Bollengo;001027;-1;8;3.690000057220459;2020/04/23
Borgaro Torinese;001028;-1;79;6.630000114440918;2020/04/23
Borgiallo;001029;-1;0;0;2020/04/23
Borgofranco d'Ivrea;001030;-1;2;0.5400000214576721;2020/04/23
Borgomasino;001031;-1;4;5.079999923706055;2020/04/23
Borgone Susa;001032;-1;9;4.070000171661377;2020/04/23
Bosconero;001033;-1;88;28.09000015258789;2020/04/23
Brandizzo;001034;-1;105;12.020000457763672;2020/04/23
Bricherasio;001035;-1;9;1.9500000476837158;2020/04/23
Brosso;001036;-1;0;0;2020/04/23
Brozolo;001037;-1;3;6.880000114440918;2020/04/23
Bruino;001038;-1;21;2.4100000858306885;2020/04/23
Brusasco;001039;-1;48;31.40999984741211;2020/04/23
Bruzolo;001040;-1;2;1.309999942779541;2020/04/23
Buriasco;001041;-1;3;2.2200000286102295;2020/04/23
Burolo;001042;-1;1;0.8700000047683716;2020/04/23
Busano;001043;-1;1;0.6100000143051147;2020/04/23
Bussoleno;001044;-1;4;0.6700000166893005;2020/04/23
Buttigliera Alta;001045;-1;13;2.0299999713897705;2020/04/23
Cafasse;001046;-1;10;2.930000066757202;2020/04/23
Caluso;001047;-1;4;0.5299999713897705;2020/04/23
Cambiano;001048;-1;74;12.369999885559082;2020/04/23
Campiglione Fenile;001049;-1;3;2.240000009536743;2020/04/23
Candia Canavese;001050;-1;0;0;2020/04/23
Candiolo;001051;-1;19;3.369999885559082;2020/04/23
Canischio;001052;-1;0;0;2020/04/23
Cantalupa;001053;-1;4;1.5299999713897705;2020/04/23
Cantoira;001054;-1;0;0;2020/04/23
Caprie;001055;-1;7;3.359999895095825;2020/04/23
Caravino;001056;-1;5;5.539999961853027;2020/04/23
Carema;001057;-1;0;0;2020/04/23
Carignano;001058;-1;76;8.1899995803833;2020/04/23
Carmagnola;001059;-1;199;6.869999885559082;2020/04/23
Casalborgone;001060;-1;2;1.059999942779541;2020/04/23
Cascinette d'Ivrea;001061;-1;1;0.6600000262260437;2020/04/23
Caselette;001062;-1;8;2.640000104904175;2020/04/23
Caselle Torinese;001063;-1;25;1.7899999618530273;2020/04/23
Castagneto Po;001064;-1;3;1.6799999475479126;2020/04/23
Castagnole Piemonte;001065;-1;1;0.44999998807907104;2020/04/23
Castellamonte;001066;-1;26;2.609999895095825;2020/04/23
Castelnuovo Nigra;001067;-1;1;2.3299999237060547;2020/04/23
Castiglione Torinese;001068;-1;20;3.0799999237060547;2020/04/23
Cavagnolo;001069;-1;9;4.369999885559082;2020/04/23
Cavour;001070;-1;73;13.289999961853027;2020/04/23
Cercenasco;001071;-1;14;7.739999771118164;2020/04/23
Ceres;001072;-1;3;2.869999885559082;2020/04/23
Ceresole Reale;001073;-1;0;0;2020/04/23
Cesana Torinese;001074;-1;1;1.059999942779541;2020/04/23
Chialamberto;001075;-1;27;73.37000274658203;2020/04/23
Chianocco;001076;-1;3;1.8600000143051147;2020/04/23
Chiaverano;001077;-1;5;2.430000066757202;2020/04/23
Chieri;001078;-1;157;4.25;2020/04/23
Chiesanuova;001079;-1;0;0;2020/04/23
Chiomonte;001080;-1;2;2.25;2020/04/23
Chiusa di San Michele;001081;-1;4;2.4700000286102295;2020/04/23
Chivasso;001082;-1;133;4.940000057220459;2020/04/23
Ciconio;001083;-1;0;0;2020/04/23
Cintano;001084;-1;1;3.9700000286102295;2020/04/23
Cinzano;001085;-1;1;3.0299999713897705;2020/04/23
Ciriè;001086;-1;55;2.9600000381469727;2020/04/23
Claviere;001087;-1;0;0;2020/04/23
Coassolo Torinese;001088;-1;1;0.6700000166893005;2020/04/23
Coazze;001089;-1;3;0.9300000071525574;2020/04/23
Collegno;001090;-1;173;3.4800000190734863;2020/04/23
Colleretto Castelnuovo;001091;-1;0;0;2020/04/23
Colleretto Giacosa;001092;-1;0;0;2020/04/23
Condove;001093;-1;36;7.829999923706055;2020/04/23
Corio;001094;-1;32;9.970000267028809;2020/04/23
Cossano Canavese;001095;-1;2;4.119999885559082;2020/04/23
Cuceglio;001096;-1;2;2.0199999809265137;2020/04/23
Cumiana;001097;-1;20;2.5299999713897705;2020/04/23
Cuorgnè;001098;-1;24;2.4800000190734863;2020/04/23
Druento;001099;-1;29;3.2699999809265137;2020/04/23
Exilles;001100;-1;0;0;2020/04/23
Favria;001101;-1;14;2.6700000762939453;2020/04/23
Feletto;001102;-1;8;3.5299999713897705;2020/04/23
Fenestrelle;001103;-1;2;3.9200000762939453;2020/04/23
Fiano;001104;-1;5;1.8700000047683716;2020/04/23
Fiorano Canavese;001105;-1;0;0;2020/04/23
Foglizzo;001106;-1;4;1.7200000286102295;2020/04/23
Forno Canavese;001107;-1;8;2.4000000953674316;2020/04/23
Frassinetto;001108;-1;0;0;2020/04/23
Front;001109;-1;5;3.049999952316284;2020/04/23
Frossasco;001110;-1;3;1.0499999523162842;2020/04/23
Garzigliana;001111;-1;0;0;2020/04/23
Gassino Torinese;001112;-1;13;1.3600000143051147;2020/04/23
Germagnano;001113;-1;1;0.8600000143051147;2020/04/23
Giaglione;001114;-1;1;1.6399999856948853;2020/04/23
Giaveno;001115;-1;30;1.8300000429153442;2020/04/23
Givoletto;001116;-1;7;1.7799999713897705;2020/04/23
Gravere;001117;-1;3;4.440000057220459;2020/04/23
Groscavallo;001118;-1;0;0;2020/04/23
Grosso;001119;-1;2;1.9500000476837158;2020/04/23
Grugliasco;001120;-1;173;4.599999904632568;2020/04/23
Ingria;001121;-1;0;0;2020/04/23
Inverso Pinasca;001122;-1;4;5.699999809265137;2020/04/23
Isolabella;001123;-1;1;2.609999895095825;2020/04/23
Issiglio;001124;-1;0;0;2020/04/23
Ivrea;001125;-1;57;2.430000066757202;2020/04/23
La Cassa;001126;-1;4;2.2200000286102295;2020/04/23
La Loggia;001127;-1;28;3.1700000762939453;2020/04/23
Lanzo Torinese;001128;-1;19;3.7899999618530273;2020/04/23
Lauriano;001129;-1;22;15.319999694824219;2020/04/23
Leini;001130;-1;36;2.190000057220459;2020/04/23
Lemie;001131;-1;0;0;2020/04/23
Lessolo;001132;-1;1;0.550000011920929;2020/04/23
Levone;001133;-1;2;4.519999980926514;2020/04/23
Locana;001134;-1;9;6.260000228881836;2020/04/23
Lombardore;001135;-1;2;1.149999976158142;2020/04/23
Lombriasco;001136;-1;4;3.8299999237060547;2020/04/23
Loranzè;001137;-1;1;0.8600000143051147;2020/04/23
Luserna San Giovanni;001139;-1;13;1.7899999618530273;2020/04/23
Lusernetta;001140;-1;0;0;2020/04/23
Lusigliè;001141;-1;1;1.7599999904632568;2020/04/23
Macello;001142;-1;3;2.569999933242798;2020/04/23
Maglione;001143;-1;0;0;2020/04/23
Marentino;001144;-1;4;3.059999942779541;2020/04/23
Massello;001145;-1;0;0;2020/04/23
Mathi;001146;-1;9;2.3399999141693115;2020/04/23
Mattie;001147;-1;0;0;2020/04/23
Mazzè;001148;-1;15;3.619999885559082;2020/04/23
Meana di Susa;001149;-1;2;2.5399999618530273;2020/04/23
Mercenasco;001150;-1;0;0;2020/04/23
Mezzenile;001152;-1;1;1.25;2020/04/23
Mombello di Torino;001153;-1;0;0;2020/04/23
Mompantero;001154;-1;1;1.5399999618530273;2020/04/23
Monastero di Lanzo;001155;-1;2;5.78000020980835;2020/04/23
Moncalieri;001156;-1;293;5.090000152587891;2020/04/23
Moncenisio;001157;-1;0;0;2020/04/23
Montaldo Torinese;001158;-1;2;2.7799999713897705;2020/04/23
Montalenghe;001159;-1;1;1;2020/04/23
Montalto Dora;001160;-1;3;0.8799999952316284;2020/04/23
Montanaro;001161;-1;12;2.319999933242798;2020/04/23
Monteu da Po;001162;-1;2;2.3399999141693115;2020/04/23
Moriondo Torinese;001163;-1;3;3.559999942779541;2020/04/23
Nichelino;001164;-1;197;4.150000095367432;2020/04/23
Noasca;001165;-1;0;0;2020/04/23
Nole;001166;-1;86;12.619999885559082;2020/04/23
Nomaglio;001167;-1;0;0;2020/04/23
None;001168;-1;24;2.990000009536743;2020/04/23
Novalesa;001169;-1;0;0;2020/04/23
Oglianico;001170;-1;2;1.340000033378601;2020/04/23
Orbassano;001171;-1;83;3.549999952316284;2020/04/23
Orio Canavese;001172;-1;0;0;2020/04/23
Osasco;001173;-1;0;0;2020/04/23
Osasio;001174;-1;1;1.090000033378601;2020/04/23
Oulx;001175;-1;5;1.4800000190734863;2020/04/23
Ozegna;001176;-1;5;4.070000171661377;2020/04/23
Palazzo Canavese;001177;-1;2;2.390000104904175;2020/04/23
Pancalieri;001178;-1;3;1.4299999475479126;2020/04/23
Parella;001179;-1;0;0;2020/04/23
Pavarolo;001180;-1;3;2.640000104904175;2020/04/23
Pavone Canavese;001181;-1;14;3.640000104904175;2020/04/23
Pecetto Torinese;001183;-1;16;3.9600000381469727;2020/04/23
Perosa Argentina;001184;-1;12;3.7799999713897705;2020/04/23
Perosa Canavese;001185;-1;1;1.9199999570846558;2020/04/23
Perrero;001186;-1;3;4.650000095367432;2020/04/23
Pertusio;001187;-1;0;0;2020/04/23
Pessinetto;001188;-1;3;4.860000133514404;2020/04/23
Pianezza;001189;-1;49;3.180000066757202;2020/04/23
Pinasca;001190;-1;14;4.769999980926514;2020/04/23
Pinerolo;001191;-1;143;3.9600000381469727;2020/04/23
Pino Torinese;001192;-1;32;3.809999942779541;2020/04/23
Piobesi Torinese;001193;-1;14;3.680000066757202;2020/04/23
Piossasco;001194;-1;44;2.4000000953674316;2020/04/23
Piscina;001195;-1;11;3.259999990463257;2020/04/23
Piverone;001196;-1;7;5.130000114440918;2020/04/23
Poirino;001197;-1;64;6.150000095367432;2020/04/23
Pomaretto;001198;-1;5;4.949999809265137;2020/04/23
Pont-Canavese;001199;-1;3;0.9100000262260437;2020/04/23
Porte;001200;-1;4;3.869999885559082;2020/04/23
Pragelato;001201;-1;2;2.5799999237060547;2020/04/23
Prali;001202;-1;0;0;2020/04/23
Pralormo;001203;-1;46;24.149999618530273;2020/04/23
Pramollo;001204;-1;1;4.460000038146973;2020/04/23
Prarostino;001205;-1;1;0.7799999713897705;2020/04/23
Prascorsano;001206;-1;4;5.309999942779541;2020/04/23
Pratiglione;001207;-1;1;1.9500000476837158;2020/04/23
Quagliuzzo;001208;-1;0;0;2020/04/23
Quassolo;001209;-1;0;0;2020/04/23
Quincinetto;001210;-1;3;2.9100000858306885;2020/04/23
Reano;001211;-1;3;1.690000057220459;2020/04/23
Ribordone;001212;-1;0;0;2020/04/23
Rivalba;001213;-1;5;4.340000152587891;2020/04/23
Rivalta di Torino;001214;-1;43;2.140000104904175;2020/04/23
Riva presso Chieri;001215;-1;8;1.6799999475479126;2020/04/23
Rivara;001216;-1;6;2.319999933242798;2020/04/23
Rivarolo Canavese;001217;-1;44;3.5299999713897705;2020/04/23
Rivarossa;001218;-1;8;5.03000020980835;2020/04/23
Rivoli;001219;-1;231;4.760000228881836;2020/04/23
Robassomero;001220;-1;11;3.5899999141693115;2020/04/23
Rocca Canavese;001221;-1;5;2.9200000762939453;2020/04/23
Roletto;001222;-1;3;1.4700000286102295;2020/04/23
Romano Canavese;001223;-1;5;1.8899999856948853;2020/04/23
Ronco Canavese;001224;-1;0;0;2020/04/23
Rondissone;001225;-1;0;0;2020/04/23
Rorà;001226;-1;0;0;2020/04/23
Roure;001227;-1;0;0;2020/04/23
Rosta;001228;-1;5;1.0099999904632568;2020/04/23
Rubiana;001229;-1;3;1.2599999904632568;2020/04/23
Rueglio;001230;-1;1;1.2899999618530273;2020/04/23
Salassa;001231;-1;1;0.5400000214576721;2020/04/23
Salbertrand;001232;-1;2;3.240000009536743;2020/04/23
Salerano Canavese;001233;-1;1;2.109999895095825;2020/04/23
Salza di Pinerolo;001234;-1;0;0;2020/04/23
Samone;001235;-1;3;1.899999976158142;2020/04/23
San Benigno Canavese;001236;-1;7;1.159999966621399;2020/04/23
San Carlo Canavese;001237;-1;61;15.15999984741211;2020/04/23
San Colombano Belmonte;001238;-1;3;8.470000267028809;2020/04/23
San Didero;001239;-1;2;3.700000047683716;2020/04/23
San Francesco al Campo;001240;-1;10;2.0399999618530273;2020/04/23
Sangano;001241;-1;6;1.600000023841858;2020/04/23
San Germano Chisone;001242;-1;1;0.5699999928474426;2020/04/23
San Gillio;001243;-1;54;16.90999984741211;2020/04/23
San Giorgio Canavese;001244;-1;4;1.559999942779541;2020/04/23
San Giorio di Susa;001245;-1;0;0;2020/04/23
San Giusto Canavese;001246;-1;1;0.30000001192092896;2020/04/23
San Martino Canavese;001247;-1;0;0;2020/04/23
San Maurizio Canavese;001248;-1;76;7.369999885559082;2020/04/23
San Mauro Torinese;001249;-1;127;6.71999979019165;2020/04/23
San Pietro Val Lemina;001250;-1;4;2.819999933242798;2020/04/23
San Ponso;001251;-1;0;0;2020/04/23
San Raffaele Cimena;001252;-1;12;3.8499999046325684;2020/04/23
San Sebastiano da Po;001253;-1;0;0;2020/04/23
San Secondo di Pinerolo;001254;-1;13;3.5899999141693115;2020/04/23
Sant'Ambrogio di Torino;001255;-1;11;2.3399999141693115;2020/04/23
Sant'Antonino di Susa;001256;-1;12;2.819999933242798;2020/04/23
Santena;001257;-1;35;3.259999990463257;2020/04/23
Sauze di Cesana;001258;-1;1;4.050000190734863;2020/04/23
Sauze d'Oulx;001259;-1;6;5.46999979019165;2020/04/23
Scalenghe;001260;-1;4;1.2200000286102295;2020/04/23
Scarmagno;001261;-1;10;12.050000190734863;2020/04/23
Sciolze;001262;-1;2;1.3799999952316284;2020/04/23
Sestriere;001263;-1;1;1.0700000524520874;2020/04/23
Settimo Rottaro;001264;-1;0;0;2020/04/23
Settimo Torinese;001265;-1;173;3.680000066757202;2020/04/23
Settimo Vittone;001266;-1;1;0.6499999761581421;2020/04/23
Sparone;001267;-1;4;4.119999885559082;2020/04/23
Strambinello;001268;-1;0;0;2020/04/23
Strambino;001269;-1;1;0.1599999964237213;2020/04/23
Susa;001270;-1;32;5.119999885559082;2020/04/23
Tavagnasco;001271;-1;0;0;2020/04/23
Torino;001272;-1;3003;3.430000066757202;2020/04/23
Torrazza Piemonte;001273;-1;11;3.7200000286102295;2020/04/23
Torre Canavese;001274;-1;3;4.989999771118164;2020/04/23
Torre Pellice;001275;-1;8;1.7400000095367432;2020/04/23
Trana;001276;-1;15;3.9200000762939453;2020/04/23
Traversella;001278;-1;0;0;2020/04/23
Traves;001279;-1;1;1.899999976158142;2020/04/23
Trofarello;001280;-1;72;6.630000114440918;2020/04/23
Usseaux;001281;-1;0;0;2020/04/23
Usseglio;001282;-1;0;0;2020/04/23
Vaie;001283;-1;5;3.5399999618530273;2020/04/23
Val della Torre;001284;-1;12;3.059999942779541;2020/04/23
Valgioie;001285;-1;0;0;2020/04/23
Vallo Torinese;001286;-1;0;0;2020/04/23
Valperga;001287;-1;33;10.800000190734863;2020/04/23
Valprato Soana;001288;-1;0;0;2020/04/23
Varisella;001289;-1;1;1.2000000476837158;2020/04/23
Vauda Canavese;001290;-1;0;0;2020/04/23
Venaus;001291;-1;0;0;2020/04/23
Venaria Reale;001292;-1;101;3.009999990463257;2020/04/23
Verolengo;001293;-1;11;2.2699999809265137;2020/04/23
Verrua Savoia;001294;-1;3;2.1500000953674316;2020/04/23
Vestignè;001295;-1;2;2.509999990463257;2020/04/23
Vialfrè;001296;-1;0;0;2020/04/23
Vidracco;001298;-1;0;0;2020/04/23
Vigone;001299;-1;4;0.7699999809265137;2020/04/23
Villafranca Piemonte;001300;-1;12;2.5999999046325684;2020/04/23
Villanova Canavese;001301;-1;2;1.649999976158142;2020/04/23
Villarbasse;001302;-1;7;2.0299999713897705;2020/04/23
Villar Dora;001303;-1;6;2.069999933242798;2020/04/23
Villareggia;001304;-1;5;4.739999771118164;2020/04/23
Villar Focchiardo;001305;-1;3;1.5299999713897705;2020/04/23
Villar Pellice;001306;-1;1;0.9399999976158142;2020/04/23
Villar Perosa;001307;-1;12;2.9600000381469727;2020/04/23
Villastellone;001308;-1;52;11.15999984741211;2020/04/23
Vinovo;001309;-1;55;3.630000114440918;2020/04/23
Virle Piemonte;001310;-1;5;4.260000228881836;2020/04/23
Vische;001311;-1;1;0.7900000214576721;2020/04/23
Vistrorio;001312;-1;1;1.8799999952316284;2020/04/23
Viù;001313;-1;1;0.9800000190734863;2020/04/23
Volpiano;001314;-1;117;7.570000171661377;2020/04/23
Volvera;001315;-1;21;2.430000066757202;2020/04/23
Mappano;001316;-1;24;3.2699999809265137;2020/04/23
Val di Chy;001317;-1;1;0.7799999713897705;2020/04/23
Valchiusa;001318;-1;25;24.219999313354492;2020/04/23
Alagna Valsesia;002002;-1;2;2.819999933242798;2020/04/23
Albano Vercellese;002003;-1;5;15.579999923706055;2020/04/23
Alice Castello;002004;-1;8;3.0999999046325684;2020/04/23
Arborio;002006;-1;5;5.800000190734863;2020/04/23
Asigliano Vercellese;002007;-1;1;0.6899999976158142;2020/04/23
Balmuccia;002008;-1;0;0;2020/04/23
Balocco;002009;-1;0;0;2020/04/23
Bianzè;002011;-1;6;3.130000114440918;2020/04/23
