Ente;Tipo;Provincia;Positivi;Positivi 1000 abitanti;Abitanti;Data;Codice ISTAT;ASL;Delta
Agliè;COM;TO;4;1.52;2635;2020/05/02;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/03;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/05;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/06;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/07;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/08;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/09;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/10;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/11;001001;TO4;0.0
Agliè;COM;TO;4;1.52;2635;2020/05/12;001001;TO4;0.0
Agliè;COM;TO;3;1.14;2635;2020/05/13;001001;TO4;-0.38
Agrate Conturbia;COM;NO;0;0.0;1549;2020/03/25;003001;NO;0.0
Agrate Conturbia;COM;NO;0;0.0;1549;2020/03/26;003001;NO;0.0
Agrate Conturbia;COM;NO;0;0.0;1549;2020/03/27;003001;NO;0.0
Agrate Conturbia;COM;NO;0;0.0;1549;2020/03/28;003001;NO;0.0
Agrate Conturbia;COM;NO;0;0.0;1549;2020/03/29;003001;NO;0.0
Agrate Conturbia;COM;NO;0;0.0;1549;2020/03/30;003001;NO;0.0
Agrate Conturbia;COM;NO;1;0.65;1549;2020/03/31;003001;NO;0.65
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/01;003001;NO;0.64
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/02;003001;NO;0.0
Agrate Conturbia;COM;NO;3;1.94;1549;2020/04/03;003001;NO;0.65
Agrate Conturbia;COM;NO;3;1.94;1549;2020/04/04;003001;NO;0.0
Agrate Conturbia;COM;NO;3;1.94;1549;2020/04/05;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/05;003001;NO;-0.65
Agrate Conturbia;COM;NO;3;1.94;1549;2020/04/06;003001;NO;0.65
Agrate Conturbia;COM;NO;4;2.58;1549;2020/04/07;003001;NO;0.64
Agrate Conturbia;COM;NO;4;2.58;1549;2020/04/08;003001;NO;0.0
Agrate Conturbia;COM;NO;4;2.58;1549;2020/04/09;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/12;003001;NO;-1.29
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/13;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/14;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/15;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/16;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/17;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/18;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/19;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/20;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/21;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/22;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/23;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/24;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/25;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/26;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/27;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/28;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/29;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/04/30;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/01;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/02;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/03;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/05;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/06;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/07;003001;NO;0.0
Agrate Conturbia;COM;NO;1;0.65;1549;2020/05/08;003001;NO;-0.64
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/09;003001;NO;0.64
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/10;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/11;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/12;003001;NO;0.0
Agrate Conturbia;COM;NO;2;1.29;1549;2020/05/13;003001;NO;0.0
Ailoche;COM;BI;0;0.0;327;2020/03/25;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/03/26;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/03/27;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/03/28;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/03/29;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/03/30;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/03/31;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/01;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/02;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/03;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/04;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/05;096001;VC;3.06
Ailoche;COM;BI;0;0.0;327;2020/04/05;096001;VC;-3.06
Ailoche;COM;BI;1;3.06;327;2020/04/06;096001;VC;3.06
Ailoche;COM;BI;1;3.06;327;2020/04/07;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/08;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/09;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/12;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/13;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/14;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/15;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/16;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/17;096001;VC;0.0
Ailoche;COM;BI;1;3.06;327;2020/04/18;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/19;096001;VC;-3.06
Ailoche;COM;BI;0;0.0;327;2020/04/20;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/21;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/22;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/23;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/24;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/25;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/26;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/27;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/28;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/29;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/04/30;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/01;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/02;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/03;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/05;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/06;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/07;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/08;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/09;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/10;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/11;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/12;096001;VC;0.0
Ailoche;COM;BI;0;0.0;327;2020/05/13;096001;VC;0.0
Airasca;COM;TO;5;1.36;3681;2020/03/25;001002;TO3;0.0
Airasca;COM;TO;5;1.36;3681;2020/03/26;001002;TO3;0.0
Airasca;COM;TO;5;1.36;3681;2020/03/27;001002;TO3;0.0
Airasca;COM;TO;5;1.36;3681;2020/03/28;001002;TO3;0.0
Airasca;COM;TO;5;1.36;3681;2020/03/29;001002;TO3;0.0
Airasca;COM;TO;5;1.36;3681;2020/03/30;001002;TO3;0.0
Airasca;COM;TO;5;1.36;3681;2020/03/31;001002;TO3;0.0
Airasca;COM;TO;5;1.36;3681;2020/04/01;001002;TO3;0.0
Airasca;COM;TO;6;1.63;3681;2020/04/02;001002;TO3;0.27
Airasca;COM;TO;7;1.9;3681;2020/04/03;001002;TO3;0.27
Airasca;COM;TO;7;1.9;3681;2020/04/04;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/05;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/05;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/06;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/07;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/08;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/09;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/12;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/13;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/14;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/15;001002;TO3;0.0
Airasca;COM;TO;8;2.17;3681;2020/04/16;001002;TO3;0.27
Airasca;COM;TO;8;2.17;3681;2020/04/17;001002;TO3;0.0
Airasca;COM;TO;8;2.17;3681;2020/04/18;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/19;001002;TO3;-0.27
Airasca;COM;TO;7;1.9;3681;2020/04/20;001002;TO3;0.0
Airasca;COM;TO;6;1.63;3681;2020/04/21;001002;TO3;-0.27
Airasca;COM;TO;6;1.63;3681;2020/04/22;001002;TO3;0.0
Airasca;COM;TO;6;1.63;3681;2020/04/23;001002;TO3;0.0
Airasca;COM;TO;6;1.63;3681;2020/04/24;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/25;001002;TO3;0.27
Airasca;COM;TO;7;1.9;3681;2020/04/26;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/27;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/04/28;001002;TO3;0.0
Airasca;COM;TO;8;2.17;3681;2020/04/29;001002;TO3;0.27
Airasca;COM;TO;8;2.17;3681;2020/04/30;001002;TO3;0.0
Airasca;COM;TO;8;2.17;3681;2020/05/01;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/05/02;001002;TO3;-0.27
Airasca;COM;TO;7;1.9;3681;2020/05/03;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/05/05;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/05/06;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/05/07;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/05/08;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/05/09;001002;TO3;0.0
Airasca;COM;TO;7;1.9;3681;2020/05/10;001002;TO3;0.0
Airasca;COM;TO;6;1.63;3681;2020/05/11;001002;TO3;-0.27
Airasca;COM;TO;6;1.63;3681;2020/05/12;001002;TO3;0.0
Airasca;COM;TO;6;1.63;3681;2020/05/13;001002;TO3;0.0
Aisone;COM;CN;0;0.0;220;2020/03/25;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/03/26;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/03/27;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/03/28;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/03/29;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/03/30;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/03/31;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/01;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/02;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/03;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/04;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/05;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/05;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/06;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/07;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/08;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/09;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/12;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/13;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/14;004002;CN1;0.0
Aisone;COM;CN;0;0.0;220;2020/04/15;004002;CN1;0.0
