Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Fiano;001104;-1;7;2.619999885559082;2020/05/08
Fiorano Canavese;001105;-1;0;0;2020/05/08
Foglizzo;001106;-1;3;1.2899999618530273;2020/05/08
Forno Canavese;001107;-1;4;1.2000000476837158;2020/05/08
Frassinetto;001108;-1;0;0;2020/05/08
Front;001109;-1;5;3.049999952316284;2020/05/08
Frossasco;001110;-1;8;2.7899999618530273;2020/05/08
Garzigliana;001111;-1;0;0;2020/05/08
Gassino Torinese;001112;-1;8;0.8399999737739563;2020/05/08
Germagnano;001113;-1;1;0.8600000143051147;2020/05/08
Giaglione;001114;-1;1;1.6399999856948853;2020/05/08
Giaveno;001115;-1;44;2.690000057220459;2020/05/08
Givoletto;001116;-1;4;1.0199999809265137;2020/05/08
Gravere;001117;-1;0;0;2020/05/08
Groscavallo;001118;-1;1;5.03000020980835;2020/05/08
Grosso;001119;-1;2;1.9500000476837158;2020/05/08
Grugliasco;001120;-1;163;4.340000152587891;2020/05/08
Ingria;001121;-1;0;0;2020/05/08
Inverso Pinasca;001122;-1;4;5.699999809265137;2020/05/08
Isolabella;001123;-1;1;2.609999895095825;2020/05/08
Issiglio;001124;-1;1;2.5799999237060547;2020/05/08
Ivrea;001125;-1;44;1.8799999952316284;2020/05/08
La Cassa;001126;-1;5;2.7699999809265137;2020/05/08
La Loggia;001127;-1;24;2.7100000381469727;2020/05/08
Lanzo Torinese;001128;-1;70;13.960000038146973;2020/05/08
Lauriano;001129;-1;23;16.020000457763672;2020/05/08
Leini;001130;-1;32;1.940000057220459;2020/05/08
Lemie;001131;-1;0;0;2020/05/08
Lessolo;001132;-1;2;1.100000023841858;2020/05/08
Levone;001133;-1;0;0;2020/05/08
Locana;001134;-1;3;2.0899999141693115;2020/05/08
Lombardore;001135;-1;4;2.309999942779541;2020/05/08
Lombriasco;001136;-1;2;1.909999966621399;2020/05/08
Loranzè;001137;-1;2;1.7200000286102295;2020/05/08
Luserna San Giovanni;001139;-1;30;4.139999866485596;2020/05/08
Lusernetta;001140;-1;0;0;2020/05/08
Lusigliè;001141;-1;0;0;2020/05/08
Macello;001142;-1;1;0.8600000143051147;2020/05/08
Maglione;001143;-1;0;0;2020/05/08
Marentino;001144;-1;2;1.5299999713897705;2020/05/08
Massello;001145;-1;0;0;2020/05/08
Mathi;001146;-1;5;1.2999999523162842;2020/05/08
Mattie;001147;-1;0;0;2020/05/08
Mazzè;001148;-1;12;2.9000000953674316;2020/05/08
Meana di Susa;001149;-1;2;2.5399999618530273;2020/05/08
Mercenasco;001150;-1;0;0;2020/05/08
Mezzenile;001152;-1;0;0;2020/05/08
Mombello di Torino;001153;-1;1;2.559999942779541;2020/05/08
Mompantero;001154;-1;1;1.5399999618530273;2020/05/08
Monastero di Lanzo;001155;-1;2;5.78000020980835;2020/05/08
Moncalieri;001156;-1;261;4.539999961853027;2020/05/08
Moncenisio;001157;-1;0;0;2020/05/08
Montaldo Torinese;001158;-1;2;2.7799999713897705;2020/05/08
Montalenghe;001159;-1;2;2.009999990463257;2020/05/08
Montalto Dora;001160;-1;2;0.5899999737739563;2020/05/08
Montanaro;001161;-1;28;5.409999847412109;2020/05/08
Monteu da Po;001162;-1;2;2.3399999141693115;2020/05/08
Moriondo Torinese;001163;-1;0;0;2020/05/08
Nichelino;001164;-1;190;4;2020/05/08
Noasca;001165;-1;0;0;2020/05/08
