Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Castelnuovo Nigra;001067;-1;1;-1;2020/04/13
Castiglione Torinese;001068;-1;24;-1;2020/04/13
Cavagnolo;001069;-1;9;-1;2020/04/13
Cavour;001070;-1;17;-1;2020/04/13
Cercenasco;001071;-1;8;-1;2020/04/13
Ceres;001072;-1;2;-1;2020/04/13
Ceresole Reale;001073;-1;0;-1;2020/04/13
Cesana Torinese;001074;-1;0;-1;2020/04/13
Chialamberto;001075;-1;1;-1;2020/04/13
Chianocco;001076;-1;3;-1;2020/04/13
Chiaverano;001077;-1;5;-1;2020/04/13
Chieri;001078;-1;106;-1;2020/04/13
Chiesanuova;001079;-1;1;-1;2020/04/13
Chiomonte;001080;-1;2;-1;2020/04/13
Chiusa di San Michele;001081;-1;4;-1;2020/04/13
Chivasso;001082;-1;99;-1;2020/04/13
Ciconio;001083;-1;1;-1;2020/04/13
Cintano;001084;-1;1;-1;2020/04/13
Cinzano;001085;-1;1;-1;2020/04/13
Ciriè;001086;-1;56;-1;2020/04/13
Claviere;001087;-1;0;-1;2020/04/13
Coassolo Torinese;001088;-1;2;-1;2020/04/13
Coazze;001089;-1;2;-1;2020/04/13
Collegno;001090;-1;147;-1;2020/04/13
Colleretto Castelnuovo;001091;-1;0;-1;2020/04/13
Colleretto Giacosa;001092;-1;0;-1;2020/04/13
Condove;001093;-1;35;-1;2020/04/13
Corio;001094;-1;17;-1;2020/04/13
Cossano Canavese;001095;-1;2;-1;2020/04/13
Cuceglio;001096;-1;2;-1;2020/04/13
Cumiana;001097;-1;21;-1;2020/04/13
Cuorgnè;001098;-1;24;-1;2020/04/13
Druento;001099;-1;22;-1;2020/04/13
Exilles;001100;-1;0;-1;2020/04/13
Favria;001101;-1;18;-1;2020/04/13
Feletto;001102;-1;7;-1;2020/04/13
Fenestrelle;001103;-1;2;-1;2020/04/13
Fiano;001104;-1;4;-1;2020/04/13
Fiorano Canavese;001105;-1;0;-1;2020/04/13
Foglizzo;001106;-1;3;-1;2020/04/13
Forno Canavese;001107;-1;8;-1;2020/04/13
Frassinetto;001108;-1;0;-1;2020/04/13
Front;001109;-1;7;-1;2020/04/13
Frossasco;001110;-1;4;-1;2020/04/13
Garzigliana;001111;-1;0;-1;2020/04/13
Gassino Torinese;001112;-1;15;-1;2020/04/13
Germagnano;001113;-1;1;-1;2020/04/13
Giaglione;001114;-1;1;-1;2020/04/13
Giaveno;001115;-1;30;-1;2020/04/13
Givoletto;001116;-1;10;-1;2020/04/13
Gravere;001117;-1;3;-1;2020/04/13
Groscavallo;001118;-1;0;-1;2020/04/13
Grosso;001119;-1;2;-1;2020/04/13
Grugliasco;001120;-1;127;-1;2020/04/13
Ingria;001121;-1;0;-1;2020/04/13
Inverso Pinasca;001122;-1;4;-1;2020/04/13
Isolabella;001123;-1;1;-1;2020/04/13
Issiglio;001124;-1;0;-1;2020/04/13
Ivrea;001125;-1;37;-1;2020/04/13
La Cassa;001126;-1;4;-1;2020/04/13
La Loggia;001127;-1;23;-1;2020/04/13
Lanzo Torinese;001128;-1;15;-1;2020/04/13
Lauriano;001129;-1;25;-1;2020/04/13
Leini;001130;-1;41;-1;2020/04/13
Lemie;001131;-1;0;-1;2020/04/13
Lessolo;001132;-1;1;-1;2020/04/13
Levone;001133;-1;2;-1;2020/04/13
Locana;001134;-1;9;-1;2020/04/13
Lombardore;001135;-1;5;-1;2020/04/13
Lombriasco;001136;-1;2;-1;2020/04/13
Loranzè;001137;-1;1;-1;2020/04/13
Luserna San Giovanni;001139;-1;9;-1;2020/04/13
Lusernetta;001140;-1;0;-1;2020/04/13
Lusigliè;001141;-1;1;-1;2020/04/13
Macello;001142;-1;3;-1;2020/04/13
Maglione;001143;-1;0;-1;2020/04/13
Marentino;001144;-1;3;-1;2020/04/13
Massello;001145;-1;0;-1;2020/04/13
Mathi;001146;-1;7;-1;2020/04/13
Mattie;001147;-1;0;-1;2020/04/13
Mazzè;001148;-1;16;-1;2020/04/13
Meana di Susa;001149;-1;2;-1;2020/04/13
Mercenasco;001150;-1;1;-1;2020/04/13
Mezzenile;001152;-1;1;-1;2020/04/13
Mombello di Torino;001153;-1;1;-1;2020/04/13
Mompantero;001154;-1;1;-1;2020/04/13
Monastero di Lanzo;001155;-1;1;-1;2020/04/13
Moncalieri;001156;-1;245;-1;2020/04/13
Moncenisio;001157;-1;0;-1;2020/04/13
Montaldo Torinese;001158;-1;1;-1;2020/04/13
Montalenghe;001159;-1;1;-1;2020/04/13
Montalto Dora;001160;-1;4;-1;2020/04/13
Montanaro;001161;-1;8;-1;2020/04/13
Monteu da Po;001162;-1;3;-1;2020/04/13
Moriondo Torinese;001163;-1;1;-1;2020/04/13
Nichelino;001164;-1;168;-1;2020/04/13
Noasca;001165;-1;0;-1;2020/04/13
Nole;001166;-1;23;-1;2020/04/13
Nomaglio;001167;-1;0;-1;2020/04/13
None;001168;-1;20;-1;2020/04/13
Novalesa;001169;-1;0;-1;2020/04/13
Oglianico;001170;-1;4;-1;2020/04/13
Orbassano;001171;-1;78;-1;2020/04/13
Orio Canavese;001172;-1;0;-1;2020/04/13
Osasco;001173;-1;0;-1;2020/04/13
Osasio;001174;-1;0;-1;2020/04/13
Oulx;001175;-1;7;-1;2020/04/13
Ozegna;001176;-1;4;-1;2020/04/13
Palazzo Canavese;001177;-1;3;-1;2020/04/13
Pancalieri;001178;-1;1;-1;2020/04/13
Parella;001179;-1;0;-1;2020/04/13
Pavarolo;001180;-1;4;-1;2020/04/13
Pavone Canavese;001181;-1;8;-1;2020/04/13
Pecetto Torinese;001183;-1;11;-1;2020/04/13
Perosa Argentina;001184;-1;10;-1;2020/04/13
Perosa Canavese;001185;-1;1;-1;2020/04/13
Perrero;001186;-1;2;-1;2020/04/13
Pertusio;001187;-1;0;-1;2020/04/13
Pessinetto;001188;-1;2;-1;2020/04/13
Pianezza;001189;-1;35;-1;2020/04/13
Pinasca;001190;-1;13;-1;2020/04/13
Pinerolo;001191;-1;110;-1;2020/04/13
Pino Torinese;001192;-1;16;-1;2020/04/13
Piobesi Torinese;001193;-1;6;-1;2020/04/13
Piossasco;001194;-1;39;-1;2020/04/13
Piscina;001195;-1;9;-1;2020/04/13
Piverone;001196;-1;6;-1;2020/04/13
Poirino;001197;-1;46;-1;2020/04/13
Pomaretto;001198;-1;4;-1;2020/04/13
Pont-Canavese;001199;-1;4;-1;2020/04/13
Porte;001200;-1;2;-1;2020/04/13
Pragelato;001201;-1;5;-1;2020/04/13
Prali;001202;-1;0;-1;2020/04/13
Pralormo;001203;-1;11;-1;2020/04/13
Pramollo;001204;-1;1;-1;2020/04/13
Prarostino;001205;-1;0;-1;2020/04/13
Prascorsano;001206;-1;2;-1;2020/04/13
Pratiglione;001207;-1;1;-1;2020/04/13
Quagliuzzo;001208;-1;0;-1;2020/04/13
Quassolo;001209;-1;0;-1;2020/04/13
Quincinetto;001210;-1;4;-1;2020/04/13
Reano;001211;-1;5;-1;2020/04/13
Ribordone;001212;-1;0;-1;2020/04/13
Rivalba;001213;-1;5;-1;2020/04/13
Rivalta di Torino;001214;-1;33;-1;2020/04/13
Riva presso Chieri;001215;-1;4;-1;2020/04/13
Rivara;001216;-1;5;-1;2020/04/13
Rivarolo Canavese;001217;-1;57;-1;2020/04/13
Rivarossa;001218;-1;6;-1;2020/04/13
Rivoli;001219;-1;153;-1;2020/04/13
Robassomero;001220;-1;10;-1;2020/04/13
Rocca Canavese;001221;-1;4;-1;2020/04/13
Roletto;001222;-1;3;-1;2020/04/13
Romano Canavese;001223;-1;4;-1;2020/04/13
Ronco Canavese;001224;-1;0;-1;2020/04/13
Rondissone;001225;-1;1;-1;2020/04/13
Rorà;001226;-1;0;-1;2020/04/13
Roure;001227;-1;1;-1;2020/04/13
Rosta;001228;-1;9;-1;2020/04/13
Rubiana;001229;-1;4;-1;2020/04/13
Rueglio;001230;-1;1;-1;2020/04/13
Salassa;001231;-1;2;-1;2020/04/13
Salbertrand;001232;-1;3;-1;2020/04/13
Salerano Canavese;001233;-1;1;-1;2020/04/13
Salza di Pinerolo;001234;-1;0;-1;2020/04/13
Samone;001235;-1;3;-1;2020/04/13
San Benigno Canavese;001236;-1;8;-1;2020/04/13
San Carlo Canavese;001237;-1;15;-1;2020/04/13
San Colombano Belmonte;001238;-1;3;-1;2020/04/13
San Didero;001239;-1;2;-1;2020/04/13
San Francesco al Campo;001240;-1;12;-1;2020/04/13
Sangano;001241;-1;5;-1;2020/04/13
San Germano Chisone;001242;-1;2;-1;2020/04/13
San Gillio;001243;-1;6;-1;2020/04/13
San Giorgio Canavese;001244;-1;5;-1;2020/04/13
San Giorio di Susa;001245;-1;0;-1;2020/04/13
San Giusto Canavese;001246;-1;1;-1;2020/04/13
San Martino Canavese;001247;-1;0;-1;2020/04/13
San Maurizio Canavese;001248;-1;56;-1;2020/04/13
San Mauro Torinese;001249;-1;103;-1;2020/04/13
San Pietro Val Lemina;001250;-1;2;-1;2020/04/13
San Ponso;001251;-1;0;-1;2020/04/13
San Raffaele Cimena;001252;-1;16;-1;2020/04/13
San Sebastiano da Po;001253;-1;2;-1;2020/04/13
San Secondo di Pinerolo;001254;-1;7;-1;2020/04/13
Sant'Ambrogio di Torino;001255;-1;6;-1;2020/04/13
Sant'Antonino di Susa;001256;-1;9;-1;2020/04/13
Santena;001257;-1;29;-1;2020/04/13
Sauze di Cesana;001258;-1;0;-1;2020/04/13
Sauze d'Oulx;001259;-1;7;-1;2020/04/13
Scalenghe;001260;-1;6;-1;2020/04/13
Scarmagno;001261;-1;5;-1;2020/04/13
Sciolze;001262;-1;4;-1;2020/04/13
Sestriere;001263;-1;1;-1;2020/04/13
Settimo Rottaro;001264;-1;0;-1;2020/04/13
Settimo Torinese;001265;-1;161;-1;2020/04/13
Settimo Vittone;001266;-1;1;-1;2020/04/13
Sparone;001267;-1;2;-1;2020/04/13
Strambinello;001268;-1;0;-1;2020/04/13
Strambino;001269;-1;0;-1;2020/04/13
Susa;001270;-1;34;-1;2020/04/13
Tavagnasco;001271;-1;0;-1;2020/04/13
Torino;001272;-1;2517;-1;2020/04/13
Torrazza Piemonte;001273;-1;11;-1;2020/04/13
Torre Canavese;001274;-1;2;-1;2020/04/13
Torre Pellice;001275;-1;6;-1;2020/04/13
Trana;001276;-1;14;-1;2020/04/13
Traversella;001278;-1;0;-1;2020/04/13
Traves;001279;-1;1;-1;2020/04/13
Trofarello;001280;-1;59;-1;2020/04/13
Usseaux;001281;-1;0;-1;2020/04/13
Usseglio;001282;-1;0;-1;2020/04/13
Vaie;001283;-1;3;-1;2020/04/13
Val della Torre;001284;-1;9;-1;2020/04/13
Valgioie;001285;-1;0;-1;2020/04/13
Vallo Torinese;001286;-1;2;-1;2020/04/13
Valperga;001287;-1;5;-1;2020/04/13
Valprato Soana;001288;-1;0;-1;2020/04/13
Varisella;001289;-1;1;-1;2020/04/13
Vauda Canavese;001290;-1;1;-1;2020/04/13
Venaus;001291;-1;1;-1;2020/04/13
Venaria Reale;001292;-1;102;-1;2020/04/13
Verolengo;001293;-1;10;-1;2020/04/13
Verrua Savoia;001294;-1;3;-1;2020/04/13
Vestignè;001295;-1;2;-1;2020/04/13
Vialfrè;001296;-1;0;-1;2020/04/13
Vidracco;001298;-1;1;-1;2020/04/13
Vigone;001299;-1;2;-1;2020/04/13
Villafranca Piemonte;001300;-1;11;-1;2020/04/13
Villanova Canavese;001301;-1;2;-1;2020/04/13
Villarbasse;001302;-1;5;-1;2020/04/13
Villar Dora;001303;-1;5;-1;2020/04/13
Villareggia;001304;-1;7;-1;2020/04/13
Villar Focchiardo;001305;-1;5;-1;2020/04/13
Villar Pellice;001306;-1;1;-1;2020/04/13
Villar Perosa;001307;-1;9;-1;2020/04/13
Villastellone;001308;-1;17;-1;2020/04/13
Vinovo;001309;-1;48;-1;2020/04/13
Virle Piemonte;001310;-1;3;-1;2020/04/13
Vische;001311;-1;3;-1;2020/04/13
Vistrorio;001312;-1;1;-1;2020/04/13
Viù;001313;-1;1;-1;2020/04/13
Volpiano;001314;-1;101;-1;2020/04/13
Volvera;001315;-1;17;-1;2020/04/13
Mappano;001316;-1;33;-1;2020/04/13
Val di Chy;001317;-1;2;-1;2020/04/13
Valchiusa;001318;-1;4;-1;2020/04/13
Alagna Valsesia;002002;-1;4;-1;2020/04/13
Albano Vercellese;002003;-1;4;-1;2020/04/13
Alice Castello;002004;-1;5;-1;2020/04/13
Arborio;002006;-1;5;-1;2020/04/13
Asigliano Vercellese;002007;-1;2;-1;2020/04/13
Balmuccia;002008;-1;0;-1;2020/04/13
Balocco;002009;-1;0;-1;2020/04/13
Bianzè;002011;-1;5;-1;2020/04/13
Boccioleto;002014;-1;0;-1;2020/04/13
Borgo d'Ale;002015;-1;4;-1;2020/04/13
Borgosesia;002016;-1;37;-1;2020/04/13
Borgo Vercelli;002017;-1;7;-1;2020/04/13
Buronzo;002021;-1;4;-1;2020/04/13
Campertogno;002025;-1;0;-1;2020/04/13
Carcoforo;002029;-1;0;-1;2020/04/13
Caresana;002030;-1;4;-1;2020/04/13
Caresanablot;002031;-1;6;-1;2020/04/13
Carisio;002032;-1;1;-1;2020/04/13
Casanova Elvo;002033;-1;1;-1;2020/04/13
San Giacomo Vercellese;002035;-1;0;-1;2020/04/13
Cervatto;002041;-1;0;-1;2020/04/13
Cigliano;002042;-1;51;-1;2020/04/13
Civiasco;002043;-1;0;-1;2020/04/13
Collobiano;002045;-1;1;-1;2020/04/13
Costanzana;002047;-1;31;-1;2020/04/13
Cravagliana;002048;-1;0;-1;2020/04/13
Crescentino;002049;-1;35;-1;2020/04/13
Crova;002052;-1;1;-1;2020/04/13
Desana;002054;-1;16;-1;2020/04/13
Fobello;002057;-1;0;-1;2020/04/13
Fontanetto Po;002058;-1;1;-1;2020/04/13
Formigliana;002059;-1;1;-1;2020/04/13
Gattinara;002061;-1;19;-1;2020/04/13
Ghislarengo;002062;-1;3;-1;2020/04/13
Greggio;002065;-1;3;-1;2020/04/13
Guardabosone;002066;-1;1;-1;2020/04/13
Lamporo;002067;-1;3;-1;2020/04/13
Lenta;002068;-1;0;-1;2020/04/13
Lignana;002070;-1;2;-1;2020/04/13
Livorno Ferraris;002071;-1;13;-1;2020/04/13
Lozzolo;002072;-1;10;-1;2020/04/13
Mollia;002078;-1;0;-1;2020/04/13
Moncrivello;002079;-1;15;-1;2020/04/13
Motta de' Conti;002082;-1;2;-1;2020/04/13
Olcenengo;002088;-1;12;-1;2020/04/13
Oldenico;002089;-1;1;-1;2020/04/13
Palazzolo Vercellese;002090;-1;1;-1;2020/04/13
Pertengo;002091;-1;2;-1;2020/04/13
Pezzana;002093;-1;3;-1;2020/04/13
Pila;002096;-1;0;-1;2020/04/13
Piode;002097;-1;0;-1;2020/04/13
Postua;002102;-1;1;-1;2020/04/13
Prarolo;002104;-1;1;-1;2020/04/13
Quarona;002107;-1;9;-1;2020/04/13
Quinto Vercellese;002108;-1;2;-1;2020/04/13
Rassa;002110;-1;0;-1;2020/04/13
Rimella;002113;-1;0;-1;2020/04/13
Rive;002115;-1;0;-1;2020/04/13
Roasio;002116;-1;6;-1;2020/04/13
Ronsecco;002118;-1;3;-1;2020/04/13
Rossa;002121;-1;1;-1;2020/04/13
Rovasenda;002122;-1;1;-1;2020/04/13
Salasco;002126;-1;0;-1;2020/04/13
Sali Vercellese;002127;-1;0;-1;2020/04/13
Saluggia;002128;-1;9;-1;2020/04/13
San Germano Vercellese;002131;-1;3;-1;2020/04/13
Santhià;002133;-1;20;-1;2020/04/13
Scopa;002134;-1;0;-1;2020/04/13
Scopello;002135;-1;1;-1;2020/04/13
Serravalle Sesia;002137;-1;12;-1;2020/04/13
Stroppiana;002142;-1;2;-1;2020/04/13
Tricerro;002147;-1;3;-1;2020/04/13
Trino;002148;-1;21;-1;2020/04/13
Tronzano Vercellese;002150;-1;7;-1;2020/04/13
Valduggia;002152;-1;10;-1;2020/04/13
Varallo;002156;-1;13;-1;2020/04/13
Vercelli;002158;-1;263;-1;2020/04/13
Villarboit;002163;-1;2;-1;2020/04/13
Villata;002164;-1;6;-1;2020/04/13
Vocca;002166;-1;0;-1;2020/04/13
Alto Sermenza;002170;-1;0;-1;2020/04/13
Cellio con Breia;002171;-1;3;-1;2020/04/13
Agrate Conturbia;003001;-1;2;-1;2020/04/13
Ameno;003002;-1;1;-1;2020/04/13
Armeno;003006;-1;1;-1;2020/04/13
Arona;003008;-1;34;-1;2020/04/13
Barengo;003012;-1;1;-1;2020/04/13
Bellinzago Novarese;003016;-1;28;-1;2020/04/13
Biandrate;003018;-1;14;-1;2020/04/13
Boca;003019;-1;2;-1;2020/04/13
Bogogno;003021;-1;5;-1;2020/04/13
Bolzano Novarese;003022;-1;5;-1;2020/04/13
Borgolavezzaro;003023;-1;60;-1;2020/04/13
Borgomanero;003024;-1;125;-1;2020/04/13
Borgo Ticino;003025;-1;10;-1;2020/04/13
Briga Novarese;003026;-1;12;-1;2020/04/13
Briona;003027;-1;4;-1;2020/04/13
Caltignaga;003030;-1;0;-1;2020/04/13
Cameri;003032;-1;65;-1;2020/04/13
Carpignano Sesia;003036;-1;5;-1;2020/04/13
Casalbeltrame;003037;-1;6;-1;2020/04/13
Casaleggio Novara;003039;-1;5;-1;2020/04/13
Casalino;003040;-1;10;-1;2020/04/13
Casalvolone;003041;-1;2;-1;2020/04/13
Castellazzo Novarese;003042;-1;0;-1;2020/04/13
Castelletto sopra Ticino;003043;-1;10;-1;2020/04/13
Cavaglietto;003044;-1;0;-1;2020/04/13
Cavaglio d'Agogna;003045;-1;3;-1;2020/04/13
Cavallirio;003047;-1;18;-1;2020/04/13
Cerano;003049;-1;19;-1;2020/04/13
Colazza;003051;-1;0;-1;2020/04/13
Comignago;003052;-1;2;-1;2020/04/13
Cressa;003055;-1;2;-1;2020/04/13
Cureggio;003058;-1;7;-1;2020/04/13
Divignano;003060;-1;2;-1;2020/04/13
Dormelletto;003062;-1;69;-1;2020/04/13
Fara Novarese;003065;-1;13;-1;2020/04/13
Fontaneto d'Agogna;003066;-1;2;-1;2020/04/13
Galliate;003068;-1;48;-1;2020/04/13
Garbagna Novarese;003069;-1;9;-1;2020/04/13
Gargallo;003070;-1;7;-1;2020/04/13
Ghemme;003073;-1;43;-1;2020/04/13
Gozzano;003076;-1;11;-1;2020/04/13
Granozzo con Monticello;003077;-1;5;-1;2020/04/13
Grignasco;003079;-1;2;-1;2020/04/13
Invorio;003082;-1;46;-1;2020/04/13
Landiona;003083;-1;0;-1;2020/04/13
Lesa;003084;-1;5;-1;2020/04/13
Maggiora;003088;-1;7;-1;2020/04/13
Mandello Vitta;003090;-1;3;-1;2020/04/13
Marano Ticino;003091;-1;2;-1;2020/04/13
Massino Visconti;003093;-1;0;-1;2020/04/13
Meina;003095;-1;9;-1;2020/04/13
Mezzomerico;003097;-1;3;-1;2020/04/13
Miasino;003098;-1;4;-1;2020/04/13
Momo;003100;-1;12;-1;2020/04/13
Nebbiuno;003103;-1;9;-1;2020/04/13
Nibbiola;003104;-1;3;-1;2020/04/13
Novara;003106;-1;521;-1;2020/04/13
Oleggio;003108;-1;61;-1;2020/04/13
Oleggio Castello;003109;-1;5;-1;2020/04/13
Orta San Giulio;003112;-1;15;-1;2020/04/13
Paruzzaro;003114;-1;2;-1;2020/04/13
Pella;003115;-1;3;-1;2020/04/13
Pettenasco;003116;-1;5;-1;2020/04/13
Pisano;003119;-1;2;-1;2020/04/13
Pogno;003120;-1;24;-1;2020/04/13
Pombia;003121;-1;7;-1;2020/04/13
Prato Sesia;003122;-1;8;-1;2020/04/13
Recetto;003129;-1;5;-1;2020/04/13
Romagnano Sesia;003130;-1;13;-1;2020/04/13
Romentino;003131;-1;19;-1;2020/04/13
San Maurizio d'Opaglio;003133;-1;12;-1;2020/04/13
San Nazzaro Sesia;003134;-1;3;-1;2020/04/13
San Pietro Mosezzo;003135;-1;6;-1;2020/04/13
Sillavengo;003138;-1;2;-1;2020/04/13
Sizzano;003139;-1;7;-1;2020/04/13
Soriso;003140;-1;0;-1;2020/04/13
Sozzago;003141;-1;3;-1;2020/04/13
Suno;003143;-1;9;-1;2020/04/13
Terdobbiate;003144;-1;1;-1;2020/04/13
Tornaco;003146;-1;4;-1;2020/04/13
Trecate;003149;-1;76;-1;2020/04/13
Vaprio d'Agogna;003153;-1;5;-1;2020/04/13
Varallo Pombia;003154;-1;4;-1;2020/04/13
Vespolate;003158;-1;5;-1;2020/04/13
Vicolungo;003159;-1;5;-1;2020/04/13
Vinzaglio;003164;-1;0;-1;2020/04/13
Gattico-Veruno;003166;-1;22;-1;2020/04/13
Acceglio;004001;-1;0;-1;2020/04/13
Aisone;004002;-1;0;-1;2020/04/13
Alba;004003;-1;37;-1;2020/04/13
Albaretto della Torre;004004;-1;0;-1;2020/04/13
