Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Trarego Viggiona;103066;-1;0;0;2020/05/09
Trasquera;103067;-1;0;0;2020/05/09
Trontano;103068;-1;0;0;2020/05/09
Valstrona;103069;-1;1;0.8199999928474426;2020/05/09
Vanzone con San Carlo;103070;-1;2;5.239999771118164;2020/05/09
Varzo;103071;-1;2;0.9900000095367432;2020/05/09
Verbania;103072;-1;144;4.71999979019165;2020/05/09
Vignone;103074;-1;5;4.179999828338623;2020/05/09
Villadossola;103075;-1;10;1.5299999713897705;2020/05/09
Villette;103076;-1;0;0;2020/05/09
Vogogna;103077;-1;26;14.8100004196167;2020/05/09
Borgomezzavalle;103078;-1;0;0;2020/05/09
Valle Cannobina;103079;-1;2;4.119999885559082;2020/05/09
Agliè;001001;-1;4;1.5199999809265137;2020/05/09
Airasca;001002;-1;7;1.899999976158142;2020/05/09
Ala di Stura;001003;-1;1;2.2100000381469727;2020/05/09
Albiano d'Ivrea;001004;-1;1;0.6100000143051147;2020/05/09
Almese;001006;-1;15;2.3499999046325684;2020/05/09
Alpette;001007;-1;0;0;2020/05/09
Alpignano;001008;-1;181;11.050000190734863;2020/05/09
Andezeno;001009;-1;3;1.4900000095367432;2020/05/09
Andrate;001010;-1;1;2;2020/05/09
Angrogna;001011;-1;2;2.319999933242798;2020/05/09
Arignano;001012;-1;4;3.7200000286102295;2020/05/09
Avigliana;001013;-1;40;3.180000066757202;2020/05/09
Azeglio;001014;-1;2;1.590000033378601;2020/05/09
Bairo;001015;-1;16;20;2020/05/09
Balangero;001016;-1;6;1.899999976158142;2020/05/09
Baldissero Canavese;001017;-1;0;0;2020/05/09
Baldissero Torinese;001018;-1;6;1.6299999952316284;2020/05/09
Balme;001019;-1;0;0;2020/05/09
Banchette;001020;-1;4;1.2300000190734863;2020/05/09
Barbania;001021;-1;5;3.119999885559082;2020/05/09
Bardonecchia;001022;-1;8;2.5399999618530273;2020/05/09
Barone Canavese;001023;-1;1;1.7000000476837158;2020/05/09
Beinasco;001024;-1;98;5.460000038146973;2020/05/09
Bibiana;001025;-1;3;0.8700000047683716;2020/05/09
Bobbio Pellice;001026;-1;0;0;2020/05/09
Bollengo;001027;-1;3;1.3799999952316284;2020/05/09
Borgaro Torinese;001028;-1;47;3.950000047683716;2020/05/09
Borgiallo;001029;-1;0;0;2020/05/09
Borgofranco d'Ivrea;001030;-1;3;0.8199999928474426;2020/05/09
Borgomasino;001031;-1;4;5.079999923706055;2020/05/09
Borgone Susa;001032;-1;5;2.259999990463257;2020/05/09
Bosconero;001033;-1;85;27.1299991607666;2020/05/09
Brandizzo;001034;-1;90;10.300000190734863;2020/05/09
Bricherasio;001035;-1;9;1.9500000476837158;2020/05/09
Brosso;001036;-1;0;0;2020/05/09
Brozolo;001037;-1;2;4.590000152587891;2020/05/09
Bruino;001038;-1;29;3.3299999237060547;2020/05/09
Brusasco;001039;-1;26;17.020000457763672;2020/05/09
Bruzolo;001040;-1;1;0.6600000262260437;2020/05/09
Buriasco;001041;-1;2;1.4800000190734863;2020/05/09
Burolo;001042;-1;2;1.75;2020/05/09
Busano;001043;-1;1;0.6100000143051147;2020/05/09
Bussoleno;001044;-1;4;0.6700000166893005;2020/05/09
Buttigliera Alta;001045;-1;13;2.0299999713897705;2020/05/09
Cafasse;001046;-1;7;2.049999952316284;2020/05/09
Caluso;001047;-1;5;0.6600000262260437;2020/05/09
Cambiano;001048;-1;73;12.210000038146973;2020/05/09
Campiglione Fenile;001049;-1;1;0.75;2020/05/09
Candia Canavese;001050;-1;0;0;2020/05/09
Candiolo;001051;-1;20;3.549999952316284;2020/05/09
Canischio;001052;-1;0;0;2020/05/09
Cantalupa;001053;-1;8;3.049999952316284;2020/05/09
Cantoira;001054;-1;1;1.7400000095367432;2020/05/09
Caprie;001055;-1;5;2.4000000953674316;2020/05/09
Caravino;001056;-1;4;4.429999828338623;2020/05/09
Carema;001057;-1;0;0;2020/05/09
Carignano;001058;-1;72;7.760000228881836;2020/05/09
Carmagnola;001059;-1;210;7.25;2020/05/09
Casalborgone;001060;-1;4;2.119999885559082;2020/05/09
Cascinette d'Ivrea;001061;-1;0;0;2020/05/09
Caselette;001062;-1;10;3.299999952316284;2020/05/09
Caselle Torinese;001063;-1;30;2.1500000953674316;2020/05/09
Castagneto Po;001064;-1;1;0.5600000023841858;2020/05/09
Castagnole Piemonte;001065;-1;2;0.8899999856948853;2020/05/09
Castellamonte;001066;-1;34;3.4200000762939453;2020/05/09
Castelnuovo Nigra;001067;-1;2;4.650000095367432;2020/05/09
Castiglione Torinese;001068;-1;12;1.850000023841858;2020/05/09
Cavagnolo;001069;-1;11;5.340000152587891;2020/05/09
Cavour;001070;-1;67;12.199999809265137;2020/05/09
Cercenasco;001071;-1;13;7.190000057220459;2020/05/09
Ceres;001072;-1;3;2.869999885559082;2020/05/09
Ceresole Reale;001073;-1;0;0;2020/05/09
Cesana Torinese;001074;-1;0;0;2020/05/09
Chialamberto;001075;-1;15;40.7599983215332;2020/05/09
Chianocco;001076;-1;8;4.960000038146973;2020/05/09
Chiaverano;001077;-1;4;1.940000057220459;2020/05/09
Chieri;001078;-1;124;3.359999895095825;2020/05/09
Chiesanuova;001079;-1;0;0;2020/05/09
Chiomonte;001080;-1;0;0;2020/05/09
Chiusa di San Michele;001081;-1;2;1.2300000190734863;2020/05/09
Chivasso;001082;-1;128;4.760000228881836;2020/05/09
Ciconio;001083;-1;0;0;2020/05/09
Cintano;001084;-1;0;0;2020/05/09
Cinzano;001085;-1;1;3.0299999713897705;2020/05/09
Ciriè;001086;-1;44;2.369999885559082;2020/05/09
Claviere;001087;-1;0;0;2020/05/09
Coassolo Torinese;001088;-1;0;0;2020/05/09
Coazze;001089;-1;3;0.9300000071525574;2020/05/09
Collegno;001090;-1;130;2.619999885559082;2020/05/09
Colleretto Castelnuovo;001091;-1;0;0;2020/05/09
Colleretto Giacosa;001092;-1;0;0;2020/05/09
Condove;001093;-1;11;2.390000104904175;2020/05/09
Corio;001094;-1;103;32.099998474121094;2020/05/09
Cossano Canavese;001095;-1;2;4.119999885559082;2020/05/09
Cuceglio;001096;-1;3;3.0299999713897705;2020/05/09
Cumiana;001097;-1;14;1.7699999809265137;2020/05/09
Cuorgnè;001098;-1;14;1.4500000476837158;2020/05/09
Druento;001099;-1;27;3.049999952316284;2020/05/09
Exilles;001100;-1;0;0;2020/05/09
Favria;001101;-1;7;1.3300000429153442;2020/05/09
Feletto;001102;-1;6;2.6500000953674316;2020/05/09
Fenestrelle;001103;-1;2;3.9200000762939453;2020/05/09
Fiano;001104;-1;7;2.619999885559082;2020/05/09
Fiorano Canavese;001105;-1;0;0;2020/05/09
Foglizzo;001106;-1;3;1.2899999618530273;2020/05/09
Forno Canavese;001107;-1;4;1.2000000476837158;2020/05/09
Frassinetto;001108;-1;0;0;2020/05/09
Front;001109;-1;6;3.6600000858306885;2020/05/09
Frossasco;001110;-1;8;2.7899999618530273;2020/05/09
Garzigliana;001111;-1;0;0;2020/05/09
Gassino Torinese;001112;-1;7;0.7300000190734863;2020/05/09
Germagnano;001113;-1;1;0.8600000143051147;2020/05/09
Giaglione;001114;-1;1;1.6399999856948853;2020/05/09
Giaveno;001115;-1;41;2.5;2020/05/09
Givoletto;001116;-1;4;1.0199999809265137;2020/05/09
Gravere;001117;-1;1;1.4800000190734863;2020/05/09
Groscavallo;001118;-1;1;5.03000020980835;2020/05/09
Grosso;001119;-1;2;1.9500000476837158;2020/05/09
Grugliasco;001120;-1;165;4.389999866485596;2020/05/09
Ingria;001121;-1;0;0;2020/05/09
Inverso Pinasca;001122;-1;5;7.119999885559082;2020/05/09
Isolabella;001123;-1;1;2.609999895095825;2020/05/09
Issiglio;001124;-1;1;2.5799999237060547;2020/05/09
Ivrea;001125;-1;45;1.9199999570846558;2020/05/09
La Cassa;001126;-1;5;2.7699999809265137;2020/05/09
La Loggia;001127;-1;24;2.7100000381469727;2020/05/09
Lanzo Torinese;001128;-1;71;14.15999984741211;2020/05/09
Lauriano;001129;-1;23;16.020000457763672;2020/05/09
Leini;001130;-1;33;2.009999990463257;2020/05/09
Lemie;001131;-1;0;0;2020/05/09
Lessolo;001132;-1;2;1.100000023841858;2020/05/09
Levone;001133;-1;0;0;2020/05/09
Locana;001134;-1;3;2.0899999141693115;2020/05/09
Lombardore;001135;-1;4;2.309999942779541;2020/05/09
Lombriasco;001136;-1;2;1.909999966621399;2020/05/09
Loranzè;001137;-1;2;1.7200000286102295;2020/05/09
Luserna San Giovanni;001139;-1;30;4.139999866485596;2020/05/09
Lusernetta;001140;-1;0;0;2020/05/09
Lusigliè;001141;-1;0;0;2020/05/09
Macello;001142;-1;1;0.8600000143051147;2020/05/09
Maglione;001143;-1;0;0;2020/05/09
Marentino;001144;-1;2;1.5299999713897705;2020/05/09
Massello;001145;-1;0;0;2020/05/09
Mathi;001146;-1;5;1.2999999523162842;2020/05/09
Mattie;001147;-1;0;0;2020/05/09
Mazzè;001148;-1;12;2.9000000953674316;2020/05/09
Meana di Susa;001149;-1;2;2.5399999618530273;2020/05/09
Mercenasco;001150;-1;0;0;2020/05/09
Mezzenile;001152;-1;0;0;2020/05/09
Mombello di Torino;001153;-1;1;2.559999942779541;2020/05/09
Mompantero;001154;-1;1;1.5399999618530273;2020/05/09
Monastero di Lanzo;001155;-1;2;5.78000020980835;2020/05/09
Moncalieri;001156;-1;262;4.550000190734863;2020/05/09
Moncenisio;001157;-1;0;0;2020/05/09
Montaldo Torinese;001158;-1;2;2.7799999713897705;2020/05/09
Montalenghe;001159;-1;2;2.009999990463257;2020/05/09
Montalto Dora;001160;-1;2;0.5899999737739563;2020/05/09
Montanaro;001161;-1;28;5.409999847412109;2020/05/09
Monteu da Po;001162;-1;2;2.3399999141693115;2020/05/09
Moriondo Torinese;001163;-1;0;0;2020/05/09
Nichelino;001164;-1;189;3.9800000190734863;2020/05/09
Noasca;001165;-1;0;0;2020/05/09
Nole;001166;-1;45;6.599999904632568;2020/05/09
Nomaglio;001167;-1;0;0;2020/05/09
None;001168;-1;22;2.740000009536743;2020/05/09
Novalesa;001169;-1;0;0;2020/05/09
Oglianico;001170;-1;1;0.6700000166893005;2020/05/09
Orbassano;001171;-1;71;3.0399999618530273;2020/05/09
Orio Canavese;001172;-1;0;0;2020/05/09
Osasco;001173;-1;0;0;2020/05/09
Osasio;001174;-1;1;1.090000033378601;2020/05/09
Oulx;001175;-1;2;0.5899999737739563;2020/05/09
Ozegna;001176;-1;4;3.259999990463257;2020/05/09
Palazzo Canavese;001177;-1;2;2.390000104904175;2020/05/09
Pancalieri;001178;-1;3;1.4299999475479126;2020/05/09
Parella;001179;-1;0;0;2020/05/09
Pavarolo;001180;-1;2;1.7599999904632568;2020/05/09
Pavone Canavese;001181;-1;4;1.0399999618530273;2020/05/09
Pecetto Torinese;001183;-1;14;3.4600000381469727;2020/05/09
Perosa Argentina;001184;-1;17;5.360000133514404;2020/05/09
Perosa Canavese;001185;-1;1;1.9199999570846558;2020/05/09
Perrero;001186;-1;0;0;2020/05/09
Pertusio;001187;-1;0;0;2020/05/09
Pessinetto;001188;-1;2;3.240000009536743;2020/05/09
Pianezza;001189;-1;59;3.8299999237060547;2020/05/09
Pinasca;001190;-1;25;8.510000228881836;2020/05/09
Pinerolo;001191;-1;183;5.070000171661377;2020/05/09
Pino Torinese;001192;-1;29;3.450000047683716;2020/05/09
Piobesi Torinese;001193;-1;13;3.4200000762939453;2020/05/09
Piossasco;001194;-1;44;2.4000000953674316;2020/05/09
Piscina;001195;-1;7;2.0799999237060547;2020/05/09
Piverone;001196;-1;17;12.449999809265137;2020/05/09
Poirino;001197;-1;59;5.670000076293945;2020/05/09
Pomaretto;001198;-1;1;0.9900000095367432;2020/05/09
Pont-Canavese;001199;-1;4;1.2200000286102295;2020/05/09
Porte;001200;-1;5;4.840000152587891;2020/05/09
Pragelato;001201;-1;3;3.869999885559082;2020/05/09
Prali;001202;-1;0;0;2020/05/09
Pralormo;001203;-1;44;23.100000381469727;2020/05/09
Pramollo;001204;-1;1;4.460000038146973;2020/05/09
Prarostino;001205;-1;0;0;2020/05/09
Prascorsano;001206;-1;2;2.6600000858306885;2020/05/09
Pratiglione;001207;-1;0;0;2020/05/09
Quagliuzzo;001208;-1;0;0;2020/05/09
Quassolo;001209;-1;0;0;2020/05/09
Quincinetto;001210;-1;3;2.9100000858306885;2020/05/09
Reano;001211;-1;2;1.1299999952316284;2020/05/09
Ribordone;001212;-1;0;0;2020/05/09
Rivalba;001213;-1;3;2.5999999046325684;2020/05/09
Rivalta di Torino;001214;-1;36;1.7899999618530273;2020/05/09
Riva presso Chieri;001215;-1;8;1.6799999475479126;2020/05/09
Rivara;001216;-1;4;1.5499999523162842;2020/05/09
Rivarolo Canavese;001217;-1;33;2.6500000953674316;2020/05/09
Rivarossa;001218;-1;3;1.8799999952316284;2020/05/09
Rivoli;001219;-1;243;5.010000228881836;2020/05/09
Robassomero;001220;-1;8;2.609999895095825;2020/05/09
Rocca Canavese;001221;-1;2;1.1699999570846558;2020/05/09
Roletto;001222;-1;9;4.420000076293945;2020/05/09
Romano Canavese;001223;-1;4;1.5099999904632568;2020/05/09
Ronco Canavese;001224;-1;0;0;2020/05/09
Rondissone;001225;-1;2;1.059999942779541;2020/05/09
Rorà;001226;-1;0;0;2020/05/09
Roure;001227;-1;0;0;2020/05/09
Rosta;001228;-1;6;1.2100000381469727;2020/05/09
Rubiana;001229;-1;11;4.639999866485596;2020/05/09
Rueglio;001230;-1;1;1.2899999618530273;2020/05/09
Salassa;001231;-1;0;0;2020/05/09
Salbertrand;001232;-1;0;0;2020/05/09
Salerano Canavese;001233;-1;2;4.230000019073486;2020/05/09
Salza di Pinerolo;001234;-1;0;0;2020/05/09
Samone;001235;-1;3;1.899999976158142;2020/05/09
San Benigno Canavese;001236;-1;3;0.5;2020/05/09
San Carlo Canavese;001237;-1;68;16.899999618530273;2020/05/09
San Colombano Belmonte;001238;-1;2;5.650000095367432;2020/05/09
San Didero;001239;-1;0;0;2020/05/09
San Francesco al Campo;001240;-1;7;1.4299999475479126;2020/05/09
Sangano;001241;-1;30;8;2020/05/09
San Germano Chisone;001242;-1;1;0.5699999928474426;2020/05/09
San Gillio;001243;-1;60;18.790000915527344;2020/05/09
San Giorgio Canavese;001244;-1;2;0.7799999713897705;2020/05/09
San Giorio di Susa;001245;-1;1;1.0299999713897705;2020/05/09
San Giusto Canavese;001246;-1;1;0.30000001192092896;2020/05/09
San Martino Canavese;001247;-1;0;0;2020/05/09
San Maurizio Canavese;001248;-1;65;6.300000190734863;2020/05/09
San Mauro Torinese;001249;-1;101;5.340000152587891;2020/05/09
San Pietro Val Lemina;001250;-1;4;2.819999933242798;2020/05/09
San Ponso;001251;-1;0;0;2020/05/09
San Raffaele Cimena;001252;-1;6;1.9199999570846558;2020/05/09
San Sebastiano da Po;001253;-1;1;0.5199999809265137;2020/05/09
San Secondo di Pinerolo;001254;-1;10;2.759999990463257;2020/05/09
Sant'Ambrogio di Torino;001255;-1;15;3.190000057220459;2020/05/09
Sant'Antonino di Susa;001256;-1;9;2.119999885559082;2020/05/09
Santena;001257;-1;36;3.3499999046325684;2020/05/09
Sauze di Cesana;001258;-1;0;0;2020/05/09
Sauze d'Oulx;001259;-1;3;2.740000009536743;2020/05/09
Scalenghe;001260;-1;4;1.2200000286102295;2020/05/09
Scarmagno;001261;-1;9;10.84000015258789;2020/05/09
Sciolze;001262;-1;1;0.6899999976158142;2020/05/09
Sestriere;001263;-1;1;1.0700000524520874;2020/05/09
Settimo Rottaro;001264;-1;1;2.119999885559082;2020/05/09
Settimo Torinese;001265;-1;181;3.8499999046325684;2020/05/09
Settimo Vittone;001266;-1;1;0.6499999761581421;2020/05/09
Sparone;001267;-1;3;3.0899999141693115;2020/05/09
Strambinello;001268;-1;0;0;2020/05/09
Strambino;001269;-1;1;0.1599999964237213;2020/05/09
Susa;001270;-1;27;4.320000171661377;2020/05/09
Tavagnasco;001271;-1;0;0;2020/05/09
Torino;001272;-1;3224;3.680000066757202;2020/05/09
Torrazza Piemonte;001273;-1;9;3.0399999618530273;2020/05/09
Torre Canavese;001274;-1;2;3.3299999237060547;2020/05/09
Torre Pellice;001275;-1;12;2.619999885559082;2020/05/09
Trana;001276;-1;11;2.880000114440918;2020/05/09
Traversella;001278;-1;1;3.0899999141693115;2020/05/09
Traves;001279;-1;4;7.599999904632568;2020/05/09
Trofarello;001280;-1;85;7.829999923706055;2020/05/09
Usseaux;001281;-1;0;0;2020/05/09
Usseglio;001282;-1;0;0;2020/05/09
Vaie;001283;-1;3;2.119999885559082;2020/05/09
Val della Torre;001284;-1;16;4.079999923706055;2020/05/09
Valgioie;001285;-1;1;1.0399999618530273;2020/05/09
Vallo Torinese;001286;-1;2;2.5799999237060547;2020/05/09
Valperga;001287;-1;51;16.690000534057617;2020/05/09
Valprato Soana;001288;-1;0;0;2020/05/09
Varisella;001289;-1;4;4.820000171661377;2020/05/09
Vauda Canavese;001290;-1;0;0;2020/05/09
Venaus;001291;-1;0;0;2020/05/09
Venaria Reale;001292;-1;129;3.8399999141693115;2020/05/09
Verolengo;001293;-1;7;1.4500000476837158;2020/05/09
Verrua Savoia;001294;-1;2;1.4299999475479126;2020/05/09
Vestignè;001295;-1;2;2.509999990463257;2020/05/09
Vialfrè;001296;-1;0;0;2020/05/09
Vidracco;001298;-1;0;0;2020/05/09
Vigone;001299;-1;2;0.38999998569488525;2020/05/09
Villafranca Piemonte;001300;-1;8;1.7300000190734863;2020/05/09
Villanova Canavese;001301;-1;1;0.8299999833106995;2020/05/09
Villarbasse;001302;-1;8;2.319999933242798;2020/05/09
Villar Dora;001303;-1;5;1.7300000190734863;2020/05/09
Villareggia;001304;-1;4;3.7899999618530273;2020/05/09
Villar Focchiardo;001305;-1;4;2.0299999713897705;2020/05/09
Villar Pellice;001306;-1;3;2.809999942779541;2020/05/09
Villar Perosa;001307;-1;7;1.7300000190734863;2020/05/09
Villastellone;001308;-1;44;9.4399995803833;2020/05/09
Vinovo;001309;-1;56;3.700000047683716;2020/05/09
Virle Piemonte;001310;-1;4;3.4100000858306885;2020/05/09
Vische;001311;-1;2;1.5800000429153442;2020/05/09
Vistrorio;001312;-1;1;1.8799999952316284;2020/05/09
Viù;001313;-1;2;1.9700000286102295;2020/05/09
Volpiano;001314;-1;148;9.579999923706055;2020/05/09
Volvera;001315;-1;24;2.7799999713897705;2020/05/09
Mappano;001316;-1;19;2.5899999141693115;2020/05/09
Val di Chy;001317;-1;3;2.3399999141693115;2020/05/09
Valchiusa;001318;-1;29;28.100000381469727;2020/05/09
Alagna Valsesia;002002;-1;2;2.819999933242798;2020/05/09
Albano Vercellese;002003;-1;5;15.579999923706055;2020/05/09
Alice Castello;002004;-1;23;8.90999984741211;2020/05/09
Arborio;002006;-1;3;3.4800000190734863;2020/05/09
Asigliano Vercellese;002007;-1;1;0.6899999976158142;2020/05/09
Balmuccia;002008;-1;0;0;2020/05/09
Balocco;002009;-1;0;0;2020/05/09
Bianzè;002011;-1;3;1.5700000524520874;2020/05/09
Boccioleto;002014;-1;0;0;2020/05/09
Borgo d'Ale;002015;-1;6;2.559999942779541;2020/05/09
Borgosesia;002016;-1;29;2.309999942779541;2020/05/09
Borgo Vercelli;002017;-1;28;12.4399995803833;2020/05/09
Buronzo;002021;-1;2;2.319999933242798;2020/05/09
Campertogno;002025;-1;0;0;2020/05/09
Carcoforo;002029;-1;0;0;2020/05/09
Caresana;002030;-1;4;3.7799999713897705;2020/05/09
Caresanablot;002031;-1;7;6.230000019073486;2020/05/09
Carisio;002032;-1;4;4.960000038146973;2020/05/09
Casanova Elvo;002033;-1;0;0;2020/05/09
San Giacomo Vercellese;002035;-1;0;0;2020/05/09
Cervatto;002041;-1;0;0;2020/05/09
Cigliano;002042;-1;33;7.460000038146973;2020/05/09
Civiasco;002043;-1;0;0;2020/05/09
Collobiano;002045;-1;1;11.359999656677246;2020/05/09
Costanzana;002047;-1;20;26.420000076293945;2020/05/09
Cravagliana;002048;-1;0;0;2020/05/09
Crescentino;002049;-1;68;8.729999542236328;2020/05/09
Crova;002052;-1;1;2.430000066757202;2020/05/09
Desana;002054;-1;16;15.039999961853027;2020/05/09
Fobello;002057;-1;0;0;2020/05/09
Fontanetto Po;002058;-1;0;0;2020/05/09
Formigliana;002059;-1;1;1.9800000190734863;2020/05/09
Gattinara;002061;-1;20;2.559999942779541;2020/05/09
Ghislarengo;002062;-1;4;4.670000076293945;2020/05/09
Greggio;002065;-1;4;11.460000038146973;2020/05/09
Guardabosone;002066;-1;1;2.9600000381469727;2020/05/09
Lamporo;002067;-1;1;1.9700000286102295;2020/05/09
Lenta;002068;-1;2;2.4000000953674316;2020/05/09
Lignana;002070;-1;2;3.5899999141693115;2020/05/09
Livorno Ferraris;002071;-1;7;1.6200000047683716;2020/05/09
Lozzolo;002072;-1;12;14.5600004196167;2020/05/09
Mollia;002078;-1;0;0;2020/05/09
Moncrivello;002079;-1;9;6.449999809265137;2020/05/09
Motta de' Conti;002082;-1;2;2.619999885559082;2020/05/09
Olcenengo;002088;-1;7;8.949999809265137;2020/05/09
Oldenico;002089;-1;0;0;2020/05/09
Palazzolo Vercellese;002090;-1;1;0.8399999737739563;2020/05/09
Pertengo;002091;-1;2;6.760000228881836;2020/05/09
Pezzana;002093;-1;8;6.190000057220459;2020/05/09
Pila;002096;-1;0;0;2020/05/09
Piode;002097;-1;0;0;2020/05/09
Postua;002102;-1;0;0;2020/05/09
Prarolo;002104;-1;1;1.3799999952316284;2020/05/09
Quarona;002107;-1;6;1.5;2020/05/09
Quinto Vercellese;002108;-1;2;5.010000228881836;2020/05/09
Rassa;002110;-1;0;0;2020/05/09
Rimella;002113;-1;0;0;2020/05/09
Rive;002115;-1;0;0;2020/05/09
Roasio;002116;-1;9;3.8499999046325684;2020/05/09
Ronsecco;002118;-1;2;3.5299999713897705;2020/05/09
Rossa;002121;-1;1;5.619999885559082;2020/05/09
Rovasenda;002122;-1;2;2.1500000953674316;2020/05/09
Salasco;002126;-1;0;0;2020/05/09
Sali Vercellese;002127;-1;0;0;2020/05/09
Saluggia;002128;-1;4;1.0199999809265137;2020/05/09
San Germano Vercellese;002131;-1;1;0.6499999761581421;2020/05/09
Santhià;002133;-1;24;2.8299999237060547;2020/05/09
Scopa;002134;-1;0;0;2020/05/09
Scopello;002135;-1;1;2.759999990463257;2020/05/09
Serravalle Sesia;002137;-1;5;1.0199999809265137;2020/05/09
Stroppiana;002142;-1;2;1.6799999475479126;2020/05/09
Tricerro;002147;-1;2;2.880000114440918;2020/05/09
Trino;002148;-1;20;2.8499999046325684;2020/05/09
Tronzano Vercellese;002150;-1;6;1.7400000095367432;2020/05/09
Valduggia;002152;-1;6;3.059999942779541;2020/05/09
Varallo;002156;-1;11;1.5399999618530273;2020/05/09
Vercelli;002158;-1;194;4.210000038146973;2020/05/09
Villarboit;002163;-1;1;2.3399999141693115;2020/05/09
Villata;002164;-1;9;5.75;2020/05/09
Vocca;002166;-1;0;0;2020/05/09
Alto Sermenza;002170;-1;0;0;2020/05/09
Cellio con Breia;002171;-1;0;0;2020/05/09
Agrate Conturbia;003001;-1;2;1.2899999618530273;2020/05/09
Ameno;003002;-1;3;3.1500000953674316;2020/05/09
Armeno;003006;-1;1;0.46000000834465027;2020/05/09
Arona;003008;-1;32;2.2899999618530273;2020/05/09
Barengo;003012;-1;1;1.2699999809265137;2020/05/09
Bellinzago Novarese;003016;-1;27;2.819999933242798;2020/05/09
Biandrate;003018;-1;13;9.979999542236328;2020/05/09
Boca;003019;-1;2;1.6699999570846558;2020/05/09
Bogogno;003021;-1;3;2.3499999046325684;2020/05/09
Bolzano Novarese;003022;-1;2;1.6699999570846558;2020/05/09
Borgolavezzaro;003023;-1;69;33.9900016784668;2020/05/09
Borgomanero;003024;-1;109;5.03000020980835;2020/05/09
Borgo Ticino;003025;-1;8;1.5499999523162842;2020/05/09
Briga Novarese;003026;-1;2;0.7099999785423279;2020/05/09
Briona;003027;-1;4;3.4700000286102295;2020/05/09
Caltignaga;003030;-1;3;1.190000057220459;2020/05/09
Cameri;003032;-1;91;8.380000114440918;2020/05/09
Carpignano Sesia;003036;-1;9;3.569999933242798;2020/05/09
